"","prop_sampled","sim_num","method","(Intercept)","age","age_sq","Error age","Error age squared","Error Intercept"
"1",0.015,1,"none",-2.44616087457527,0.1620022966551,-0.00195773879804358,0.15513920311077,-0.0013109958001044,-4.58606738852005
"2",0.015,1,"rake",-10.0448066141044,0.415654279769554,-0.00404316399666123,0.408791186225224,-0.00339642099872205,-12.1847131280491
"3",0.015,1,"strat",-10.8435349815414,0.449792769857983,-0.0043943068172169,0.442929676313652,-0.00374756381927772,-12.9834414954862
"4",0.015,1,"calib",-7.52292735498344,0.314605716005003,-0.00306080665350258,0.307742622460672,-0.0024140636555634,-9.66283386892822
"5",0.015,1,"lasso",-4.20034504273044,0.220586519827147,-0.00244384047197974,0.213723426282816,-0.00179709747404056,-6.34025155667522
"6",0.015,1,"logit",-0.323298075377688,0.104534917812026,-0.00160660773095825,0.0976718242676956,-0.000959864733019067,-2.46320458932247
"7",0.015,1,"bart",-8.16450023485085,0.363796018653708,-0.0037175593446946,0.356932925109377,-0.00307081634675542,-10.3044067487956
"8",0.015,2,"none",-0.323198544936985,0.0870734739491112,-0.00132386105189214,0.0802103804047803,-0.000677118053952956,-2.46310505888176
"9",0.015,2,"rake",3.27661974490075,-0.0380566670977475,-0.00027565035486794,-0.0449197606420783,0.000371092643071245,1.13671323095597
"10",0.015,2,"strat",-2.44412323064081,0.161648043331624,-0.00196368455509174,0.154784949787293,-0.00131694155715255,-4.58402974458559
"11",0.015,2,"calib",-3.55054805016647,0.201567948795086,-0.00234329910549559,0.194704855250755,-0.0016965561075564,-5.69045456411124
"12",0.015,2,"lasso",0.117732342226975,0.070867349220665,-0.00118593486147357,0.0640042556763342,-0.000539191863534387,-2.0221741717178
"13",0.015,2,"logit",-16.7574140491425,0.628851072036861,-0.00574096169646255,0.62198797849253,-0.00509421869852337,-18.8973205630873
"14",0.015,2,"bart",-2.62205437677673,0.174999521029611,-0.00211816225260595,0.16813642748528,-0.00147141925466677,-4.76196089072151
"15",0.015,3,"none",4.26987897340626,-0.0671513287013686,-2.29833683764527e-05,-0.0740144222456994,0.000623759629562732,2.12997245946148
"16",0.015,3,"rake",2.9631784966894,-0.0224166306172237,-0.000416438372764686,-0.0292797241615545,0.000230304625174498,0.823271982744618
"17",0.015,3,"strat",5.03327888029446,-0.0942732629401225,0.000219007296853744,-0.101136356484453,0.000865750294792929,2.89337236634968
"18",0.015,3,"calib",-2.17151890359455,0.142310113645653,-0.00171201432376938,0.135447020101322,-0.00106527132583019,-4.31142541753932
"19",0.015,3,"lasso",6.60904681320568,-0.149994583662893,0.000703081526727682,-0.156857677207224,0.00134982452466687,4.46914029926091
"20",0.015,3,"logit",7.19948209386604,-0.144208159140353,0.000443320281581849,-0.151071252684684,0.00109006327952103,5.05957557992126
"21",0.015,3,"bart",4.28156366758552,-0.0720397043893161,5.81668678955209e-05,-0.078902797933647,0.000704909865834705,2.14165715364074
"22",0.015,4,"none",-8.10483884040603,0.366560082477086,-0.00374434931984103,0.359696988932755,-0.00309760632190184,-10.2447453543508
"23",0.015,4,"rake",-11.704332891047,0.505504639720315,-0.00503890454510423,0.498641546175984,-0.00439216154716505,-13.8442394049918
"24",0.015,4,"strat",-18.9127366112656,0.754114951814206,-0.00718461458356392,0.747251858269875,-0.00653787158562473,-21.0526431252103
"25",0.015,4,"calib",-15.4118909076078,0.633524731135165,-0.00615598445345502,0.626661637590834,-0.00550924145551583,-17.5517974215526
"26",0.015,4,"lasso",-10.5242889359113,0.455880138679817,-0.00456770740160424,0.449017045135486,-0.00392096440366505,-12.6641954498561
"27",0.015,4,"logit",-16.0899788133729,0.687749121248176,-0.00678905900702201,0.680886027703845,-0.00614231600908283,-18.2298853273177
"28",0.015,4,"bart",-18.9755756499377,0.764521164705324,-0.00733103512493227,0.757658071160994,-0.00668429212699309,-21.1154821638824
"29",0.015,5,"none",4.43113094515175,-0.0857422461838552,0.000252032276481546,-0.092605339728186,0.00089877527442073,2.29122443120697
"30",0.015,5,"rake",3.34338134870183,-0.056162243105692,7.09400309017991e-05,-0.0630253366500228,0.000717683028840983,1.20347483475705
"31",0.015,5,"strat",6.24214508931968,-0.153623310599869,0.000881013427767408,-0.1604864041442,0.00152775642570659,4.1022385753749
"32",0.015,5,"calib",-5.82788226154696,0.281975305364961,-0.00299725060721304,0.27511221182063,-0.00235050760927385,-7.96778877549174
"33",0.015,5,"lasso",3.80733793108918,-0.0598427493407414,-1.32222435124945e-05,-0.0667058428850723,0.00063352075442669,1.6674314171444
"34",0.015,5,"logit",-13.6227370797574,0.578488754409825,-0.00569019975187026,0.571625660865494,-0.00504345675393108,-15.7626435937022
"35",0.015,5,"bart",-0.981082249908746,0.103034963561899,-0.00136473586592677,0.0961718700175683,-0.000717992867987584,-3.12098876385352
"36",0.015,6,"none",-3.62736530034711,0.213829640340931,-0.00249969479571191,0.2069665467966,-0.00185295179777273,-5.76727181429189
"37",0.015,6,"rake",-5.34259261281533,0.283229195527412,-0.00320490359178168,0.276366101983081,-0.00255816059384249,-7.48249912676011
"38",0.015,6,"strat",-4.38382327613715,0.23514213626696,-0.00264302887749319,0.228279042722629,-0.00199628587955401,-6.52372979008192
"39",0.015,6,"calib",10.7359899699801,-0.268360957254602,0.00147986010001962,-0.275224050798933,0.0021266030979588,8.59608345603527
