"","prop_sampled","sim_num","method","(Intercept)","age","age_sq"
"1",0.024,1,"none",0.885421467309305,0.42665650931898,0.179391822964097
"2",0.024,1,"rake",0.178117705998349,0.635633870736771,0.72524102079035
"3",0.024,1,"strat",0.903392044934098,0.390345358535194,0.130623384328131
"4",0.024,1,"calib",0.4099897486169,0.892650191729705,0.654466871517664
"5",0.024,1,"lasso",0.74571892243159,0.685543477128283,0.297637811146119
"6",0.024,1,"logit",0.0201358858039562,0.00204594962202589,0.000174769239982344
"7",0.024,1,"bart",0.121048500440066,0.0320960756319131,0.00802545260545667
"8",0.024,2,"none",0.551721782795551,0.893648961346186,0.442455960565745
"9",0.024,2,"rake",0.718185953554795,0.513639618263873,0.107361107881611
"10",0.024,2,"strat",0.267426436738149,0.708627253884902,0.774589471604998
"11",0.024,2,"calib",0.500566505661005,0.962840863226661,0.512694176048197
"12",0.024,2,"lasso",0.742926174070387,0.562411466441857,0.166124415283575
"13",0.024,2,"logit",0.522306614906767,0.0225454352030699,0.00010342921770562
"14",0.024,2,"bart",0.0247345619783361,0.117623371807485,0.331210858757998
"15",0.024,3,"none",0.852464482190242,0.638839778460971,0.309037397470521
"16",0.024,3,"rake",0.304865873586256,0.0523922733420716,0.00583540180974367
"17",0.024,3,"strat",0.488065129316155,0.93761441338171,0.65127500980704
"18",0.024,3,"calib",0.816502946616073,0.726833556961676,0.400760103411828
"19",0.024,3,"lasso",0.306271402034695,0.704287440843827,0.869821569461381
"20",0.024,3,"logit",0.75434489168055,0.35386228117717,0.154807175955433
"21",0.024,3,"bart",0.936773452646448,0.563315656499334,0.323408915930226
"22",0.024,4,"none",0.577418847967549,0.191011595732983,0.0515171391167872
"23",0.024,4,"rake",0.202570095521278,0.0255898372343844,0.00174205675050323
"24",0.024,4,"strat",0.428705314877357,0.0968696966065143,0.0158919762248304
"25",0.024,4,"calib",9.2071746159046e-07,0.000127783707971226,0.0046048412100175
"26",0.024,4,"lasso",0.490070304682442,0.746940442621012,0.203989482000314
"27",0.024,4,"logit",0.328338687262998,0.0801106589184365,0.0130375374244717
"28",0.024,4,"bart",0.445937057621018,0.160930807580667,0.0532456394059918
"29",0.024,5,"none",0.435800288602084,0.798499906051538,0.867923766133906
"30",0.024,5,"rake",0.0680753901194885,0.00700204426536839,0.000455426297718951
"31",0.024,5,"strat",0.832978239908751,0.438535051713728,0.213686539160195
"32",0.024,5,"calib",3.80654037533573e-05,0.00178001312253267,0.0291707450404739
"33",0.024,5,"lasso",0.640035918522276,0.82905791535402,0.429337288974522
"34",0.024,5,"logit",0.000716195810139802,1.10792295337085e-05,7.49053415082179e-08
"35",0.024,5,"bart",0.310132615417593,0.55967567554782,0.805051861662028
"36",0.024,6,"none",0.229969717627786,0.643849197387249,0.873461874537271
"37",0.024,6,"rake",0.307491914843002,0.050435968999251,0.00503015358367919
"38",0.024,6,"strat",0.320933860776304,0.788326068503944,0.713319000692231
"39",0.024,6,"calib",0.160944692848556,0.0208642190387244,0.00275166468075648
"40",0.024,6,"lasso",0.784336382489413,0.300063474771347,0.0916192450516924
"41",0.024,6,"logit",0.373992650995016,0.145993730524757,0.0489392928547541
"42",0.024,6,"bart",0.479587855496246,0.18268135429809,0.0636458600864978
"43",0.024,7,"none",0.0661729665389027,0.196561368083078,0.401171559018449
"44",0.024,7,"rake",0.0456069534593534,0.171844594897558,0.427214564195959
"45",0.024,7,"strat",0.0312285150324616,0.094629606458829,0.204252553453586
"46",0.024,7,"calib",0.0332951870918759,0.110844672606352,0.24382657187545
"47",0.024,7,"lasso",0.026822316330791,0.0911965566688527,0.214006656776527
"48",0.024,7,"logit",2.20426591794873e-69,2.80173492120622e-84,3.71785195133726e-97
"49",0.024,7,"bart",0.10881803265833,0.241182242953716,0.410701305044779
"50",0.024,8,"none",0.0322227993504209,0.00588594474815407,0.00119597789239289
"51",0.024,8,"rake",1.9833487675885e-07,6.59586702751801e-10,1.71020286815896e-12
"52",0.024,8,"strat",0.00224996677770383,0.000214846083567835,2.3508934676046e-05
"53",0.024,8,"calib",0.301828731635188,0.22265468626296,0.196957414439818
"54",0.024,8,"lasso",0.000421799919150126,3.04596463844534e-05,2.83931335558143e-06
"55",0.024,8,"logit",3.26353609544517e-08,7.34789077499643e-12,3.46842096352871e-16
"56",0.024,8,"bart",5.07984049323902e-10,3.87245043441199e-13,2.31759284269972e-16
"57",0.024,9,"none",0.472876285805432,0.997238006676908,0.555232562586764
"58",0.024,9,"rake",0.0279685093405098,0.189758595172146,0.618223067171548
"59",0.024,9,"strat",0.880418866157839,0.528948826167585,0.192203943664588
"60",0.024,9,"calib",0.00309239563595299,0.0349846458106246,0.137214995825638
"61",0.024,9,"lasso",0.506289227938412,0.932994372136959,0.478152123631649
"62",0.024,9,"logit",1.75096433751811e-13,2.83237186266387e-11,1.05623441301478e-09
"63",0.024,9,"bart",0.541977612046857,0.989557040860491,0.5976535613797
"64",0.024,10,"none",0.625293469349212,0.250259060940617,0.0944872653322044
"65",0.024,10,"rake",0.713394491410823,0.649056493731384,0.230155547577841
"66",0.024,10,"strat",0.0707840224325709,0.0120481448940235,0.00198385061954806
"67",0.024,10,"calib",0.954141074194582,0.565650867009616,0.255246435992261
"68",0.024,10,"lasso",0.790326216847974,0.698299137291587,0.337656356530334
"69",0.024,10,"logit",0.2130077568404,0.404486309707305,0.599622226476171
"70",0.024,10,"bart",0.127966529232068,0.0330886124958021,0.00933858631817701
"71",0.024,11,"none",0.494972548035521,0.984712961634479,0.599208226763608
"72",0.024,11,"rake",0.0180052895870048,0.10402106550378,0.343722831249531
"73",0.024,11,"strat",0.0654799836843086,0.289553325284684,0.735043019326799
"74",0.024,11,"calib",0.4450721296406,0.837085089007414,0.803824891918482
"75",0.024,11,"lasso",0.00799463860871931,0.0561395017723318,0.20974908051339
"76",0.024,11,"logit",0.0761409975666137,0.34299751449002,0.835539300709499
"77",0.024,11,"bart",0.0389907416982213,0.198435885325229,0.581353456882622
"78",0.024,12,"none",0.508713465080684,0.997259001917134,0.568608059002062
"79",0.024,12,"rake",0.00664121054360969,0.0435053637859735,0.168732946644998
"80",0.024,12,"strat",0.161858165571391,0.407888719928975,0.752824804585698
"81",0.024,12,"calib",0.236834933826906,0.0461096289819608,0.00607525390669929
"82",0.024,12,"lasso",0.489303610767403,0.954633036969728,0.615203693516745
"83",0.024,12,"logit",0.0741251938672533,0.0114087481473298,0.00199731589638895
"84",0.024,12,"bart",0.587451061268356,0.939037612605804,0.742378770393764
"85",0.024,13,"none",0.883327578410136,0.566227244968338,0.242374638576931
"86",0.024,13,"rake",0.0698692601520504,0.00578998923042839,0.000279994730800152
"87",0.024,13,"strat",0.694271867372918,0.700698472605673,0.289328615386451
"88",0.024,13,"calib",0.000252945004461709,3.14698621370033e-05,3.77783366859898e-06
"89",0.024,13,"lasso",0.275881560434753,0.0606958934812576,0.00975328253011522
"90",0.024,13,"logit",9.33418085135589e-08,1.56875123004662e-09,4.98353006122752e-11
"91",0.024,13,"bart",0.389675288000796,0.150211862574087,0.0537379961856094
"92",0.024,14,"none",0.817619854314107,0.658652933768436,0.316382550961243
"93",0.024,14,"rake",0.285036655212866,0.846092521665849,0.531199568515936
"94",0.024,14,"strat",0.477231605300704,0.99818421736784,0.533522497385042
"95",0.024,14,"calib",0.000455762831433046,0.00728635390016982,0.0481058103885861
"96",0.024,14,"lasso",0.361585609116403,0.832075418303884,0.69870827602645
"97",0.024,14,"logit",0.7440128670933,0.310586935433069,0.100907827853924
"98",0.024,14,"bart",0.49170711898708,0.887688688760383,0.756182515965355
"99",0.024,15,"none",0.689574971954739,0.794229868939708,0.426978022168208
"100",0.024,15,"rake",0.699953682946099,0.689978871861431,0.280243060156578
"101",0.024,15,"strat",0.215357646954868,0.596052935698712,0.937058467506416
"102",0.024,15,"calib",3.26924834644064e-12,1.41206142667442e-10,1.37295789723959e-09
"103",0.024,15,"lasso",0.137213002904481,0.443349375580159,0.879579786213911
"104",0.024,15,"logit",0.000863749151362999,3.40873824426617e-05,9.30345042113117e-07
"105",0.024,15,"bart",0.690333355740469,0.844155598869381,0.487407458159522
"106",0.024,16,"none",0.619146209991761,0.945112790527738,0.587790632619144
"107",0.024,16,"rake",0.384624419478465,0.112856948773919,0.0254297668051838
"108",0.024,16,"strat",0.131716486408304,0.0194142379293515,0.00181870939786541
"109",0.024,16,"calib",0.798297227846516,0.768088375792706,0.475380955965274
"110",0.024,16,"lasso",0.624488854636824,0.232735145292762,0.0716466292676174
"111",0.024,16,"logit",0.0427438470418793,0.177579925730165,0.471476824092815
"112",0.024,16,"bart",0.0211271749871812,0.000965071255669115,2.33406587627874e-05
"113",0.024,17,"none",0.865380828689537,0.476564466733545,0.260972389539107
"114",0.024,17,"rake",0.000609554208454597,0.00451213882374864,0.018798630848368
"115",0.024,17,"strat",0.507630716068448,0.208462507989398,0.084213712695851
"116",0.024,17,"calib",4.61210128301124e-12,7.07982547939635e-10,3.24602364187652e-08
"117",0.024,17,"lasso",0.732323047716861,0.395158149417862,0.216157649959963
"118",0.024,17,"logit",0.663797104943051,0.930790854597029,0.881281599876122
"119",0.024,17,"bart",0.198437633577827,0.0942030190165005,0.0524141522147379
"120",0.024,18,"none",0.636544185158196,0.254944424224561,0.0911446977838959
"121",0.024,18,"rake",0.000597832197632144,2.52650237500903e-05,8.21716476477511e-07
"122",0.024,18,"strat",0.611990191623577,0.236576916113594,0.0770525065296437
"123",0.024,18,"calib",8.32411874449205e-06,1.40357854662587e-07,1.43824391243474e-09
"124",0.024,18,"lasso",0.402288052736645,0.120091297656827,0.0284174562922594
"125",0.024,18,"logit",0.655562658780196,0.19327697482475,0.0292084594614864
"126",0.024,18,"bart",0.18411809050709,0.0611734965163168,0.0202285712827996
"127",0.024,19,"none",0.554448992784917,0.186854246616034,0.0514350893259098
"128",0.024,19,"rake",0.00544866441735324,9.03486022015626e-05,5.78065751286448e-07
"129",0.024,19,"strat",0.00370837818816988,5.88487563683889e-05,3.80303415921137e-07
"130",0.024,19,"calib",6.43014689105633e-16,8.95162004841183e-19,4.12036978932861e-21
"131",0.024,19,"lasso",0.92170411994046,0.361903244517084,0.104928512134217
"132",0.024,19,"logit",0.314443864567684,0.934383743662622,0.438734089622545
"133",0.024,19,"bart",0.00181361819596902,2.49140445818457e-05,1.46353203543752e-07
"134",0.024,20,"none",0.293113908636304,0.0863212785952378,0.0230946684078652
"135",0.024,20,"rake",0.0386297253302652,0.00325542142253243,0.000147037981998938
"136",0.024,20,"strat",0.208901781900766,0.0471075703577195,0.00865986051983745
"137",0.024,20,"calib",4.8663180214265e-07,2.03434737469119e-08,6.94538902839949e-10
"138",0.024,20,"lasso",0.0526420539485456,0.00521409969756176,0.000392315217534215
"139",0.024,20,"logit",0.0685234933382873,0.0108505010099123,0.00139007856006378
"140",0.024,20,"bart",0.17121590407009,0.0600268550259135,0.0212367870598694
"141",0.024,21,"none",0.600031695141064,0.973072692564585,0.623321068857796
"142",0.024,21,"rake",0.0743389497075565,0.249020607426323,0.56846338550996
"143",0.024,21,"strat",0.252902358142293,0.638796087610224,0.891019298651321
"144",0.024,21,"calib",9.519585376926e-08,2.2044747743419e-09,3.64584842508788e-11
"145",0.024,21,"lasso",0.782061020455089,0.794870263906296,0.485641942513958
"146",0.024,21,"logit",0.522304239129698,0.95089831418696,0.515671749755207
"147",0.024,21,"bart",0.173533331040772,0.523116418287038,0.984659831840815
"148",0.024,22,"none",0.320178453289969,0.0948498410970848,0.0249116924881447
"149",0.024,22,"rake",0.0527336744663301,0.00524934087070246,0.000334535506148468
"150",0.024,22,"strat",0.821673515278783,0.307267620928567,0.0783080594297533
"151",0.024,22,"calib",0.136064741602176,0.0198426439433897,0.00264428901157578
"152",0.024,22,"lasso",0.155631001023008,0.0339423288609551,0.0065496176557081
"153",0.024,22,"logit",7.76773799532006e-06,5.02682885325151e-09,4.55505724608848e-13
"154",0.024,22,"bart",0.182952549389372,0.536767003057309,0.965927299896773
"155",0.024,23,"none",0.717354190739921,0.331430572455067,0.146430053001243
"156",0.024,23,"rake",0.164962241452487,0.0275300380045162,0.00345964967056495
"157",0.024,23,"strat",0.769549615860002,0.781601060193417,0.456714189755425
"158",0.024,23,"calib",0.333980954732512,0.871397123575101,0.619782038809535
"159",0.024,23,"lasso",0.332711046765677,0.754945574700676,0.8341490572738
"160",0.024,23,"logit",0.000365416648325121,1.15126011985028e-06,1.40739555396502e-09
"161",0.024,23,"bart",0.510551370814151,0.87084634979889,0.811246684048091
"162",0.024,24,"none",0.607752640271772,0.225689953549148,0.0714422771163404
"163",0.024,24,"rake",0.59474573607406,0.688936351153671,0.194500453811733
"164",0.024,24,"strat",0.630358580046526,0.216498769638028,0.0581303717339322
"165",0.024,24,"calib",5.3086400926455e-05,5.83245463241056e-05,NA
"166",0.024,24,"lasso",0.365610350987021,0.102029840572506,0.0225257064349453
"167",0.024,24,"logit",0.0188773133167503,0.22957783771694,0.917433092981539
"168",0.024,24,"bart",0.933670941740307,0.607838237823962,0.314065670861689
"169",0.024,25,"none",0.0452112164392283,0.184813166253268,0.453706354078187
"170",0.024,25,"rake",7.97608678693885e-06,0.000166353141955273,0.00188566058085733
"171",0.024,25,"strat",1.68983170954715e-05,0.000333611905117812,0.00338561939501471
"172",0.024,25,"calib",0.000758505743716101,0.0111855084949048,0.0629767955948303
"173",0.024,25,"lasso",0.000568159310886765,0.0057066341009385,0.0308480569326545
"174",0.024,25,"logit",3.92966900971191e-08,8.54204507601025e-07,7.83647555939732e-06
"175",0.024,25,"bart",0.839744628284984,0.716705504783955,0.405598608589328
"176",0.024,26,"none",0.72375005052061,0.795241589925075,0.443922514006355
"177",0.024,26,"rake",0.160078147928673,0.448368378597409,0.873217465569101
"178",0.024,26,"strat",0.646015710939446,0.272590024038295,0.096383944465232
"179",0.024,26,"calib",0.033293201492866,0.00823040438857931,0.00224200411166891
"180",0.024,26,"lasso",0.378522898411453,0.13128507627385,0.039491273799531
"181",0.024,26,"logit",0.0759794392055366,0.398506951934272,0.937988144973517
"182",0.024,26,"bart",0.347796931073215,0.14773788822126,0.0610007343613456
"183",0.024,27,"none",0.329618478749661,0.737697434585293,0.84527834855529
"184",0.024,27,"rake",0.00641452288848107,0.0327281140572152,0.105164101228342
"185",0.024,27,"strat",0.0701783476736046,0.244184865663177,0.542757856751745
"186",0.024,27,"calib",0.0189899108539389,0.00405528453452563,0.00107400687505746
"187",0.024,27,"lasso",0.303669862749752,0.677293062877213,0.930304988529716
"188",0.024,27,"logit",7.21797652197356e-06,0.000325184158761837,0.0043122395364661
"189",0.024,27,"bart",0.330301134088449,0.691965108645335,0.929756730549663
"190",0.024,28,"none",0.141952319659849,0.44913861564626,0.856477738504109
"191",0.024,28,"rake",0.200913031377564,0.650796524372078,0.778129408609387
"192",0.024,28,"strat",0.198019892836387,0.626021931222505,0.847422496153337
"193",0.024,28,"calib",0.0228153084149156,0.0914520188171456,0.240425742153408
"194",0.024,28,"lasso",0.0358066404516733,0.215179993904376,0.608696017669587
"195",0.024,28,"logit",2.67764201498362e-05,7.80626629212419e-07,4.47277156306191e-08
"196",0.024,28,"bart",0.740684537603662,0.723056811072892,0.36369418165927
"197",0.024,29,"none",0.808348714557291,0.401550367922406,0.187412536276304
