"","prop_sampled","sim_num","method","(Intercept)","age","age_sq"
"1",0.057,1,"none",0.0239517183197573,0.219154078347645,0.712502562139841
"2",0.057,1,"rake",1.53929423444116e-05,0.00118845249648503,0.0246163909882181
"3",0.057,1,"strat",0.25327598935072,0.917797654715652,0.418850600896847
"4",0.057,1,"calib",0.30076859266748,0.896905806553509,0.272593857196504
"5",0.057,1,"lasso",0.0594287781061924,0.405145786173956,0.936744171368556
"6",0.057,1,"logit",7.98748870073732e-05,0.00505868206389671,0.0765486093900711
"7",0.057,1,"bart",4.54144752769719e-05,0.00292129317096733,0.0509320952772459
"8",0.057,2,"none",0.0291434595972072,0.214059106920908,0.642709263023342
"9",0.057,2,"rake",3.5545222118695e-06,0.000240924535048694,0.00475486482632158
"10",0.057,2,"strat",0.022473883539698,0.187144088165455,0.627465771727874
"11",0.057,2,"calib",4.45981802237243e-07,0.000163962538193561,0.00558808870579077
"12",0.057,2,"lasso",0.0154914237822756,0.153678235400828,0.549385455268291
"13",0.057,2,"logit",1.36358201765576e-15,3.36710634230551e-11,4.08016424494139e-08
"14",0.057,2,"bart",0.0039247583858303,0.064157501771505,0.355504537337737
"15",0.057,3,"none",0.387469457129221,0.9013127222231,0.352892814171237
"16",0.057,3,"rake",0.0305563247320225,0.277660198598616,0.925987952540031
"17",0.057,3,"strat",0.050882823801896,0.415827543762381,0.844556911975196
"18",0.057,3,"calib",0.0183353435311059,0.18184478702837,0.615590037446696
"19",0.057,3,"lasso",0.230246208145618,0.790204449069297,0.59753197880939
"20",0.057,3,"logit",0.000543278449153942,0.0311465033846798,0.33638084870603
"21",0.057,3,"bart",0.00273746887709286,0.0722315325599695,0.469964184112827
"22",0.057,4,"none",0.915012689978801,0.411109877808033,0.11314863747474
"23",0.057,4,"rake",1.04563675282195e-06,5.69732927999978e-05,0.00114912456468528
"24",0.057,4,"strat",5.55532230639275e-08,5.0422779377018e-06,0.000141389288221029
"25",0.057,4,"calib",9.41270697918118e-07,9.81833521370368e-10,1.30132452996018e-12
"26",0.057,4,"lasso",0.400445153176858,0.979146408258345,0.445947570776803
"27",0.057,4,"logit",1.66946378223193e-12,2.38904822163233e-10,9.29632912331709e-09
"28",0.057,4,"bart",6.40751235725287e-05,0.00238176942176788,0.0272418227420625
"29",0.057,5,"none",0.66884404504211,0.149614452732773,0.0231416751043055
"30",0.057,5,"rake",0.903120818542913,0.179690358866648,0.0136944682712779
"31",0.057,5,"strat",0.217407099612221,0.821336601411788,0.524633881898713
"32",0.057,5,"calib",0.000163973576735685,1.47928166922241e-05,1.37406429748844e-06
"33",0.057,5,"lasso",0.28105053740157,0.977411250146693,0.32909813489266
"34",0.057,5,"logit",0.213160931173538,0.960084159240001,0.281376147612947
"35",0.057,5,"bart",0.673975890976749,0.658045248379353,0.246836635180508
"36",0.057,6,"none",0.995161258737293,0.364270413243343,0.0974216465677493
"37",0.057,6,"rake",0.195795217065775,0.759843637658961,0.558017425422478
"38",0.057,6,"strat",0.594935975612664,0.730587507490172,0.274535618566387
"39",0.057,6,"calib",3.17413693205358e-05,0.000792698985841762,0.00505195593496747
"40",0.057,6,"lasso",0.587411915365255,0.693314893417202,0.232484472976877
"41",0.057,6,"logit",3.57774899614139e-34,5.4525436590263e-30,2.64771355625927e-26
"42",0.057,6,"bart",0.361102886411705,0.885438251146586,0.621414266852732
"43",0.057,7,"none",0.338676121126001,0.0370519146971054,0.00239228408193119
"44",0.057,7,"rake",7.65951929009547e-05,2.85077404748457e-08,1.76057295236116e-12
"45",0.057,7,"strat",0.000125045077202936,2.30680446844148e-08,4.5525641475164e-13
"46",0.057,7,"calib",1.66073557202584e-09,1.12450598502901e-06,6.70646747762607e-05
"47",0.057,7,"lasso",0.216829783697905,0.0119593818361726,0.000258985390931435
"48",0.057,7,"logit",0.000887866679701202,3.44053277972786e-07,1.2315714589925e-11
"49",0.057,7,"bart",0.163025848567447,0.0200894683495969,0.00199582191739039
"50",0.057,8,"none",0.123379409313507,0.00891119347066783,0.000496223482140092
"51",0.057,8,"rake",0.579470400109603,0.0395508397548918,0.00054079644943758
"52",0.057,8,"strat",0.296787404589478,0.0224572935829589,0.000823910329698621
"53",0.057,8,"calib",0.0599244191113603,0.414641244756691,0.928957212975339
"54",0.057,8,"lasso",0.204996116215268,0.00802193154948135,0.000120432180133345
"55",0.057,8,"logit",0.106041796059776,0.796163816613022,0.300911866906874
"56",0.057,8,"bart",0.0173499485062975,0.000874000025106996,4.74235964711682e-05
"57",0.057,9,"none",0.433520738124326,0.0837491132539925,0.0123683801798702
"58",0.057,9,"rake",0.149047365348227,0.685150714834738,0.595349553291425
"59",0.057,9,"strat",0.0308873817810068,0.301029718075936,0.977789744615421
"60",0.057,9,"calib",8.25342594847507e-07,1.52157302615397e-08,4.25649727709803e-10
"61",0.057,9,"lasso",0.665652151867993,0.5945157037829,0.175918994140182
"62",0.057,9,"logit",2.38636072199644e-22,3.90265754428709e-19,2.01191058454883e-16
"63",0.057,9,"bart",0.271866505125417,0.987677981692326,0.314388201470982
