"","prop_sampled","sim_num","method","(Intercept)","age","age_sq","Error age","Error age squared","Error Intercept"
"1",0.136,1,"none",0.757416907304009,0.0503842170671031,-0.000972796629486115,0.0435211235227723,-0.000326053631546931,-1.38248960664077
"2",0.136,1,"rake",3.41788471341205,-0.043676259842556,-0.000155741643100653,-0.0505393533868869,0.000491001354838532,1.27797819946727
"3",0.136,1,"strat",3.6913160410778,-0.050655872352082,-0.000110784103169959,-0.0575189658964129,0.000535958894769226,1.55140952713302
"4",0.136,1,"calib",4.82363203667992,-0.0987526572655007,0.000343036567921353,-0.105615750809832,0.000989779565860537,2.68372552273514
"5",0.136,1,"lasso",1.14495302452765,0.0385811069557408,-0.000887819915804038,0.0317180134114099,-0.000241076917864854,-0.994953489417132
"6",0.136,1,"logit",-0.12669042818777,0.0750005881003762,-0.00112316731515382,0.0681374945560453,-0.000476424317214634,-2.26659694213255
"7",0.136,1,"bart",4.48615765655872,-0.0791452158088301,0.000138529127821131,-0.0860083093531609,0.000785272125760315,2.34625114261395
"8",0.136,2,"none",-0.170055354642225,0.0874516440319762,-0.00133971591479219,0.0805885504876454,-0.000692972916853005,-2.309961868587
"9",0.136,2,"rake",4.76299596578329,-0.0868035023116049,0.000175481402278404,-0.0936665958559357,0.000822224400217589,2.62308945183851
"10",0.136,2,"strat",2.69739542360036,-0.0127825402035095,-0.000472588947894707,-0.0196456337478404,0.000174154050044478,0.557488909655579
"11",0.136,2,"calib",3.32539358973263,-0.0379323688292585,-0.000214380901775286,-0.0447954623735894,0.000432362096163899,1.18548707578786
"12",0.136,2,"lasso",-0.53558716501629,0.101948879229035,-0.00147547622198041,0.0950857856847039,-0.00082873322404123,-2.67549367896107
"13",0.136,2,"logit",6.24613691428798,-0.134589319523167,0.000558005299948078,-0.141452413067498,0.00120474829788726,4.10623040034321
"14",0.136,2,"bart",2.0890480796731,0.00817586113922693,-0.000652078095441527,0.00131276759489608,-5.33509750234265e-06,-0.0508584342716802
"15",0.136,3,"none",-0.453371112781073,0.0991302081365811,-0.00145187156525816,0.0922671145922503,-0.000805128567318974,-2.59327762672585
"16",0.136,3,"rake",7.2886097875712,-0.169057852442491,0.000834492939745259,-0.175920945986822,0.00148123593768444,5.14870327362642
"17",0.136,3,"strat",-0.742280373965443,0.10920298621869,-0.00153861012752028,0.102339892674359,-0.000891867129581092,-2.88218688791022
"18",0.136,3,"calib",-6.11860018636306,0.29001052841576,-0.00306976534324326,0.283147434871429,-0.00242302234530408,-8.25850670030784
"19",0.136,3,"lasso",-1.09621681767422,0.1223575886768,-0.00166344310007292,0.115494495132469,-0.00101670010213374,-3.23612333161899
"20",0.136,3,"logit",-4.68637795538264,0.249646102178056,-0.00277597283035524,0.242783008633725,-0.00212922983241605,-6.82628446932742
"21",0.136,3,"bart",0.352841986971304,0.0730515619987396,-0.00123885345851307,0.0661884684544088,-0.000592110460573889,-1.78706452697347
"22",0.136,4,"none",1.18509044926155,0.0347642903292812,-0.000833481504706162,0.0279011967849504,-0.000186738506766978,-0.954816064683223
"23",0.136,4,"rake",2.35940298052961,-0.0093795382296006,-0.000436367257068794,-0.0162426317739315,0.00021037574087039,0.219496466584828
"24",0.136,4,"strat",1.61760194120017,0.0182334413842212,-0.000677020602607519,0.0113703478398904,-3.02776046683349e-05,-0.522304572744609
"25",0.136,4,"calib",2.6582530080451,-0.0139406234749804,-0.000436459314490219,-0.0208037170193113,0.000210283683448966,0.518346494100327
"26",0.136,4,"lasso",3.14151576087127,-0.0332735963287985,-0.000249333444359437,-0.0401366898731293,0.000397409553579747,1.00160924692649
"27",0.136,4,"logit",1.8615305664709,0.00979661045412016,-0.000607437376410596,0.00293351690978931,3.93056215285883e-05,-0.27837594747388
"28",0.136,4,"bart",1.38427460890263,0.026512123541378,-0.000749438082906021,0.0196490299970472,-0.000102695084966836,-0.755631905042151
"29",0.136,5,"none",-2.40626162932766,0.164204754323492,-0.00199061462614442,0.157341660779161,-0.00134387162820524,-4.54616814327244
"30",0.136,5,"rake",-4.26104008156733,0.225697400852946,-0.00249872092780338,0.218834307308615,-0.00185197792986419,-6.40094659551211
"31",0.136,5,"strat",-2.45640841018466,0.16326671438191,-0.00195569489361905,0.156403620837579,-0.00130895189567987,-4.59631492412943
"32",0.136,5,"calib",2.63298792617065,-0.0335723724953858,-0.000125537754562893,-0.0404354660397166,0.000521205243376291,0.493081412225878
"33",0.136,5,"lasso",-2.79482545820862,0.183953590184061,-0.00221133009640102,0.17709049663973,-0.00156458709846183,-4.9347319721534
"34",0.136,5,"logit",1.87689275758871,0.0165055985599833,-0.000731910779086344,0.00964250501565243,-8.51677811471591e-05,-0.263013756356065
"35",0.136,5,"bart",-6.13357223359071,0.290490963956494,-0.00304093857026465,0.283627870412163,-0.00239419557232546,-8.27347874753548
"36",0.136,6,"none",2.05502738292887,0.00614835195910704,-0.000607537002269199,-0.000714741585223813,3.92059956699859e-05,-0.0848791310159056
"37",0.136,6,"rake",-1.09730683964942,0.107398268812406,-0.00141101074321626,0.100535175268075,-0.000764267745277079,-3.2372133535942
"38",0.136,6,"strat",1.78216384755993,0.0133225419751146,-0.000645935106869264,0.00645944843078373,8.07891069920345e-07,-0.357742666384844
"39",0.136,6,"calib",-0.081583983875749,0.0799759869145335,-0.00122638227219406,0.0731128933702027,-0.000579639274254878,-2.22149049782053
"40",0.136,6,"lasso",2.07533065160817,0.0064066281297424,-0.000610492010366144,-0.000456465414588451,3.62509875730402e-05,-0.0645758623366057
"41",0.136,6,"logit",-2.44193316396086,0.159732115379061,-0.00190683768740414,0.152869021834731,-0.00126009468946495,-4.58183967790564
"42",0.136,6,"bart",2.68661126827598,-0.0211869953266198,-0.000319920192369135,-0.0280500888709506,0.000326822805570049,0.546704754331206
"43",0.136,7,"none",0.440867112373058,0.0666840947078955,-0.00116857654983002,0.0598210011635646,-0.000521833551890833,-1.69903940157172
"44",0.136,7,"rake",3.21782569073688,-0.0346946305279119,-0.000263344939345222,-0.0415577240722427,0.000383398058593962,1.0779191767921
"45",0.136,7,"strat",4.10896971096996,-0.062291516958763,-4.52559041448123e-05,-0.0691546105030938,0.000601487093794372,1.96906319702519
"46",0.136,7,"calib",0.183479755054927,0.0680385502495027,-0.00113087723481509,0.0611754567051719,-0.000484134236875903,-1.95642675888985
"47",0.136,7,"lasso",0.510759100912697,0.064418060492106,-0.00115088246298008,0.0575549669477752,-0.000504139465040893,-1.62914741303208
"48",0.136,7,"logit",4.23428294743726,-0.0647716718579466,-4.28763470496702e-05,-0.0716347654022774,0.000603866650889514,2.09437643349249
"49",0.136,7,"bart",3.12286462458711,-0.0309710901853157,-0.000287869947096106,-0.0378341837296466,0.000358873050843079,0.982958110642335
"50",0.136,8,"none",0.489695346422,0.0669149295963222,-0.00118238904919097,0.0600518360519914,-0.000535646051251781,-1.65021116752278
"51",0.136,8,"rake",-0.652347976928986,0.10146374336603,-0.00143861189028931,0.0946006498216987,-0.000791868892350124,-2.79225449087376
"52",0.136,8,"strat",-0.323741267098088,0.0932027962962118,-0.00138854035548628,0.086339702751881,-0.000741797357547091,-2.46364778104287
"53",0.136,8,"calib",4.58214888677665,-0.0723780888252687,-3.68587218927274e-05,-0.0792411823695995,0.000609884276046457,2.44224237283187
"54",0.136,8,"lasso",0.543974851762408,0.0663357893873466,-0.00118694389859621,0.0594726958430157,-0.000540200900657024,-1.59593166218237
"55",0.136,8,"logit",-2.68842207421584,0.174446933294759,-0.00208262334803728,0.167583839750428,-0.00143588035009809,-4.82832858816062
"56",0.136,8,"bart",-0.38671864551619,0.0947704096893451,-0.00139634006615321,0.0879073161450142,-0.000749597068214027,-2.52662515946097
"57",0.136,9,"none",-2.27283841574455,0.160105967767203,-0.00195838797343389,0.153242874222872,-0.0013116449754947,-4.41274492968932
"58",0.136,9,"rake",3.64016796300991,-0.0415782186425278,-0.000268193730540072,-0.0484413121868586,0.000378549267399113,1.50026144906514
"59",0.136,9,"strat",0.679223776796864,0.0624687391478645,-0.00116446915041731,0.0556056456035337,-0.000517726152478122,-1.46068273714791
"60",0.136,9,"calib",-7.56690614215021,0.343253777338428,-0.00352928218321868,0.336390683794097,-0.00288253918527949,-9.70681265609499
"61",0.136,9,"lasso",-2.70021265344735,0.175585064337044,-0.00209392275433437,0.168721970792713,-0.00144717975639519,-4.84011916739212
"62",0.136,9,"logit",5.41672689713249,-0.0965116727926993,0.000137467827481615,-0.10337476633703,0.000784210825420799,3.27682038318771
"63",0.136,9,"bart",1.44635388952638,0.036915120289859,-0.000945841295868896,0.0300520267455281,-0.000299098297929712,-0.693552624418401
"64",0.136,10,"none",0.938269222998756,0.0493402955511278,-0.00101498560871933,0.0424772020067969,-0.000368242610780146,-1.20163729094602
"65",0.136,10,"rake",0.223949464864569,0.0703089950278403,-0.00116658092993711,0.0634459014835095,-0.000519837931997928,-1.91595704908021
"66",0.136,10,"strat",4.19392127592414,-0.0647282394159338,-2.64990519745192e-05,-0.0715913329602647,0.000620243945964665,2.05401476197936
"67",0.136,10,"calib",-3.73683415727458,0.201086844247374,-0.00223153117967491,0.194223750703043,-0.00158478818173573,-5.87674067121935
"68",0.136,10,"lasso",-0.991529816133708,0.115048339126998,-0.00156997226736838,0.108185245582667,-0.000923229269429193,-3.13143633007849
"69",0.136,10,"logit",-4.76950992401834,0.246873441200694,-0.00270633690436815,0.240010347656363,-0.00205959390642897,-6.90941643796312
"70",0.136,10,"bart",5.1240080076358,-0.0975398611916578,0.000262801875441752,-0.104402954735989,0.000909544873380937,2.98410149369102
"71",0.136,11,"none",1.70837270131504,0.0239453657639565,-0.00081474652546788,0.0170822722196257,-0.000168003527528696,-0.431533812629739
"72",0.136,11,"rake",-3.20166542457528,0.188868035176064,-0.00218836573783224,0.182004941631734,-0.00154162273989305,-5.34157193852006
