"","prop_sampled","sim_num","method","(Intercept)","age","age_sq","Error age","Error age squared","Error Intercept"
"1",0.21,1,"none",-0.712341479351768,0.105570810125097,-0.00148458685476045,0.0987077165807665,-0.000837843856821265,-2.85224799329654
"2",0.21,1,"rake",4.85733286029606,-0.0902224801068277,0.000208737417537714,-0.0970855736511585,0.000855480415476898,2.71742634635129
"3",0.21,1,"strat",5.04354086635536,-0.0950071525560553,0.000242840629057947,-0.101870246100386,0.000889583626997132,2.90363435241058
"4",0.21,1,"calib",-4.90695758781901,0.253101691949214,-0.00279109852626579,0.246238598404883,-0.00214435552832661,-7.04686410176379
"5",0.21,1,"lasso",-0.615417398916719,0.105077573549271,-0.00150510209716589,0.0982144800049397,-0.000858359099226701,-2.7553239128615
"6",0.21,1,"logit",5.87005771564845,-0.122081671905739,0.0004554636757139,-0.128944765450069,0.00110220667365308,3.73015120170367
"7",0.21,1,"bart",2.70989862941717,-0.0157275194454946,-0.000433150840736509,-0.0225906129898255,0.000213592157202675,0.569992115472391
"8",0.21,2,"none",1.20930555791406,0.0390122909246785,-0.000918440642182728,0.0321491973803476,-0.000271697644243543,-0.930600956030715
"9",0.21,2,"rake",1.01979080594922,0.0437153793692426,-0.000953625484650591,0.0368522858249117,-0.000306882486711407,-1.12011570799556
"10",0.21,2,"strat",1.19592660466505,0.0383516062013494,-0.000903035584772129,0.0314885126570186,-0.000256292586832944,-0.943979909279723
"11",0.21,2,"calib",-1.83546456374302,0.13841729313897,-0.00174072696737424,0.131554199594639,-0.00109398396943506,-3.9753710776878
"12",0.21,2,"lasso",1.52762643262937,0.0287093578614675,-0.000834659945216227,0.0218462643171366,-0.000187916947277042,-0.61228008131541
"13",0.21,2,"logit",2.3518378935711,0.00234870609719889,-0.00062938602141031,-0.00451438744713196,1.7356976528874e-05,0.211931379626321
"14",0.21,2,"bart",0.482051179237514,0.0628768641270455,-0.00110837095634132,0.0560137705827146,-0.00046162795840214,-1.65785533470726
"15",0.21,3,"none",1.27873048398127,0.034968201360434,-0.000868221393822582,0.0281051078161032,-0.000221478395883397,-0.861176029963505
"16",0.21,3,"rake",1.36289291928607,0.0293408071922272,-0.000807579670086205,0.0224777136478963,-0.00016083667214702,-0.777013594658708
"17",0.21,3,"strat",1.17052053896714,0.0382406006185107,-0.000891030328316705,0.0313775070741799,-0.000244287330377521,-0.969385974977637
"18",0.21,3,"calib",1.41843285773145,0.0260202027207806,-0.000753789995036332,0.0191571091764498,-0.000107046997097148,-0.721473656213327
"19",0.21,3,"lasso",1.89947033021954,0.0157764724409661,-0.000720737007560133,0.0089133788966353,-7.39940096209485e-05,-0.240436183725233
"20",0.21,3,"logit",2.26687451656249,0.00260597595462729,-0.00060985816477977,-0.00425711758970356,3.68848331594139e-05,0.126968002617709
"21",0.21,3,"bart",0.0462754747127475,0.0761094146457643,-0.00120309767668462,0.0692463211014335,-0.000556354678745435,-2.09363103923203
"22",0.21,4,"none",0.0900192272009055,0.0787064405645689,-0.0012654436740795,0.071843347020238,-0.000618700676140311,-2.04988728674387
"23",0.21,4,"rake",2.72511100993744,-0.0139186872311156,-0.000469656688579007,-0.0207817807754464,0.000177086309360177,0.585204495992667
"24",0.21,4,"strat",2.8703937332564,-0.0163174984855341,-0.000460933461735877,-0.023180592029865,0.000185809536203307,0.730487219311626
"25",0.21,4,"calib",0.794350451347174,0.0491544910632599,-0.000976322249390827,0.0422913975189291,-0.000329579251451643,-1.3455560625976
"26",0.21,4,"lasso",-0.563447181828857,0.105435105752231,-0.00153064563877683,0.0985720122079005,-0.000883902640837648,-2.70335369577363
"27",0.21,4,"logit",4.51980690132937,-0.0716943633204425,-9.82347070469196e-06,-0.0785574568647733,0.000636919527234492,2.3799003873846
"28",0.21,4,"bart",4.33541609705614,-0.0667551140031846,-2.91335596234655e-05,-0.0736182075475155,0.000617609438315719,2.19550958311136
"29",0.21,5,"none",0.0566490366628469,0.0773029364246521,-0.00123351479582373,0.0704398428803213,-0.000586771797884546,-2.08325747728193
"30",0.21,5,"rake",-1.98892368430502,0.146495493584527,-0.00181797037274464,0.139632400040196,-0.00117122737480546,-4.1288301982498
