"","prop_sampled","sim_num","method","(Intercept)","age","age_sq"
"1",0.015,1,"none",0.820455399818081,0.371827751469003,0.136961079541025
"2",0.015,1,"rake",0.661172275453102,0.8755577749347,0.457790503809099
"3",0.015,1,"strat",0.580825093392854,0.909795947284551,0.456695618779575
"4",0.015,1,"calib",0.690334136469213,0.316338135942625,0.123150674038091
"5",0.015,1,"lasso",0.758922524892888,0.314513990940771,0.101947378203557
"6",0.015,1,"logit",0.240122417976765,0.713945938445041,0.718913560143866
"7",0.015,1,"bart",0.823962739886549,0.608042996200587,0.230080817907879
"8",0.015,2,"none",0.860007799000922,0.427823276221752,0.183059719387612
"9",0.015,2,"rake",0.541063557642345,0.943441630730238,0.649572166917352
"10",0.015,2,"strat",0.536958415423087,0.959287346849202,0.632931852083818
"11",0.015,2,"calib",0.268719626396426,0.106254090368345,0.0369925466494657
"12",0.015,2,"lasso",0.846464785253397,0.701923171761513,0.37432968675195
"13",0.015,2,"logit",0.377930970038341,0.901256004951963,0.56885332092304
"14",0.015,2,"bart",0.833885025713875,0.429200934751315,0.179954196504111
"15",0.015,3,"none",0.873057625489415,0.490726858524953,0.144786380546949
"16",0.015,3,"rake",0.743377849968812,0.263333490684013,0.0597382360041505
"17",0.015,3,"strat",0.479179996020384,0.131448798836696,0.0235908837437506
"18",0.015,3,"calib",0.00141730545433442,0.0192871832349577,0.108396454848106
"19",0.015,3,"lasso",0.798171993703272,0.267005806775061,0.0594188409509746
"20",0.015,3,"logit",0.885629965772385,0.344032999880301,0.0872090505044163
"21",0.015,3,"bart",0.757874155644719,0.24191951080125,0.0469013937957913
"22",0.015,4,"none",0.0524496829599384,0.305784140863738,0.855520598459139
"23",0.015,4,"rake",0.00216831104554817,0.0224136653795917,0.130908503716098
"24",0.015,4,"strat",0.00312478801216895,0.0317379493442884,0.171395504172533
"25",0.015,4,"calib",0.159396328374282,0.532526290797173,0.903178775651148
"26",0.015,4,"lasso",0.0449204855151821,0.275345301313608,0.807418791886859
"27",0.015,4,"logit",0.000367488414164908,0.00908536484920539,0.0880381468968461
"28",0.015,4,"bart",0.00367341034892661,0.0346730371444252,0.172987569480087
"29",0.015,5,"none",0.52772800890138,0.865838056763989,0.383409384995473
"30",0.015,5,"rake",0.601156648820432,0.804835962410172,0.336821543103627
"31",0.015,5,"strat",0.893910007104517,0.481391051817177,0.146280643355633
"32",0.015,5,"calib",0.784948300154971,0.250244562956735,0.0596114340667489
"33",0.015,5,"lasso",0.643382132595155,0.76306489709538,0.33001486966098
"34",0.015,5,"logit",0.0106181653644594,0.0770878607851279,0.328870474064906
"35",0.015,5,"bart",0.977538674806641,0.434189192623114,0.129954822227537
"36",0.015,6,"none",0.972620362127744,0.518336878631969,0.214495837547981
"37",0.015,6,"rake",0.345818008234703,0.783641805866926,0.721072072662105
"38",0.015,6,"strat",0.512788264808528,0.952667636091017,0.472745298006971
"39",0.015,6,"calib",0.0218932736487807,0.158130421412182,0.474594100565743
"40",0.015,6,"lasso",0.828138165539186,0.337641407898553,0.10170804919069
"41",0.015,6,"logit",0.91861106713728,0.38809547838149,0.125707756371433
"42",0.015,6,"bart",0.37139673467451,0.889474562298747,0.578685956535369
"43",0.015,7,"none",0.296210804291105,0.0666736219334704,0.011940368113969
"44",0.015,7,"rake",0.913685241577813,0.522634112616947,0.18164108484438
"45",0.015,7,"strat",0.848457344424232,0.320381134550722,0.085185965502658
"46",0.015,7,"calib",0.361365621086227,0.748779476105183,0.847567509885498
"47",0.015,7,"lasso",0.56443711937553,0.173569169872099,0.0403188712636731
"48",0.015,7,"logit",0.126929429004505,0.0265374506785008,0.00457868970329203
"49",0.015,7,"bart",0.462492925674464,0.107361219896918,0.0166110391168429
"50",0.015,8,"none",0.371227807071282,0.874160047318538,0.609636159485633
"51",0.015,8,"rake",0.0946473654226768,0.301361232345439,0.688598439212637
"52",0.015,8,"strat",0.0180193554423357,0.0972293657067183,0.337152040862056
"53",0.015,8,"calib",0.390680484322665,0.770205527211147,0.830689020848214
"54",0.015,8,"lasso",0.452049538647233,0.997905132922682,0.490958462269586
"55",0.015,8,"logit",4.72075079180627e-05,0.00290159960525618,0.0435299757440625
"56",0.015,8,"bart",0.0951635006308304,0.347286550103593,0.822863735569325
"57",0.015,9,"none",0.707318422694201,0.605854325348587,0.189363294447065
"58",0.015,9,"rake",0.382274616432596,0.88316889868181,0.587468913935122
"59",0.015,9,"strat",0.777078083973675,0.607400436235154,0.207100981172584
"60",0.015,9,"calib",0.552503846402958,0.832409354030975,0.368725867063785
"61",0.015,9,"lasso",0.775049505043917,0.555312753481201,0.169196344239422
"62",0.015,9,"logit",0.338170476855824,0.0591287760263144,0.00656889788363019
"63",0.015,9,"bart",0.372385634683433,0.910745583061061,0.532740954620901
"64",0.015,10,"none",0.644742858142955,0.757717718330025,0.302798901836453
"65",0.015,10,"rake",0.643033273404214,0.746919958929937,0.26544495210216
"66",0.015,10,"strat",0.339107580377426,0.919216395963127,0.456998155702456
"67",0.015,10,"calib",0.00185416255931761,0.000191135956619585,1.87463604203453e-05
"68",0.015,10,"lasso",0.345889425923473,0.861927941914095,0.578249803399833
"69",0.015,10,"logit",0.0209906109951224,0.000759193469312031,1.20872221367694e-05
"70",0.015,10,"bart",0.497445070814861,0.958668009160176,0.440006944645961
"71",0.015,11,"none",0.515397331020645,0.851669441223916,0.328719452894452
"72",0.015,11,"rake",0.424979131621204,0.990575583655703,0.419990283784687
"73",0.015,11,"strat",0.383700052021607,0.95968260815688,0.452981005551563
"74",0.015,11,"calib",0.000102097109267118,2.19052824784414e-06,4.67598463375462e-08
"75",0.015,11,"lasso",0.543327215322335,0.805836468003856,0.287621682844585
"76",0.015,11,"logit",0.00719827229794816,0.0476210935371623,0.211429545280963
"77",0.015,11,"bart",0.595045612913196,0.812301653098469,0.319897996672178
"78",0.015,12,"none",0.882472203038841,0.543426696659686,0.201549404370907
"79",0.015,12,"rake",0.954730861415,0.402750524537345,0.11032756096413
"80",0.015,12,"strat",0.999389617684326,0.454418564505963,0.146720668366632
"81",0.015,12,"calib",0.032444022867357,0.180554290689133,0.529623599992501
"82",0.015,12,"lasso",0.773701686592899,0.629310690273104,0.241291721067669
"83",0.015,12,"logit",0.00736671794815531,0.0354091258656903,0.124002342877259
"84",0.015,12,"bart",0.96543809508705,0.465993669623388,0.146884681001014
"85",0.015,13,"none",0.3307464485789,0.0761307193491357,0.0136717905554404
"86",0.015,13,"rake",0.154692671220663,0.498508113141475,0.957458611088351
"87",0.015,13,"strat",0.003847132342761,0.0294123233878392,0.133472595674439
"88",0.015,13,"calib",0.0026567310438988,0.00013363766296741,5.73561943443605e-06
"89",0.015,13,"lasso",0.266856679313888,0.0492454298302151,0.00627870154733421
"90",0.015,13,"logit",0.622983250161391,0.809270239578173,0.361064170577322
"91",0.015,13,"bart",0.55378117663591,0.828008870963415,0.333509648457738
"92",0.015,14,"none",0.209696511324713,0.522718371850746,0.923982242543925
"93",0.015,14,"rake",0.522025362925018,0.925636550967915,0.678262809663584
"94",0.015,14,"strat",0.0970552398764428,0.273089024163423,0.559287120367436
"95",0.015,14,"calib",0.747174894513401,0.300291835127745,0.116874763339723
"96",0.015,14,"lasso",0.443008541263837,0.834241612948299,0.79011723199196
"97",0.015,14,"logit",0.880370917951895,0.712415683247285,0.581910183895602
"98",0.015,14,"bart",0.18695584102645,0.450894704292527,0.820768788740512
"99",0.015,15,"none",0.0697552168757133,0.27667830395407,0.658737938547231
"100",0.015,15,"rake",0.00330017559477959,0.0296231960849902,0.151706725261318
"101",0.015,15,"strat",0.200396992972259,0.632038928985374,0.785713390932955
"102",0.015,15,"calib",0.14255752670281,0.66318168219941,0.642032589328354
"103",0.015,15,"lasso",0.0839470296696944,0.331455440421295,0.779731044737114
"104",0.015,15,"logit",1.72130348388568e-06,3.49507911611466e-05,0.000488162813158936
"105",0.015,15,"bart",0.0575576065156088,0.268117182230999,0.712588805652278
"106",0.015,16,"none",0.316851209962036,0.910985586374391,0.494209518463583
"107",0.015,16,"rake",0.906838208853712,0.42122013626267,0.0939300457949121
"108",0.015,16,"strat",0.489934229733862,0.827550178413649,0.298486570738363
"109",0.015,16,"calib",0.249968779339796,0.0337608681347575,0.00386479537475373
"110",0.015,16,"lasso",0.271525475792811,0.84676262760079,0.526553605107151
"111",0.015,16,"logit",0.703765705160074,0.19694319541406,0.0319216053589063
"112",0.015,16,"bart",0.781711633790394,0.47741843003937,0.109071292844756
"113",0.015,17,"none",0.193521786852922,0.698746686474135,0.667680359222482
"114",0.015,17,"rake",0.115338428341264,0.500785113945666,0.845927757815488
"115",0.015,17,"strat",0.238616893431658,0.773454545508036,0.59039500348569
"116",0.015,17,"calib",0.132331592169229,0.529854550498161,0.908860284161279
"117",0.015,17,"lasso",0.227149771947001,0.764222845880847,0.607389541714622
"118",0.015,17,"logit",1.02456469405915e-09,3.80220494345634e-08,1.28314834185122e-06
"119",0.015,17,"bart",0.225573857866797,0.762864413824557,0.572510169573808
"120",0.015,18,"none",0.952038832376481,0.424361862117505,0.144954458051364
"121",0.015,18,"rake",0.618423409016729,0.811214383449676,0.33916062089542
"122",0.015,18,"strat",0.285665362290904,0.729152243402614,0.739583250600531
"123",0.015,18,"calib",0.00550273601587935,0.000884664485467331,0.000159757723763618
"124",0.015,18,"lasso",0.945346307247272,0.429017245133804,0.149561202069114
"125",0.015,18,"logit",0.588620075149443,0.958784675098262,0.504772134145853
"126",0.015,18,"bart",0.140367262709802,0.491773914072246,0.959973144902428
"127",0.015,19,"none",0.194725985217727,0.588633322425354,0.890067285143145
"128",0.015,19,"rake",0.133802593646971,0.44941556333829,0.965452581922013
"129",0.015,19,"strat",0.185250037499266,0.543376378816815,0.95473419605967
"130",0.015,19,"calib",0.290018327700868,0.804186628885373,0.647974636318735
"131",0.015,19,"lasso",0.183087832725172,0.551864837549797,0.941758077385323
"132",0.015,19,"logit",1.32110157504019e-06,1.17412896145292e-05,7.77577365590372e-05
"133",0.015,19,"bart",0.189521196459197,0.554325878313005,0.931623781287291
"134",0.015,20,"none",0.121292021274187,0.493986103010909,0.919164722565568
"135",0.015,20,"rake",0.0398131883057074,0.227399570014079,0.695015742471164
"136",0.015,20,"strat",0.0351025257244336,0.196754070500061,0.610643394541367
"137",0.015,20,"calib",0.0255501674883864,0.256536257812577,0.861177273904823
"138",0.015,20,"lasso",0.0857242935090585,0.410239516066273,0.988160247987763
"139",0.015,20,"logit",0.12819036286777,0.554170115704174,0.811337046306932
"140",0.015,20,"bart",0.0103144229547156,0.0844031874278401,0.360107882846739
"141",0.015,21,"none",0.0891664303610787,0.0115363696908276,0.000985424179812694
"142",0.015,21,"rake",0.288931632157742,0.0481402576432278,0.00388859974983764
"143",0.015,21,"strat",0.297655989132465,0.0524936726407466,0.00495151874072629
"144",0.015,21,"calib",0.543047254527322,0.137001437398264,0.0214876809262936
"145",0.015,21,"lasso",0.192930893702974,0.0286964579257433,0.00238742646465237
"146",0.015,21,"logit",0.0480927168943674,0.00730736378655482,0.00077115494228007
"147",0.015,21,"bart",0.0805867926119687,0.00695861882241809,0.000299468383999093
"148",0.015,22,"none",0.0699534961684489,0.0103061501664728,0.00133463239020425
"149",0.015,22,"rake",0.673750288579886,0.230261208418127,0.0544503241027594
"150",0.015,22,"strat",0.0876821983310293,0.0107363238516975,0.000933551424833911
"151",0.015,22,"calib",4.11649956462718e-06,1.71641728939823e-07,9.33306304257173e-09
"152",0.015,22,"lasso",0.0815734063236165,0.0124028025245217,0.00160043012474158
"153",0.015,22,"logit",1.35674138519016e-08,1.35555217370162e-09,1.69258439400583e-10
"154",0.015,22,"bart",0.140383425997631,0.0214935608785806,0.00228592425332145
"155",0.015,23,"none",0.713630106316747,0.24711524738546,0.0610170677768816
"156",0.015,23,"rake",0.809268616087705,0.562506866478212,0.165696212679265
"157",0.015,23,"strat",0.932130118085375,0.473977303896431,0.135604384186461
"158",0.015,23,"calib",0.711399356400297,0.700368446733864,0.269876194821326
"159",0.015,23,"lasso",0.567674106023274,0.849391753215864,0.371909336228686
"160",0.015,23,"logit",0.713630106316747,0.24711524738546,0.0610170677768816
"161",0.015,23,"bart",0.76315542421619,0.254584197064283,0.054008452005146
"162",0.015,24,"none",0.00508569577813825,0.000296257745678575,1.41387649205011e-05
"163",0.015,24,"rake",0.0648033737519915,0.00716073384420657,0.00045069483417863
"164",0.015,24,"strat",0.00498730853303265,0.00020305645021457,4.9380943208672e-06
"165",0.015,24,"calib",0.00336787935394129,0.000177005908914221,8.27787156026715e-06
"166",0.015,24,"lasso",0.00209179106262334,8.14124190356897e-05,2.2411492391465e-06
"167",0.015,24,"logit",7.86969387899386e-05,3.50374368772248e-06,1.9803181117436e-07
"168",0.015,24,"bart",0.00340381372039117,0.000143259732362471,4.13511371798585e-06
"169",0.015,25,"none",0.519593092409572,0.816664925866435,0.302696334553491
"170",0.015,25,"rake",0.871001137577218,0.28230968592735,0.0476817121182031
"171",0.015,25,"strat",0.31132735599191,0.847880176917572,0.536052832119106
"172",0.015,25,"calib",0.304995525478517,0.966777308311271,0.401532069824112
"173",0.015,25,"lasso",0.594970264652931,0.730918089741359,0.25161455520851
"174",0.015,25,"logit",0.257857784725772,0.836612374056398,0.516886528511073
"175",0.015,25,"bart",0.574171406512758,0.726686210508249,0.21109316392336
"176",0.015,26,"none",0.959752670337846,0.439232814234287,0.157139976362111
"177",0.015,26,"rake",0.228708419419946,0.0581529268137311,0.0107948150816041
"178",0.015,26,"strat",0.826068683485018,0.34605314959072,0.108237415653546
"179",0.015,26,"calib",0.590569860591734,0.935321769356865,0.540700855299679
"180",0.015,26,"lasso",0.892671683407809,0.558695513421858,0.21989951663315
"181",0.015,26,"logit",0.557127578678305,0.968078739423434,0.510829916904062
"182",0.015,26,"bart",0.377696578437198,0.829010585989188,0.681174134513643
"183",0.015,27,"none",0.812145791767608,0.338355846725335,0.110285857495754
"184",0.015,27,"rake",0.212690669131613,0.0352145459513811,0.0034113131770248
"185",0.015,27,"strat",0.254991878559474,0.0443532989042118,0.00445895201314383
"186",0.015,27,"calib",0.0149839075532348,0.00114217496664271,7.432395330462e-05
"187",0.015,27,"lasso",0.665973393366161,0.759211392408063,0.328365353781295
