"","prop_sampled","sim_num","method","(Intercept)","age","age_sq"
"1",0.5,1,"none",0.000144756920601968,0.472137115982957,1.17698915605777e-06
"2",0.5,1,"rake",2.2969722402238e-07,0.420847504390232,0.000645067612152675
"3",0.5,1,"strat",1.1815180761732e-06,0.727463635731983,8.11660849029487e-05
"4",0.5,1,"calib",1.27129709909342e-05,0.338806905707452,8.41073598271627e-09
"5",0.5,1,"lasso",4.62560600623435e-06,0.839170461355899,7.74790631751061e-05
"6",0.5,1,"logit",4.86733099209249e-08,0.310396248304322,0.00116462291104771
"7",0.5,1,"bart",3.78306975807792e-05,0.755486414070754,8.69663817144186e-06
"8",0.5,2,"none",0.00770106598272517,0.0924976690608915,1.72168229758533e-08
"9",0.5,2,"rake",0.000227816903086971,0.561959908369689,2.94613457984726e-06
"10",0.5,2,"strat",4.6017335701787e-05,0.74573735406242,6.71409478720707e-06
"11",0.5,2,"calib",0.373369041478892,1.3187993669403e-07,9.78868404312388e-20
"12",0.5,2,"lasso",0.000203534679482837,0.57675186631468,4.16288662953027e-06
"13",0.5,2,"logit",4.1298531566993e-05,0.802656536461616,1.03573995489855e-05
"14",0.5,2,"bart",0.00718900935385242,0.130724721092252,6.87897268125872e-08
"15",0.5,3,"none",5.70421431457351e-05,0.695768706045517,8.82007021562106e-06
"16",0.5,3,"rake",1.12203406942326e-06,0.544686796397408,0.000452467146291765
"17",0.5,3,"strat",4.31621770127179e-07,0.500169429416472,0.000465319357705025
"18",0.5,3,"calib",0.000137143244855437,0.156812724354742,7.31030626186757e-10
"19",0.5,3,"lasso",9.62653387867935e-06,0.843921829355532,0.000164171564722739
"20",0.5,3,"logit",3.48626568903212e-07,0.467922744792005,0.000528887276584518
"21",0.5,3,"bart",3.94697177567395e-06,0.727394767648248,0.000266121844082476
"22",0.5,4,"none",0.0298449790557062,0.0243059393944563,3.17951151974818e-10
"23",0.5,4,"rake",0.000290427475713926,0.462762220223536,8.04334568804985e-07
"24",0.5,4,"strat",0.00105366456946863,0.226583509475294,4.50269002826952e-08
"25",0.5,4,"calib",0.187956348618412,1.94398441719538e-05,1.06339824160073e-20
"26",0.5,4,"lasso",0.00127038194297013,0.17371505291691,1.13093429784752e-08
"27",0.5,4,"logit",0.000289610910738071,0.404013443498676,3.31212254232084e-07
"28",0.5,4,"bart",0.00314271538360986,0.11619696416153,5.19955502145734e-09
"29",0.5,5,"none",0.000538096292600236,0.325243148805112,4.10870723641474e-07
"30",0.5,5,"rake",1.76179735186868e-07,0.375844281729812,0.000905740015896602
"31",0.5,5,"strat",3.54796838772865e-07,0.521460710966701,0.000295199506369355
"32",0.5,5,"calib",2.09526731599268e-05,0.287010894205316,3.22420524407623e-09
"33",0.5,5,"lasso",1.56194495767392e-05,0.921881249487782,2.24235958156774e-05
"34",0.5,5,"logit",8.35776757546172e-08,0.363259548125727,0.000711979965628796
"35",0.5,5,"bart",1.23409128825668e-06,0.716613723050654,9.37299097016901e-05
"36",0.5,6,"none",0.00805164351806063,0.0757696497831052,5.47318507958276e-09
"37",0.5,6,"rake",0.000324267308292162,0.443544915301851,6.37113722279691e-07
"38",0.5,6,"strat",0.000169695585970093,0.481162577843034,7.00422012470794e-07
"39",0.5,6,"calib",0.717511066597811,2.87256153684777e-05,3.85538314473635e-16
"40",0.5,6,"lasso",0.000717325719072392,0.312944104815563,2.77032471224355e-07
"41",0.5,6,"logit",6.58432115593316e-05,0.654011742931764,2.41759839560287e-06
"42",0.5,6,"bart",0.000436548919309254,0.315793222664116,1.20202583933097e-07
"43",0.5,7,"none",0.0869981400605412,0.0044659665840449,2.25585666125754e-12
"44",0.5,7,"rake",0.0085083519687881,0.0647414828608763,6.97733959676214e-10
"45",0.5,7,"strat",0.00466989051284287,0.0788566931849256,9.52344556618662e-10
"46",0.5,7,"calib",0.988435995793228,1.75363482345844e-07,2.37599407741332e-23
"47",0.5,7,"lasso",0.0155486640407932,0.0425351349702708,3.93789857205998e-10
"48",0.5,7,"logit",0.00215927787538141,0.126356297223576,2.87965607323136e-09
"49",0.5,7,"bart",0.0116356602961221,0.0377974195005442,1.30515572538926e-10
"50",0.5,8,"none",0.00824065215721275,0.082303645166775,7.95585763523586e-09
"51",0.5,8,"rake",0.000114971475982195,0.650514687227111,3.69642607094382e-06
"52",0.5,8,"strat",0.000166734189459201,0.514739692915536,1.1217695043714e-06
"53",0.5,8,"calib",0.00274031388197821,0.0237290750745525,1.93534047098241e-12
"54",0.5,8,"lasso",0.000130148338565265,0.611476563160673,3.52995051136872e-06
"55",0.5,8,"logit",4.36276725506618e-05,0.768862279126167,6.55101135494919e-06
"56",0.5,8,"bart",0.00173271284988835,0.262639366644877,3.16913792413118e-07
"57",0.5,9,"none",0.223427473188173,0.00104846469902002,1.63189293419016e-13
"58",0.5,9,"rake",0.0484175955797548,0.0157053086629916,3.31638166342965e-11
"59",0.5,9,"strat",0.0529882753940467,0.00957819988643786,6.01518305139256e-12
"60",0.5,9,"calib",0.694299902604124,7.87159142186734e-09,2.34569580177427e-26
"61",0.5,9,"lasso",0.0166600676894127,0.0442290566087203,7.66862406030144e-10
"62",0.5,9,"logit",0.0319066581067858,0.0190316215543016,3.19049062024687e-11
"63",0.5,9,"bart",0.12172023406216,0.00401635079957537,2.8766653717466e-12
"64",0.5,10,"none",0.00237598178620631,0.157116083309964,3.99852079254668e-08
"65",0.5,10,"rake",1.3807972517126e-05,0.998821561226638,2.79242915299928e-05
"66",0.5,10,"strat",3.36644995859551e-05,0.756442115957611,5.34192535350591e-06
"67",0.5,10,"calib",8.10212701317782e-07,0.605571820741067,4.56069027553291e-08
"68",0.5,10,"lasso",9.52794366459598e-05,0.734776756118265,1.54499481366635e-05
"69",0.5,10,"logit",9.66724187071803e-07,0.648736893954732,0.000139351391332758
"70",0.5,10,"bart",0.00255921592111342,0.190052610683592,9.35761652227988e-08
"71",0.5,11,"none",0.000612288581418889,0.304582674841307,3.07283638582374e-07
"72",0.5,11,"rake",5.50147708362049e-06,0.835769881701451,6.29266578526532e-05
"73",0.5,11,"strat",1.21943447518156e-05,0.932833188331244,1.34578816587882e-05
"74",0.5,11,"calib",0.000356356013357256,0.0329573833946991,2.06639042551472e-13
"75",0.5,11,"lasso",6.36715375482363e-07,0.554652524666207,0.00033179867686928
"76",0.5,11,"logit",1.53892590114796e-06,0.703254903282638,0.000101090403062998
"77",0.5,11,"bart",0.00013796163667331,0.617535238962895,5.79226419700215e-06
"78",0.5,12,"none",0.00237121846303841,0.155600177834246,3.18651775524505e-08
"79",0.5,12,"rake",0.000419379268835945,0.414957653912934,4.99264130456127e-07
"80",0.5,12,"strat",0.000145558223950233,0.511018056484446,8.88229552864561e-07
"81",0.5,12,"calib",0.160390994833951,9.52926788049145e-05,3.10905039795715e-18
"82",0.5,12,"lasso",0.000129528855821387,0.486171454703098,5.44180317340506e-07
"83",0.5,12,"logit",6.96093295292489e-05,0.634980363131686,1.84583619128055e-06
"84",0.5,12,"bart",0.000670560999107032,0.269439894108585,7.2359473533616e-08
"85",0.5,13,"none",0.00251795919565708,0.161826051578752,5.0196309807996e-08
"86",0.5,13,"rake",1.49615299584239e-05,0.976844123762527,2.19827533226512e-05
"87",0.5,13,"strat",2.10260288330391e-05,0.828078786938251,7.46712008326949e-06
"88",0.5,13,"calib",0.000307495910614915,0.0525252466209153,2.2331112423643e-12
"89",0.5,13,"lasso",0.0031340153885656,0.1769294596798,7.49097780357167e-08
"90",0.5,13,"logit",5.13152613927608e-06,0.92027098938571,2.78350806097312e-05
"91",0.5,13,"bart",7.64038925846005e-06,0.966562972445292,1.49790582984425e-05
"92",0.5,14,"none",0.0199104509294546,0.0297642727850604,3.08776539969601e-10
"93",0.5,14,"rake",0.000385831234219461,0.394783589882434,3.3677252742974e-07
"94",0.5,14,"strat",0.000216819791348357,0.420134575065403,3.31054052675993e-07
"95",0.5,14,"calib",0.000299203070851858,0.0778354913616829,3.00663648569764e-11
"96",0.5,14,"lasso",0.0274779347779588,0.0316469816977112,3.96657878285996e-10
