"","prop_sampled","sim_num","method","(Intercept)","age","age_sq"
"1",0.01,1,"none",0.000729615747161202,7.76260957319767e-05,1.04040215597794e-05
"2",0.01,1,"rake",0.000918781493312255,6.17558663638679e-05,3.70799963748347e-06
"3",0.01,1,"strat",0.00320415924519786,0.000408312382454428,5.68090625458986e-05
"4",0.01,1,"calib",0.000622308380721856,8.32116142779105e-05,1.57663089871783e-05
"5",0.01,1,"lasso",0.00106787490088663,0.000119515264945445,1.67577519219937e-05
"6",0.01,1,"logit",0.000466238240400021,6.82960250862768e-05,1.46877779768226e-05
"7",0.01,1,"bart",0.000231073655058032,8.95833060460315e-06,3.5427694740015e-07
"8",0.01,2,"none",0.977977350139489,0.576440822103808,0.294474366643632
"9",0.01,2,"rake",0.641247510658845,0.292042565602719,0.106961066119178
"10",0.01,2,"strat",0.390799899217029,0.161099904821685,0.0540342155936801
"11",0.01,2,"calib",0.83980495641571,0.435745767259761,0.192190330721551
"12",0.01,2,"lasso",0.960622260309003,0.564487365752718,0.287622681197134
"13",0.01,2,"logit",0.308567271112141,0.234550607300803,0.20419386033309
"14",0.01,2,"bart",0.535007197394413,0.245274838617313,0.0928199102418953
"15",0.01,3,"none",0.19334247414187,0.58701353243781,0.899241022055093
"16",0.01,3,"rake",0.0197350744894125,0.0906951571208817,0.270196647245204
"17",0.01,3,"strat",0.0747782374731667,0.280746936432339,0.658079575558717
"18",0.01,3,"calib",0.803011054205468,0.682039164444772,0.330040243988169
"19",0.01,3,"lasso",0.0908550976815614,0.348996999847208,0.796970451964737
"20",0.01,3,"logit",2.31028505536682e-05,0.000181754269289333,0.00100141120983922
"21",0.01,3,"bart",0.000347080552606037,0.00330125831490584,0.0195832950017178
"22",0.01,4,"none",0.725030123015794,0.69921849158915,0.285950438268042
"23",0.01,4,"rake",0.392361783253618,0.890772772491759,0.555747967179608
"24",0.01,4,"strat",0.233954269662794,0.70784507649654,0.670877336208059
"25",0.01,4,"calib",0.0338571094567275,0.192512721725464,0.576809219909727
"26",0.01,4,"lasso",0.765459496009068,0.662011983923455,0.263975908805484
"27",0.01,4,"logit",8.04596855713231e-05,0.00255719371312433,0.0313654484881547
"28",0.01,4,"bart",0.20462186126384,0.595308982111714,0.840718191327034
"29",0.01,5,"none",0.629954195894054,0.844746216671293,0.41409339907087
"30",0.01,5,"rake",0.735199412012176,0.693554028560004,0.266089743941553
"31",0.01,5,"strat",0.555872478598934,0.92895106102616,0.456325954255571
"32",0.01,5,"calib",0.0279875888965912,0.13584328729022,0.367693553772835
"33",0.01,5,"lasso",0.681041736379866,0.7560122152852,0.326594122703348
"34",0.01,5,"logit",0.369667215030633,0.883833001661137,0.575120641457363
"35",0.01,5,"bart",0.973388773043401,0.411000371043142,0.115272407673457
"36",0.01,6,"none",0.113612639493635,0.334648085095602,0.690038793277947
"37",0.01,6,"rake",0.0113320706521411,0.0503201727157512,0.1653285821615
"38",0.01,6,"strat",0.0286687954951097,0.109101241148803,0.301583921882106
"39",0.01,6,"calib",0.000547671388187406,0.0092895913643654,0.0621210535753756
"40",0.01,6,"lasso",0.0974075521927069,0.290764335250402,0.619256317894264
"41",0.01,6,"logit",4.69263472531644e-07,6.96465729942935e-06,7.67759038921065e-05
"42",0.01,6,"bart",0.00307181932371291,0.0198395344299348,0.0877646792817422
"43",0.01,7,"none",0.0283083735855145,0.00597678924572189,0.00121441860974261
"44",0.01,7,"rake",0.694090266869003,0.330860078923154,0.126325797276064
"45",0.01,7,"strat",0.119327484630022,0.0301727523096951,0.00631090674950478
"46",0.01,7,"calib",0.000959202906925226,0.000132107460779445,1.85402554551638e-05
"47",0.01,7,"lasso",0.0359190400783731,0.00755970694229049,0.00142300395400923
"48",0.01,7,"logit",0.8861584514985,0.379980966933018,0.113537737576711
"49",0.01,7,"bart",0.241611242653567,0.0784852342539583,0.0207350118776706
"50",0.01,8,"none",0.0196229147037656,0.0867179001607031,0.259840370294771
"51",0.01,8,"rake",0.00133166039673683,0.00719123721499285,0.0314228095319671
"52",0.01,8,"strat",0.000588978843236068,0.00327384086005871,0.0150005584538837
"53",0.01,8,"calib",0.0108665138754872,0.0538115183589217,0.192589193996342
"54",0.01,8,"lasso",0.0312373097430634,0.120536152698569,0.325650975023139
"55",0.01,8,"logit",1.63862488453658e-18,2.40299597665905e-16,3.36913082758806e-14
"56",0.01,8,"bart",0.00198398834186307,0.0125894295148723,0.0582961354645723
"57",0.01,9,"none",0.414558424890293,0.774824723715902,0.84651779782726
"58",0.01,9,"rake",0.333916601728299,0.595504834763942,0.90209664394381
"59",0.01,9,"strat",0.550488555662149,0.92116068416259,0.718327352750609
"60",0.01,9,"calib",0.0159726987451379,0.0531478983020982,0.12811776756435
"61",0.01,9,"lasso",0.430475042055475,0.764088882379636,0.874850907279582
"62",0.01,9,"logit",0.00207881424827937,0.000728644343872875,0.000328665000106783
"63",0.01,9,"bart",0.908623402663369,0.538072623373608,0.274343886629029
"64",0.01,10,"none",0.955659333252334,0.647073623406754,0.371250374709438
"65",0.01,10,"rake",0.919255659180886,0.586760246780755,0.343226656853778
"66",0.01,10,"strat",0.721396290654979,0.405930001658593,0.211679563938692
"67",0.01,10,"calib",0.0512522431837562,0.0146425743875067,0.00415655496668137
"68",0.01,10,"lasso",0.817052454393247,0.78761246744949,0.474248996492942
"69",0.01,10,"logit",0.00959663407996992,0.02481874086554,0.0556876278803861
"70",0.01,10,"bart",0.914751428848664,0.600582877197038,0.367094523591646
"71",0.01,11,"none",0.760430114572109,0.817863510386008,0.490829627386315
"72",0.01,11,"rake",0.174456851086626,0.394931725880407,0.693263318651889
"73",0.01,11,"strat",0.246697152161267,0.516772597605636,0.853133137312116
"74",0.01,11,"calib",0.0682163418132615,0.216402483696511,0.434883116460989
"75",0.01,11,"lasso",0.51418022058487,0.923304475919594,0.695420339832627
"76",0.01,11,"logit",3.2771964278286e-09,1.69297882354233e-08,7.92968216975399e-08
"77",0.01,11,"bart",0.0793021607041717,0.222959186471535,0.474745669603572
"78",0.01,12,"none",0.575937003520316,0.950614634767168,0.529411543263665
"79",0.01,12,"rake",0.0203151142166321,0.0740792682593837,0.211633877337385
"80",0.01,12,"strat",0.0833903067282287,0.255880734967128,0.566682367710792
"81",0.01,12,"calib",0.136518864308454,0.329607388083471,0.627724084813603
"82",0.01,12,"lasso",0.674159707217971,0.828411948566021,0.42067768667674
"83",0.01,12,"logit",0.158919162513693,0.478780219689365,0.942642784244865
"84",0.01,12,"bart",0.0205058071370159,0.0828185413093587,0.239938734252022
"85",0.01,13,"none",0.748820531343314,0.868684372438457,0.593006536154642
"86",0.01,13,"rake",0.773402844059652,0.875414464794781,0.608737907936401
"87",0.01,13,"strat",0.808268024181697,0.809604002619808,0.538736882252356
"88",0.01,13,"calib",0.550054015379483,0.186193860320058,0.0601768046282731
"89",0.01,13,"lasso",0.247029205425369,0.48919398887244,0.729182476836087
"90",0.01,13,"logit",0.0445130562300584,0.105953272217378,0.190944985603937
"91",0.01,13,"bart",0.876579518755573,0.722937705397236,0.441684365100062
"92",0.01,14,"none",0.450565515805574,0.181909573227453,0.0637192781019371
"93",0.01,14,"rake",0.0975119374755514,0.0222763463190926,0.00389629095288448
"94",0.01,14,"strat",0.405150785032418,0.15274844585062,0.0479546552239632
"95",0.01,14,"calib",0.239181643230359,0.123983460552796,0.062453631308887
"96",0.01,14,"lasso",0.172100039462945,0.0569121798015302,0.0165047852132715
"97",0.01,14,"logit",0.819650375550357,0.376380617749532,0.143453201166774
"98",0.01,14,"bart",0.37530585741434,0.148577091072045,0.0529075551223115
"99",0.01,15,"none",0.351284422238177,0.118971233462865,0.0341467062090989
"100",0.01,15,"rake",0.65600493710739,0.286928495893681,0.0994124747716673
"101",0.01,15,"strat",0.367114498837191,0.116106947017635,0.0286124223424752
"102",0.01,15,"calib",0.00332181117199203,0.00035942026560179,3.70197032689541e-05
"103",0.01,15,"lasso",0.102750451449079,0.0239399503139896,0.00488680979111055
"104",0.01,15,"logit",0.327864394660967,0.741908719730929,0.777219728896353
"105",0.01,15,"bart",0.277592027946981,0.0793310407927541,0.0179009724444399
"106",0.01,16,"none",0.0287163664235613,0.13906965269043,0.41079798345201
"107",0.01,16,"rake",0.00428379452803741,0.0246968384515199,0.100653247269135
"108",0.01,16,"strat",0.000289636971434291,0.00309253813221347,0.0213096768878894
"109",0.01,16,"calib",5.91907645729094e-09,2.08089214152871e-06,0.000165564594088432
"110",0.01,16,"lasso",0.0452566601333537,0.199993468628923,0.547804865468785
"111",0.01,16,"logit",0.00189989725450886,0.0126141427916394,0.057738090050933
"112",0.01,16,"bart",1.4639220342945e-05,0.0002447824425935,0.00277387325663403
"113",0.01,17,"none",0.706291285158025,0.341810720525287,0.144329593671531
"114",0.01,17,"rake",0.821954642454535,0.429339489187541,0.184254603748319
"115",0.01,17,"strat",0.760870563381412,0.374577947586257,0.155984446857247
"116",0.01,17,"calib",3.3447210013601e-05,2.26100591531388e-06,2.04347084881275e-07
"117",0.01,17,"lasso",0.781932944335388,0.76664600870549,0.41103535074978
"118",0.01,17,"logit",0.340462666359876,0.685146745752784,0.91542169989666
"119",0.01,17,"bart",0.482026058146706,0.189683723869556,0.06307450574931
"120",0.01,18,"none",0.854888000259141,0.634933189883611,0.282793153874557
"121",0.01,18,"rake",0.503377430116677,0.961124189451155,0.566239761052917
"122",0.01,18,"strat",0.42538894172724,0.89386696727824,0.609190990189448
"123",0.01,18,"calib",0.351474818382826,0.701970496623564,0.888742572944997
"124",0.01,18,"lasso",0.703928160999842,0.786890685531721,0.385738831985134
"125",0.01,18,"logit",0.854888000259141,0.634933189883611,0.282793153874557
"126",0.01,18,"bart",0.959380691718632,0.475597385917632,0.176869786949036
"127",0.01,19,"none",0.491614122352464,0.22390224693813,0.094170460008717
"128",0.01,19,"rake",0.447591207489737,0.792163709020018,0.844183921747139
"129",0.01,19,"strat",0.673196931854148,0.345819574174622,0.157800514286378
"130",0.01,19,"calib",0.0597847700780781,0.0164116848891389,0.00545021485122667
"131",0.01,19,"lasso",0.671963579437391,0.337419724208789,0.151161061259213
"132",0.01,19,"logit",0.00705099550070295,0.037979005545575,0.135854352077408
"133",0.01,19,"bart",0.622102207827255,0.307706465519165,0.13589984816221
"134",0.01,20,"none",0.0398090433956751,0.00970334133540969,0.00246035537655546
"135",0.01,20,"rake",0.00842827557767848,0.00146726988913183,0.000270332973092062
"136",0.01,20,"strat",0.00241110485685996,0.000341015574011371,5.27603220923611e-05
"137",0.01,20,"calib",0.00567640885536081,0.000704905118639948,0.000116873756833522
"138",0.01,20,"lasso",0.0445592954423255,0.0106937954655655,0.00262589621803254
"139",0.01,20,"logit",0.000174875571259194,9.64840341676074e-06,6.17452375275525e-07
"140",0.01,20,"bart",0.00131555245651454,0.000173737500862564,2.65981423920769e-05
"141",0.01,21,"none",0.662797033225857,0.840171573426294,0.425602608218689
"142",0.01,21,"rake",0.671694705397223,0.302871198855183,0.105274278960483
"143",0.01,21,"strat",0.786839370938935,0.729552259793361,0.345288392335214
"144",0.01,21,"calib",0.738646685655761,0.275746318589163,0.0812857933391327
"145",0.01,21,"lasso",0.841589996416602,0.673999394269771,0.319541314724122
"146",0.01,21,"logit",0.332561466029853,0.100076825820752,0.0213747144806125
"147",0.01,21,"bart",0.33640527723662,0.77896436951529,0.710586665138587
"148",0.01,22,"none",0.350194859645693,0.106416522003497,0.0278477085653707
"149",0.01,22,"rake",0.031153715078477,0.00492507744532294,0.00065453576724588
"150",0.01,22,"strat",0.280814535147878,0.0772096639186411,0.0168071917931235
"151",0.01,22,"calib",0.996750434520481,0.506314584948494,0.230635505740161
"152",0.01,22,"lasso",0.505529214646482,0.176652220436341,0.0507230541399855
"153",0.01,22,"logit",0.224776254760427,0.0935665284604005,0.0392352563366074
"154",0.01,22,"bart",0.0946262545616532,0.0193636633484918,0.00353929442926806
"155",0.01,23,"none",0.0393183123947889,0.00618315040723089,0.000942812480449111
"156",0.01,23,"rake",0.0684231080920383,0.0128764088159543,0.00199329503554076
"157",0.01,23,"strat",0.0442132762419796,0.00675262500063028,0.000882343004603365
"158",0.01,23,"calib",0.000189118591950879,4.09540618971566e-05,1.20777471733202e-05
"159",0.01,23,"lasso",0.0289690354103274,0.00450399568372658,0.000690083583145845
"160",0.01,23,"logit",0.164363089245876,0.0738848339225367,0.0375995903341741
"161",0.01,23,"bart",0.168722226794155,0.0420847179290518,0.00912678007324245
"162",0.01,24,"none",0.0404680394099149,0.175009686768836,0.489121554580461
"163",0.01,24,"rake",0.0586333880273011,0.196028477660323,0.499483522075258
"164",0.01,24,"strat",0.302412414622108,0.65151384101964,0.892286874068587
"165",0.01,24,"calib",0.0389940708127575,0.190656028891615,0.540925294494285
