"","prop_sampled","sim_num","method","(Intercept)","age","age_sq","Error age","Error age squared","Error Intercept"
"1",0.136,1,"none",2.08402496371117,0.00924847116303565,-0.000662590243333497,0.0023853776187048,-1.5847245394313e-05,-0.0558815502336079
"2",0.136,1,"rake",2.65068858759729,-0.0119525713464282,-0.000477736153806407,-0.018815664890759,0.000169006844132777,0.510782073652514
"3",0.136,1,"strat",2.26327965388994,0.00306003444407171,-0.000611732667846546,-0.00380305910025914,3.50103300926385e-05,0.123373139945161
"4",0.136,1,"calib",0.770560072764158,0.0521095796731225,-0.00100420215853811,0.0452464861287916,-0.000357459160598925,-1.36934644118062
"5",0.136,1,"lasso",2.43071403125252,-0.00331212314874038,-0.000552224205965326,-0.0101752166930712,9.45187919738584e-05,0.290807517307747
"6",0.136,1,"logit",2.86692595076275,-0.0182289419981279,-0.000428208859698658,-0.0250920355424587,0.000218534138240526,0.727019436817968
"7",0.136,1,"bart",1.8790522619394,0.0173088507957695,-0.000735742478560441,0.0104457572514387,-8.8999480621257e-05,-0.26085425200538
"8",0.136,2,"none",0.437647457475445,0.0629484243747004,-0.00109436009054267,0.0560853308303695,-0.000447617092603483,-1.70225905646933
"9",0.136,2,"rake",1.82715963394382,0.0135089033868857,-0.000671349026644807,0.00664580984255484,-2.46060287056222e-05,-0.312746880000959
"10",0.136,2,"strat",2.14705389865514,0.00586983949243061,-0.000625505038647819,-0.000993254051900237,2.12379592913656e-05,0.00714738471036647
"11",0.136,2,"calib",2.05142105824398,0.00208353505647149,-0.000557248424329887,-0.00477955848785936,8.94945736092971e-05,-0.0884854557007948
"12",0.136,2,"lasso",1.62119009243548,0.0228528484304426,-0.00075859882296954,0.0159897548861118,-0.000111855825030355,-0.518716421509295
"13",0.136,2,"logit",2.60303256000873,-0.0108496758616396,-0.000481312795415512,-0.0177127694059705,0.000165430202523673,0.463126046063952
"14",0.136,2,"bart",2.16335734113616,0.00569316217853728,-0.000624286074520617,-0.00116993136579357,2.24569234185671e-05,0.0234508271913825
"15",0.136,3,"none",-0.577871405589367,0.0980172170715608,-0.00138242399969277,0.0911541235272299,-0.000735681001753581,-2.71777791953414
"16",0.136,3,"rake",-1.12245008173228,0.114500861189652,-0.00151018113335383,0.107637767645321,-0.00086343813541465,-3.26235659567705
"17",0.136,3,"strat",-1.49460999762315,0.127676971266254,-0.00161951051499036,0.120813877721923,-0.000972767517051175,-3.63451651156793
"18",0.136,3,"calib",1.63405341889356,0.0171875034635695,-0.000673707601159333,0.0103244099192386,-2.69646032201484e-05,-0.505853095051222
"19",0.136,3,"lasso",-1.40299743114619,0.124444970179254,-0.0015943797018407,0.117581876634923,-0.000947636703901515,-3.54290394509097
"20",0.136,3,"logit",-0.529439102608856,0.0945030872989515,-0.00134467699093682,0.0876399937546207,-0.000697933992997633,-2.66934561655363
"21",0.136,3,"bart",-1.13818738658359,0.117574302319587,-0.00154623361425877,0.110711208775256,-0.00089949061631959,-3.27809390052836
"22",0.136,4,"none",0.404054375599184,0.0622189811753408,-0.00107625815463285,0.0553558876310099,-0.000429515156693669,-1.73585213834559
"23",0.136,4,"rake",0.180165221491799,0.0678088072719088,-0.00111291497317141,0.0609457137275779,-0.000466171975232228,-1.95974129245298
"24",0.136,4,"strat",0.0302056684365941,0.0741517091438656,-0.00116803872127651,0.0672886155995347,-0.000521295723337325,-2.10970084550818
"25",0.136,4,"calib",2.68947585121124,-0.0269088322501057,-0.000238996946133744,-0.0337719257944365,0.00040774605180544,0.549569337266463
"26",0.136,4,"lasso",0.477643999748723,0.0590329736541844,-0.00104265670953506,0.0521698801098535,-0.000395913711595871,-1.66226251419605
"27",0.136,4,"logit",0.13068323266675,0.0701580496375968,-0.00113765828804978,0.063294956093266,-0.000490915290110595,-2.00922328127803
"28",0.136,4,"bart",-0.236007225930636,0.0831886697968841,-0.00123805217331844,0.0763255762525532,-0.000591309175379259,-2.37591373987541
"29",0.136,5,"none",0.769294297866363,0.0523590754614935,-0.00100955201171402,0.0454959819171627,-0.000362809013774832,-1.37061221607841
"30",0.136,5,"rake",1.87172766760071,0.0138344712992965,-0.000685295744301367,0.00697137775496567,-3.85527463621823e-05,-0.268178846344069
