"","prop_sampled","sim_num","method","(Intercept)","age","age_sq"
"1",0.037,1,"none",0.386397414573025,0.83314928073986,0.2355750052206
"2",0.037,1,"rake",0.00282189790846561,0.0578216081916574,0.414737853682196
"3",0.037,1,"strat",0.000794143601846776,0.0256585015604271,0.256345174790196
"4",0.037,1,"calib",0.337720201936102,0.0287360959174226,0.000679275354401451
"5",0.037,1,"lasso",0.114763596581454,0.575985522657818,0.696547933972981
"6",0.037,1,"logit",0.00135858649389367,0.0307755497388719,0.257801246596235
"7",0.037,1,"bart",0.00263583746166246,0.0613478274837513,0.437774593861134
"8",0.037,2,"none",0.81848394091696,0.138642532985787,0.0101307375313068
"9",0.037,2,"rake",0.970883944930212,0.216656010327478,0.0177829676832304
"10",0.037,2,"strat",0.94996102562755,0.214909374421659,0.0144494008399417
"11",0.037,2,"calib",0.349957773558032,0.0388380538824504,0.00388763975258445
"12",0.037,2,"lasso",0.905029560510571,0.268835118062238,0.0267833354100592
"13",0.037,2,"logit",0.526011338579253,0.0744337207577689,0.00415486229358196
"14",0.037,2,"bart",0.712626585079966,0.093143748498504,0.00389844460268411
"15",0.037,3,"none",0.707715106014803,0.125110995451655,0.010239337201969
"16",0.037,3,"rake",0.486716554660013,0.0600020314647516,0.00248580848940954
"17",0.037,3,"strat",0.263624983451192,0.0199095483540236,0.000542250512556927
"18",0.037,3,"calib",0.162323236601272,0.0169099623823019,0.00172427988000635
"19",0.037,3,"lasso",0.918959380662824,0.158309418922759,0.00835246527853951
"20",0.037,3,"logit",0.152541834999467,0.00451646943473102,3.75255777555499e-05
"21",0.037,3,"bart",0.502069074615455,0.0582859663160014,0.00258015201009166
"22",0.037,4,"none",0.0266365805922392,0.372444662944373,0.76012883402678
"23",0.037,4,"rake",0.0065173900121676,0.133956636415632,0.762490266042397
"24",0.037,4,"strat",0.0115943194323533,0.23071419325982,0.945452959067995
"25",0.037,4,"calib",0.0184991488065574,0.000180880152876063,1.0182993762696e-06
"26",0.037,4,"lasso",0.0205116398700357,0.261930436698465,0.973835274163481
"27",0.037,4,"logit",0.00680082552220033,0.1614362592947,0.884672995116274
"28",0.037,4,"bart",0.00759794773668606,0.181892108180969,0.949486125577104
"29",0.037,5,"none",0.354423823633503,0.0195754382498436,0.000365339491629926
"30",0.037,5,"rake",0.358732251479742,0.0240922710681357,0.00045189665833641
"31",0.037,5,"strat",0.558165366864838,0.0522568499168973,0.00145957807879274
"32",0.037,5,"calib",0.490920020371052,0.350481394201767,0.0209117885534501
"33",0.037,5,"lasso",0.406031314894435,0.0288618980337784,0.000723930958385699
