"","prop_sampled","sim_num","method","(Intercept)","age","Error age","Error Intercept"
"55",0.075,8,"logit",1774145.93446472,-4500.7962409868,815.299876512779,-60897.3012589901
"56",0.075,8,"bart",1892192.22030474,-6112.1432168746,-796.047099375019,57148.9845810318
"57",0.075,9,"none",1873599.71548291,-5830.00434129613,-513.908223796556,38556.4797592
"58",0.075,9,"rake",1878667.39598317,-5940.66873351558,-624.572616016,43624.160259465
"59",0.075,9,"strat",1872491.97668993,-5814.6908707774,-498.594753277824,37448.7409662232
"60",0.075,9,"calib",1723473.36698661,-3559.94951710363,1756.14660039595,-111569.868737093
"61",0.075,9,"lasso",1870774.64180542,-5783.71935469494,-467.623237195365,35731.4060817102
"62",0.075,9,"logit",1928392.11806698,-6650.47178324615,-1334.37566574657,93348.8823432697
"63",0.075,9,"bart",1819582.65085857,-4991.57532743151,324.520790068073,-15460.5848651358
"64",0.075,10,"none",1915478.42195269,-6484.9385599988,-1168.84244249922,80435.1862289889
"65",0.075,10,"rake",1875622.30566501,-5944.87397511813,-628.777857618546,40579.0699412993
"66",0.075,10,"strat",1924856.78669184,-6634.17399248461,-1318.07787498503,89813.5509681385
"67",0.075,10,"calib",1909029.30889651,-6355.99921896493,-1039.90310146535,73986.0731728084
"68",0.075,10,"lasso",1912079.9673913,-6448.88341069685,-1132.78729319727,77036.7316675954
"69",0.075,10,"logit",1882169.02331319,-6045.02117403151,-728.925056531933,47125.7875894858
"70",0.075,10,"bart",1938359.89625034,-6810.90665893463,-1494.81054143505,103316.660526633
"71",0.075,11,"none",1878694.44885217,-5926.23906438266,-610.142946883081,43651.2131284603
"72",0.075,11,"rake",1877822.41318316,-5941.83102920921,-625.73491170963,42779.1774594556
"73",0.075,11,"strat",1862692.63493989,-5689.15687944433,-373.060761944747,27649.3992161814
"74",0.075,11,"calib",1893624.91936145,-6212.35095912901,-896.254841629434,58581.6836377478
"75",0.075,11,"lasso",1871071.84104351,-5816.59926489684,-500.503147397259,36028.6053198001
"76",0.075,11,"logit",1844435.17086463,-5452.61206354831,-136.515946048728,9391.93514092732
"77",0.075,11,"bart",1897820.59928813,-6184.39979364293,-868.303676143353,62777.3635644265
"78",0.075,12,"none",1873908.13126007,-5843.41867416504,-527.322556665462,38864.8955363638
"79",0.075,12,"rake",1847056.64128554,-5462.98716539063,-146.891047891053,12013.4055618306
"80",0.075,12,"strat",1860066.85049325,-5649.62063241774,-333.524514918157,25023.6147695398
"81",0.075,12,"calib",1845968.86726243,-5385.68267350692,-69.5865560073371,10925.6315387213
"82",0.075,12,"lasso",1880488.3823132,-5930.49958360685,-614.403466107266,45445.1465894983
"83",0.075,12,"logit",1863828.96179112,-5699.26045210068,-383.164334601098,28785.7260674115
"84",0.075,12,"bart",1887701.64531763,-6034.15070585286,-718.054588353284,52658.4095939288
"85",0.075,13,"none",1882439.15910783,-5954.43050948548,-638.334391985899,47395.9233841191
"86",0.075,13,"rake",1826421.50123998,-5134.49258212925,181.60353537033,-8621.73448372097
"87",0.075,13,"strat",1842113.90436541,-5345.91527191368,-29.8191544141018,7070.66864170739
"88",0.075,13,"calib",1856745.67994167,-5613.6410079125,-297.544890412917,21702.444217962
"89",0.075,13,"lasso",1869790.42016905,-5780.38275962636,-464.286642126785,34747.1844453404
"90",0.075,13,"logit",1788265.68516946,-4569.23783128805,746.858286211529,-46777.5505542431
"91",0.075,13,"bart",1818358.26630978,-4990.56945059449,325.526666905092,-16684.9694139292
"92",0.075,14,"none",1873618.47332227,-5860.81367104285,-544.717553543273,38575.2375985608
"93",0.075,14,"rake",1846942.39054426,-5508.0508071792,-191.954689679617,11899.1548205493
"94",0.075,14,"strat",1857110.7468734,-5622.88596184189,-306.789844342307,22067.5111496951
"95",0.075,14,"calib",1861181.69787459,-5692.29707580816,-376.20095830858,26138.4621508794
"96",0.075,14,"lasso",1869006.71725453,-5845.4936269662,-529.397509466621,33963.481530827
"97",0.075,14,"logit",1896401.19416371,-6259.78750772074,-943.691390221163,61357.958440006
"98",0.075,14,"bart",1873357.72123632,-5861.06772817888,-544.971610679305,38314.4855126124
"99",0.075,15,"none",1907323.73630014,-6337.3729489741,-1021.27683147452,72280.5005764305
"100",0.075,15,"rake",1890022.5020195,-6148.02819039083,-831.932072891254,54979.2662957928
"101",0.075,15,"strat",1898662.98537963,-6208.89131740922,-892.795199909637,63619.7496559236
"102",0.075,15,"calib",1944655.61766232,-6961.91998115295,-1645.82386365337,109612.381938612
"103",0.075,15,"lasso",1908702.52563736,-6365.49167897707,-1049.39556147749,73659.2899136585
"104",0.075,15,"logit",1888083.12557341,-6103.41682980355,-787.320712303967,53039.8898497024
"105",0.075,15,"bart",1919760.09721915,-6498.05462296819,-1181.95850546861,84716.8614954436
"106",0.075,16,"none",1893938.43289011,-6141.94093890719,-825.844821407609,58895.1971664017
"107",0.075,16,"rake",1877225.51743975,-5904.14029957071,-588.044182071131,42182.2817160473
"108",0.075,16,"strat",1894501.60453297,-6142.48920963721,-826.39309213763,59458.3688092639
"109",0.075,16,"calib",1907520.96845997,-6296.16541549017,-980.06929799059,72477.7327362641
"110",0.075,16,"lasso",1906752.12845278,-6316.4895329267,-1000.39341542712,71708.892729078
"111",0.075,16,"logit",1869455.25775097,-5811.77196787399,-495.675850374413,34412.0220272627
"112",0.075,16,"bart",1885439.79256915,-5995.81227938097,-679.716161881389,50396.5568454401
"113",0.075,17,"none",1895809.07372813,-6232.72668864749,-916.630571147909,60765.8380044273
"114",0.075,17,"rake",1860739.03286982,-5727.95360228056,-411.857484780984,25695.7971461173
"115",0.075,17,"strat",1881291.30731074,-6003.67270470802,-687.576587208439,46248.0715870373
"116",0.075,17,"calib",1951519.46881846,-7039.86896104283,-1723.77284354325,116476.233094755
"117",0.075,17,"lasso",1876993.88761196,-5983.70373785944,-667.607620359857,41950.6518882548
"118",0.075,17,"logit",1837794.24115997,-5394.38634428247,-78.2902267828913,2751.00543626561
"119",0.075,17,"bart",1844976.42611382,-5454.03095677186,-137.934839272285,9933.19039011723
"120",0.075,18,"none",1873233.09438145,-5826.75284021058,-510.656722711004,38189.8586577459
"121",0.075,18,"rake",1830634.53969063,-5238.01141952779,78.084697971788,-4408.69603307243
"122",0.075,18,"strat",1858984.32074332,-5616.8295326383,-300.733415138726,23941.0850196125
"123",0.075,18,"calib",1898576.00699352,-6363.00648227082,-1046.91036477124,63532.7712698183
"124",0.075,18,"lasso",1878661.52447913,-5897.47759910804,-581.381481608462,43618.2887554206
"125",0.075,18,"logit",1801588.2419311,-4833.67436060116,482.42175689842,-33454.9937926093
"126",0.075,18,"bart",1827340.35228107,-5108.420180744,207.675936755582,-7702.88344263239
"127",0.075,19,"none",1874712.08837023,-5873.61375351545,-557.517636015869,39668.8526465269
"128",0.075,19,"rake",1905037.18015095,-6355.92828807956,-1039.83217057998,69993.9444272486
"129",0.075,19,"strat",1889208.80231982,-6090.2034187401,-774.107301240519,54165.5665961138
"130",0.075,19,"calib",1901347.68882663,-6256.77794171028,-940.681824210705,66304.4531029228
"131",0.075,19,"lasso",1822846.62370425,-5123.68254822842,192.413569271159,-12196.6120194581
"132",0.075,19,"logit",1886571.61516721,-6128.77692320841,-812.680805708831,51528.3794435009
"133",0.075,19,"bart",1874221.4462877,-5827.48978736903,-511.393669869449,39178.2105639896
"134",0.075,20,"none",1888911.4239634,-6045.16568103872,-729.069563539141,53868.1882396948
"135",0.075,20,"rake",1891983.50100454,-6085.81034431232,-769.714226812745,56940.2652808307
"136",0.075,20,"strat",1880261.88417101,-5906.97863304959,-590.882515550009,45218.6484473087
"137",0.075,20,"calib",1868430.04249353,-5814.90245466142,-498.80633716184,33386.8067698209
"138",0.075,20,"lasso",1887060.71369696,-6037.05007397938,-720.953956479797,52017.4779732516
"139",0.075,20,"logit",1904682.82903753,-6270.03111609033,-953.934998590749,69639.593313826
"140",0.075,20,"bart",1858762.4655215,-5552.45527713596,-236.359159636379,23719.229797797
"141",0.075,21,"none",1878616.61424402,-5913.6778335083,-597.581716008717,43573.3785203148
"142",0.075,21,"rake",1843711.78814671,-5442.04354733145,-125.94742983187,8668.55242300825
"143",0.075,21,"strat",1879594.41662045,-5939.25530078247,-623.159183282891,44551.1808967399
"144",0.075,21,"calib",1903530.85237051,-6291.17779388864,-975.081676389061,68487.6166468069
"145",0.075,21,"lasso",1864498.54340235,-5720.82077855433,-404.724661054751,29455.3076786445
"146",0.075,21,"logit",1844280.05537491,-5412.08999640409,-95.9938789045091,9236.81965120486
"147",0.075,21,"bart",1885265.79409483,-6005.88862203739,-689.792504537807,50222.558371128
"148",0.075,22,"none",1898450.84136894,-6248.77997530886,-932.683857809279,63407.6056452375
"149",0.075,22,"rake",1882784.39510806,-6044.5576888598,-728.461571360225,47741.1593843498
"150",0.075,22,"strat",1878081.79535837,-5949.52609299993,-633.429975500349,43038.559634669
"151",0.075,22,"calib",1869791.49713573,-5811.53244900045,-495.436331500872,34748.2614120289
"152",0.075,22,"lasso",1898333.12003911,-6275.81054717035,-959.714429670767,63289.8843154013
"153",0.075,22,"logit",1731594.87382766,-3796.05820529402,1520.03791220556,-103448.361896042
"154",0.075,22,"bart",1900057.86125399,-6240.62019694497,-924.524079445393,65014.6255302839
"155",0.075,23,"none",1891464.22963182,-6094.92159609575,-778.82547859617,56420.9939081175
"156",0.075,23,"rake",1890626.46113098,-6096.70024846147,-780.604130961895,55583.2254072702
"157",0.075,23,"strat",1898725.56154138,-6208.41528624908,-892.319168749505,63682.32581767
"158",0.075,23,"calib",1875515.28852235,-5877.06037852702,-560.964261027441,40472.0527986407
"159",0.075,23,"lasso",1896272.6598175,-6161.14268434533,-845.046566845752,61229.424093798
"160",0.075,23,"logit",1879109.24042327,-5886.11937699795,-570.023259498375,44066.004699569
"161",0.075,23,"bart",1872672.67126756,-5786.27508067241,-470.178963172826,37629.4355438577
"162",0.075,24,"none",1884744.46928015,-6029.74187747404,-713.645759974458,49701.2335564473
"163",0.075,24,"rake",1876274.29693283,-5952.12306744334,-636.026949943763,41231.0612091259
"164",0.075,24,"strat",1874980.58242629,-5887.51057100798,-571.414453508396,39937.3467025845
"165",0.075,24,"calib",1817771.68961683,-5057.42814910644,258.667968393138,-17271.5461068731
"166",0.075,24,"lasso",1857560.11709742,-5672.03843032739,-355.942312827813,22516.8813737165
"167",0.075,24,"logit",1871868.57623258,-5864.82410241757,-548.727984917993,36825.3405088717
"168",0.075,24,"bart",1892559.67699974,-6106.461612492,-790.365494992418,57516.4412760364
"169",0.075,25,"none",1877915.82982396,-5903.27613882451,-587.18002132493,42872.594100259
"170",0.075,25,"rake",1855401.2238499,-5604.89990505811,-288.803787558528,20357.9881261988
"171",0.075,25,"strat",1850595.36046098,-5496.26725095949,-180.171133459913,15552.1247372723
"172",0.075,25,"calib",1894946.30712101,-6196.09142701957,-879.995309519987,59903.0713973057
"173",0.075,25,"lasso",1877659.31806115,-5891.89755824679,-575.801440747211,42616.0823374391
"174",0.075,25,"logit",1832346.55350802,-5270.97715165723,45.11896584235,-2696.68221568945
"175",0.075,25,"bart",1883638.42484443,-5936.97263488704,-620.876517387463,48595.1891207229
"176",0.075,26,"none",1886114.01819141,-6052.48501888019,-736.388901380614,51070.7824677066
"177",0.075,26,"rake",1881757.33881169,-6051.12692698561,-735.030809486033,46714.103087984
"178",0.075,26,"strat",1907062.11162533,-6382.15962727849,-1066.06350977891,72018.8759016229
"179",0.075,26,"calib",1919575.97706045,-6514.79856741778,-1198.7024499182,84532.7413367473
"180",0.075,26,"lasso",1887999.52371186,-6098.68174841633,-782.58563091675,52956.2879881491
"181",0.075,26,"logit",1908431.62593662,-6403.13888655264,-1087.04276905306,73388.3902129165
"182",0.075,26,"bart",1873906.60366717,-5843.92997356173,-527.833856062151,38863.3679434627
"183",0.075,27,"none",1861741.15200261,-5683.37678418578,-367.2806666862,26697.9162789001
"184",0.075,27,"rake",1819033.24742345,-5078.50778878096,237.58832871862,-16009.9883002541
"185",0.075,27,"strat",1837517.70155849,-5314.85036029622,1.24575720336361,2474.46583478176
"186",0.075,27,"calib",1879701.26643637,-5952.66829735164,-636.572179852061,44658.0307126683
"187",0.075,27,"lasso",1808936.77159332,-4939.8498407672,376.24627673238,-26106.4641303811
"188",0.075,27,"logit",1835380.69989704,-5302.61626740757,13.4798500920078,337.464173329296
"189",0.075,27,"bart",1841674.07859551,-5352.43445849777,-36.3383409981925,6630.84287180076
"190",0.075,28,"none",1874939.66704479,-5847.59629567533,-531.500178175756,39896.431321088
"191",0.075,28,"rake",1831178.02925381,-5217.791263277,98.3048542225779,-3865.20646989578
"192",0.075,28,"strat",1851851.70737729,-5500.75245528456,-184.656337784981,16808.4716535883
"193",0.075,28,"calib",1941917.69518071,-6854.23872180598,-1538.1426043064,106874.459457001
"194",0.075,28,"lasso",1865646.45316251,-5733.80515762998,-417.709040130398,30603.2174388024
"195",0.075,28,"logit",1686473.85773494,-3077.28619433412,2238.80992316546,-148569.377988766
"196",0.075,28,"bart",1862510.20365083,-5646.0719806276,-329.975863128017,27466.9679271267
"197",0.075,29,"none",1873441.43358199,-5826.30295372558,-510.206836226002,38398.1978582845
"198",0.075,29,"rake",1817995.52536332,-5020.10258037574,295.993537123841,-17047.710360389
"199",0.075,29,"strat",1842461.93071296,-5365.67158580492,-49.5754683053392,7418.69498925563
"200",0.075,29,"calib",1874596.34919916,-5942.04933567823,-625.953218178651,39553.1134754547
"201",0.075,29,"lasso",1861277.3221515,-5649.72583803813,-333.629720538555,26234.0864277948
"202",0.075,29,"logit",1823201.2960356,-5121.60140181859,194.494715680989,-11841.9396881026
"203",0.075,29,"bart",1852802.41110381,-5501.08418743766,-184.988069938084,17759.1753801059
"204",0.075,30,"none",1886122.40965454,-6046.15151314975,-730.055395650167,51079.173930834
"205",0.075,30,"rake",1863022.96148636,-5761.9327884782,-445.836670978622,27979.7257626567
"206",0.075,30,"strat",1874863.78587054,-5872.51854564791,-556.42242814833,39820.5501468354
"207",0.075,30,"calib",1952943.94280626,-7165.84891538589,-1849.75279788631,117900.707082554
"208",0.075,30,"lasso",1889197.06743291,-6111.91725261811,-795.821135118535,54153.8317092007
"209",0.075,30,"logit",1755303.44247429,-4193.07325564148,1123.0228618581,-79739.7932494187
"210",0.075,30,"bart",1899304.01742694,-6235.48332714901,-919.387209649434,64260.7817032328
"211",0.075,31,"none",1862139.65053742,-5706.14115198404,-390.045034484457,27096.414813712
"212",0.075,31,"rake",1825783.40169707,-5202.32408331216,113.772034187423,-9259.83402663609
"213",0.075,31,"strat",1849590.77585498,-5519.55837852987,-203.462261030293,14547.5401312727
"214",0.075,31,"calib",1884273.84529323,-6014.34366023225,-698.247542732674,49230.6095695284
"215",0.075,31,"lasso",1837684.82980589,-5363.44369291367,-47.3475754140918,2641.59408218646
"216",0.075,31,"logit",1815992.37511257,-5048.05221304681,268.043904452769,-19050.8606111347
"217",0.075,31,"bart",1838004.76728937,-5336.73224101466,-20.6361235150816,2961.53156566643
"218",0.075,32,"none",1879865.75663141,-5943.33198372811,-627.235866228528,44822.5209077082
"219",0.075,32,"rake",1888069.50555382,-6101.31447675426,-785.218359254681,53026.2698301184
"220",0.075,32,"strat",1867785.78985272,-5768.96552248269,-452.869404983113,32742.5541290129
"221",0.075,32,"calib",1887603.4454125,-6120.42337870037,-804.327261200788,52560.2096887971
"222",0.075,32,"lasso",1877326.810458,-5919.13499350582,-603.038876006241,42283.5747342936
"223",0.075,32,"logit",1873965.98948291,-5893.8943769364,-577.798259436818,38922.7537592025
"224",0.075,32,"bart",1893545.58596817,-6124.55359514809,-808.457477648507,58502.3502444683
"225",0.075,33,"none",1872754.34029687,-5854.98131057085,-538.885193071275,37711.1045731679
"226",0.075,33,"rake",1854147.04911505,-5612.85086201635,-296.754744516775,19103.8133913425
"227",0.075,33,"strat",1891859.00378103,-6137.37290607071,-821.276788571128,56815.76805732
"228",0.075,33,"calib",1874655.6120629,-5968.36248148359,-652.266363984007,39612.3763391951
"229",0.075,33,"lasso",1828677.95750982,-5235.57440366424,80.5217138353437,-6365.27821388375
"230",0.075,33,"logit",1824181.30641432,-5152.27551992001,163.820597579565,-10861.929309384
"231",0.075,33,"bart",1876475.99460741,-5884.91393844637,-568.817820946794,41432.7588837065
"232",0.075,34,"none",1892211.26819545,-6112.136877219,-796.040759719417,57168.0324717432
"233",0.075,34,"rake",1922503.70835811,-6620.54685408833,-1304.45073658875,87460.4726344035
"234",0.075,34,"strat",1908171.404167,-6371.46728593462,-1055.37116843504,73128.1684432977
"235",0.075,34,"calib",1930162.79516914,-6683.0620378394,-1366.96592033982,95119.5594454324
"236",0.075,34,"lasso",1896172.55361129,-6171.95038566475,-855.854268165172,61129.3178875835
"237",0.075,34,"logit",1953519.00030384,-7063.09179308883,-1746.99567558925,118475.764580136
"238",0.075,34,"bart",1868277.85493224,-5755.22522813034,-439.129110630757,33234.6192085312
"239",0.075,35,"none",1869914.90779459,-5799.57636693572,-483.480249436143,34871.6720708844
"240",0.075,35,"rake",1862399.35075874,-5721.0482950344,-404.952177534821,27356.115035034
"241",0.075,35,"strat",1843741.19794101,-5403.68217664501,-87.5860591454302,8697.96221730788
"242",0.075,35,"calib",1885642.46437108,-6054.3633291128,-738.267211613221,50599.2286473722
"243",0.075,35,"lasso",1892510.54514641,-6134.08808602096,-817.991968521383,57467.3094227063
"244",0.075,35,"logit",1883910.85096064,-6035.15022540245,-719.054107902874,48867.6152369352
"245",0.075,35,"bart",1833425.0517811,-5246.74797099738,69.348146502196,-1618.18394260923
"246",0.075,36,"none",1905624.63177079,-6348.59515961871,-1032.49904211913,70581.3960470874
"247",0.075,36,"rake",1894465.2186674,-6234.18121632922,-918.085098829639,59421.9829436929
"248",0.075,36,"strat",1901622.58958189,-6292.62912650889,-976.533009009316,66579.353858182
"249",0.075,36,"calib",1895879.44382405,-6227.6477393039,-911.551621804321,60836.2081003438
"250",0.075,36,"lasso",1899039.43506455,-6265.35260358729,-949.256486087711,63996.1993408485
"251",0.075,36,"logit",1786881.47155571,-4614.42263993261,701.673477566971,-48161.7641679933
"252",0.075,36,"bart",1902602.12988844,-6301.14873425313,-985.052616753553,67558.8941647331
"253",0.075,37,"none",1867540.07029171,-5778.76100859571,-462.664891096131,32496.8345680078
"254",0.075,37,"rake",1882127.26164553,-6055.03032473397,-738.934207234388,47084.0259218207
"255",0.075,37,"strat",1858699.70695864,-5656.06756638195,-339.971448882374,23656.471234929
"256",0.075,37,"calib",1756518.80955141,-4325.05435178397,991.041765715613,-78524.4261722914
"257",0.075,37,"lasso",1841675.60327695,-5404.78637412433,-88.6902566247536,6632.36755324807
"258",0.075,37,"logit",1843818.82140534,-5520.6632028185,-204.56708531892,8775.58568163007
"259",0.075,37,"bart",1875505.72887488,-5876.61992457288,-560.523807073306,40462.4931511746
"260",0.075,38,"none",1891441.0880441,-6134.21964648026,-818.123528980683,56397.8523203917
"261",0.075,38,"rake",1826863.61570296,-5167.12354778572,148.972569713856,-8179.62002074323
"262",0.075,38,"strat",1828943.82049295,-5201.96172332443,114.134394175148,-6099.41523076035
"263",0.075,38,"calib",1933237.91353177,-6739.94850514332,-1423.85238764374,98194.6778080598
"264",0.075,38,"lasso",1881841.12209713,-5988.06822076164,-671.972103262065,46797.8863734191
"265",0.075,38,"logit",1822909.97146348,-5119.1082906442,196.987826855379,-12133.2642602294
"266",0.075,38,"bart",1850171.39934285,-5501.63090359796,-185.534786098383,15128.1636191409
"267",0.075,39,"none",1896741.6716326,-6186.79199033827,-870.695872838686,61698.4359088971
"268",0.075,39,"rake",1884737.30288871,-6041.8809938259,-725.784876326321,49694.0671650067
"269",0.075,39,"strat",1874243.21466772,-5844.37743291508,-528.281315415502,39199.9789440148
"270",0.075,39,"calib",1926445.8048245,-6591.6488891711,-1275.55277167152,91402.5691007897
"271",0.075,39,"lasso",1882966.21951613,-5971.63617596034,-655.540058460764,47922.9837924219
"272",0.075,39,"logit",1903445.58832948,-6266.50300833067,-950.406890831086,68402.3526057729
"273",0.075,39,"bart",1887787.39359395,-6053.52744340293,-737.431325903349,52744.1578702484
"274",0.075,40,"none",1895073.91533094,-6146.08392753777,-829.987810038196,60030.6796072328
"275",0.075,40,"rake",1867968.4146984,-5745.46952355135,-429.373406051774,32925.178974695
"276",0.075,40,"strat",1866002.83546698,-5707.19956834238,-391.103450842798,30959.5997432696
"277",0.075,40,"calib",1926192.10506814,-6588.4570437713,-1272.36092627173,91148.8693444305
"278",0.075,40,"lasso",1885717.61810103,-6035.62529033763,-719.52917283805,50674.382377323
"279",0.075,40,"logit",1861216.4878797,-5662.66413794251,-346.568020442928,26173.2521559941
"280",0.075,40,"bart",1887916.76282158,-6019.37398831083,-703.277870811246,52873.5270978741
"281",0.075,41,"none",1878452.33174293,-5920.76858361209,-604.672466112511,43409.0960192252
"282",0.075,41,"rake",1845469.35762046,-5453.27741818102,-137.181300681436,10426.1218967515
"283",0.075,41,"strat",1832002.50117391,-5226.96341321907,89.1327042805106,-3040.73454979481
"284",0.075,41,"calib",1900166.16537169,-6292.9113567106,-976.81523921102,65122.9296479856
"285",0.075,41,"lasso",1875724.37639956,-5893.65952348898,-577.563405989401,40681.140675856
"286",0.075,41,"logit",1838743.23310754,-5316.64581604264,-0.549698543056365,3699.99738383619
"287",0.075,41,"bart",1894406.88871444,-6141.18923446908,-825.093116969499,59363.65299073
"288",0.075,42,"none",1883461.50824473,-6012.23618927901,-696.140071779427,48418.2725210194
"289",0.075,42,"rake",1876900.49334178,-5955.40350928546,-639.307391785882,41857.2576180745
"290",0.075,42,"strat",1877674.62126734,-5931.59880841984,-615.502690920256,42631.3855436365
"291",0.075,42,"calib",1870461.16679632,-5800.25815279015,-484.162035290576,35417.9310726123
"292",0.075,42,"lasso",1898241.16883196,-6265.08401917381,-948.987901674235,63197.9331082569
"293",0.075,42,"logit",1902495.55431786,-6331.46978690707,-1015.37366940749,67452.3185941507
"294",0.075,42,"bart",1883189.04100293,-5976.67493347643,-660.578815976855,48145.8052792258
"295",0.075,43,"none",1904230.8227366,-6320.29249147301,-1004.19637397343,69187.5870128891
"296",0.075,43,"rake",1886817.01181468,-6109.34226708543,-793.246149585848,51773.77609097
"297",0.075,43,"strat",1912578.47276336,-6448.00044102607,-1131.90432352649,77535.2370396573
"298",0.075,43,"calib",1912611.25635535,-6503.87571630084,-1187.77959880126,77568.0206316458
"299",0.075,43,"lasso",1896140.80317373,-6209.54689347812,-893.450775978542,61097.5674500233
"300",0.075,43,"logit",1889590.30617887,-6145.86067470865,-829.76455720907,54547.0704551593
"301",0.075,43,"bart",1909179.12576492,-6370.68753418781,-1054.59141668823,74135.8900412107
"302",0.075,44,"none",1889041.72732341,-6035.26320963418,-719.167092134606,53998.4915997065
