"","prop_sampled","sim_num","method","(Intercept)","age","Error age","Error Intercept"
"26",0.1,4,"lasso",1864673.89109667,-5695.29103954664,-379.194922047056,29630.6553729591
"27",0.1,4,"logit",2044975.13280137,-8382.38287370745,-3066.28675620787,209931.897077663
"28",0.1,4,"bart",1852547.8267397,-5489.11257873481,-173.016461235236,17504.5910159925
"29",0.1,5,"none",1899743.78484144,-6233.60629343211,-917.510175932532,64700.549117733
"30",0.1,5,"rake",1882218.55445321,-5996.06626382679,-679.970146327213,47175.3187295015
"31",0.1,5,"strat",1883853.09172617,-6006.25189142638,-690.155773926799,48809.8560024614
"32",0.1,5,"calib",1855085.09306745,-5574.91197120292,-258.815853703344,20041.8573437463
"33",0.1,5,"lasso",1885643.13333373,-6046.51697924567,-730.420861746093,50599.8976100243
"34",0.1,5,"logit",1864445.44588325,-5771.51922035622,-455.423102856639,29402.2101595434
"35",0.1,5,"bart",1876149.81439315,-5872.88015180815,-556.784034308569,41106.5786694412
"36",0.1,6,"none",1867182.24303329,-5791.42732384153,-475.331206341949,32139.0073095839
"37",0.1,6,"rake",1857959.53407124,-5714.20637443294,-398.11025693336,22916.2983475362
"38",0.1,6,"strat",1862753.98957249,-5730.53923863748,-414.443121137902,27710.7538487865
"39",0.1,6,"calib",1900212.87170925,-6344.30250720737,-1028.20638970779,65169.6359855416
"40",0.1,6,"lasso",1861568.08949777,-5719.96317947912,-403.867061979538,26524.853774064
"41",0.1,6,"logit",1823819.5537178,-5215.1521450992,100.943972400374,-11223.6820059072
"42",0.1,6,"bart",1848907.43644727,-5506.10364154431,-190.007524044736,13864.2007235624
"43",0.1,7,"none",1897177.39068549,-6180.36361258887,-864.267495089295,62134.1549617888
"44",0.1,7,"rake",1876912.11319032,-5880.17725406215,-564.08113656257,41868.8774666179
"45",0.1,7,"strat",1888430.88460362,-6040.68315629646,-724.587038796883,53387.6488799092
"46",0.1,7,"calib",1911470.29754902,-6397.16740707096,-1081.07128957138,76427.0618253129
"47",0.1,7,"lasso",1900403.70807553,-6213.34830554411,-897.252188044529,65360.4723518284
"48",0.1,7,"logit",1912701.1380733,-6391.72904993083,-1075.63293243125,77657.9023495975
"49",0.1,7,"bart",1876628.68858489,-5843.60956297853,-527.51344547895,41585.4528611838
"50",0.1,8,"none",1874780.72134713,-5873.56195817549,-557.465840675908,39737.4856234258
"51",0.1,8,"rake",1829768.65933103,-5238.30241619961,77.7937012999691,-5274.57639267645
"52",0.1,8,"strat",1862682.60070698,-5695.67978694749,-379.58366944791,27639.3649832762
"53",0.1,8,"calib",1839173.64034971,-5317.35535853652,-1.25924103694524,4130.40462599951
"54",0.1,8,"lasso",1848736.97535822,-5512.52948144955,-196.433363949976,13693.7396345157
"55",0.1,8,"logit",1800898.28161214,-4824.86835812855,491.22775937103,-34144.9541115616
"56",0.1,8,"bart",1854030.78507909,-5538.45563099843,-222.359513498846,18987.5493553812
"57",0.1,9,"none",1878735.03714021,-5941.37802039411,-625.281902894535,43691.8014165033
"58",0.1,9,"rake",1873540.16283669,-5922.37470650053,-606.27858900095,38496.9271129798
"59",0.1,9,"strat",1871780.22159189,-5857.40518214029,-541.309064640712,36736.9858681795
"60",0.1,9,"calib",1867725.05209871,-5890.34338755394,-574.247270054365,32681.8163750053
"61",0.1,9,"lasso",1863597.75986954,-5740.61551650468,-424.519399005102,28554.5241458379
"62",0.1,9,"logit",1666186.61339835,-2849.40018323324,2466.69593426634,-168856.62232536
"63",0.1,9,"bart",1879882.73478384,-5944.85864885361,-628.762531354036,44839.4990601339
"64",0.1,10,"none",1867993.19920967,-5763.15001789526,-447.05390039568,32949.9634859671
"65",0.1,10,"rake",1832680.55567807,-5301.96275997483,14.13335752475,-2362.68004563148
"66",0.1,10,"strat",1850600.73111179,-5510.34755717773,-194.251439678149,15557.4953880874
"67",0.1,10,"calib",1799915.581492,-4765.71326838345,550.382849116128,-35127.6542317057
"68",0.1,10,"lasso",1858358.55884626,-5617.61058169157,-301.514464191986,23315.3231225526
"69",0.1,10,"logit",1802031.41071821,-4851.3417842767,464.754333222877,-33011.8250054996
"70",0.1,10,"bart",1880929.85149066,-5925.61682075049,-609.520703250908,45886.6157669497
"71",0.1,11,"none",1892850.38974808,-6100.80147834035,-784.705360840767,57807.1540243765
"72",0.1,11,"rake",1843874.61282316,-5428.38689435346,-112.290776853885,8831.37709945091
"73",0.1,11,"strat",1851554.56931053,-5495.74347089781,-179.647353398233,16511.3335868244
"74",0.1,11,"calib",1903566.60380111,-6348.83661749043,-1032.74049999085,68523.3680773992
"75",0.1,11,"lasso",1910078.36133683,-6383.62243471111,-1067.52631721153,75035.1256131243
"76",0.1,11,"logit",1850957.15168022,-5542.22399345275,-226.127875953172,15913.9159565149
"77",0.1,11,"bart",1875036.44079767,-5820.84284917125,-504.746731671669,39993.2050739599
"78",0.1,12,"none",1874634.87344441,-5840.44252642807,-524.346408928489,39591.6377207008
"79",0.1,12,"rake",1875151.65757525,-5882.70581339645,-566.609695896873,40108.4218515391
"80",0.1,12,"strat",1871003.60772582,-5799.66951822553,-483.573400725948,35960.3720021157
"81",0.1,12,"calib",1847503.41229555,-5520.37306636259,-204.276948863013,12460.1765718448
"82",0.1,12,"lasso",1852468.51711019,-5518.54889174991,-202.452774250334,17425.2813864832
"83",0.1,12,"logit",1872802.28102392,-5870.58385669078,-554.4877391912,37759.045300218
"84",0.1,12,"bart",1873687.37892645,-5812.21926666697,-496.123149167387,38644.1432027451
"85",0.1,13,"none",1886126.2876049,-6022.61588146775,-706.51976396817,51083.051881196
"86",0.1,13,"rake",1797027.89104111,-4728.96532172078,587.130795778799,-38015.3446825913
"87",0.1,13,"strat",1861190.08036535,-5650.28452353445,-334.188406034875,26146.8446416487
"88",0.1,13,"calib",1924444.3285813,-6463.43241846223,-1147.33630096265,89401.0928575983
"89",0.1,13,"lasso",1889151.11057364,-6058.55842631337,-742.462308813786,54107.8748499341
"90",0.1,13,"logit",1732750.70524728,-3750.8855720856,1565.21054541398,-102292.530476423
"91",0.1,13,"bart",1892344.58686707,-6093.81051409168,-777.714396592102,57301.3511433643
"92",0.1,14,"none",1895979.20347127,-6206.69788263823,-890.601765138648,60935.9677475656
"93",0.1,14,"rake",1883889.72073933,-6063.923366719,-747.827249219418,48846.4850156272
"94",0.1,14,"strat",1898485.16980557,-6252.53247832812,-936.436360828539,63441.9340818594
"95",0.1,14,"calib",1982591.68062396,-7522.28070699004,-2206.18458949046,147548.444900254
"96",0.1,14,"lasso",1896081.23400496,-6208.34369145837,-892.247573958793,61037.9982812554
"97",0.1,14,"logit",1898188.26273103,-6250.45775246874,-934.36163496916,63145.0270073256
"98",0.1,14,"bart",1890176.56070948,-6115.40064930967,-799.304531810089,55133.3249857735
"99",0.1,15,"none",1886088.06157723,-6036.90754978164,-720.811432282064,51044.8258535287
"100",0.1,15,"rake",1885567.95813219,-6090.06134301538,-773.965225515797,50524.7224084851
"101",0.1,15,"strat",1879650.59969014,-5957.08325107033,-640.987133570752,44607.3639664326
"102",0.1,15,"calib",1904843.82066885,-6326.84788899713,-1010.75177149755,69800.5849451413
"103",0.1,15,"lasso",1884451.83417166,-6006.08702695737,-689.990909457792,49408.5984479524
"104",0.1,15,"logit",1890404.32605955,-6203.92968842049,-887.833570920908,55361.0903358446
"105",0.1,15,"bart",1878909.87457213,-5905.2066339138,-589.110516414216,43866.6388484288
"106",0.1,16,"none",1884696.97116225,-5994.40317167731,-678.307054177728,49653.7354385455
"107",0.1,16,"rake",1864177.14529467,-5731.76550209724,-415.669384597658,29133.9095709661
"108",0.1,16,"strat",1893455.71108853,-6106.15916653045,-790.063049030867,58412.4753648245
"109",0.1,16,"calib",1853146.28793219,-5566.30824161743,-250.212124117847,18103.0522084793
"110",0.1,16,"lasso",1889712.65303288,-6104.38077846887,-788.284660969292,54669.4173091755
"111",0.1,16,"logit",1840063.05097247,-5361.90530600843,-45.8091885088534,5019.81524876854
"112",0.1,16,"bart",1882732.17764434,-5938.18701835742,-622.090900857842,47688.9419206332
"113",0.1,17,"none",1909816.33982358,-6410.52475238886,-1094.42863488928,74773.1040998737
"114",0.1,17,"rake",1867428.6676112,-5824.87571144156,-508.779593941979,32385.4318874895
"115",0.1,17,"strat",1886191.92017979,-6060.37306464497,-744.276947145388,51148.6844560832
"116",0.1,17,"calib",1903675.39373499,-6326.5387369235,-1010.44261942393,68632.1580112851
"117",0.1,17,"lasso",1903732.3549524,-6327.469919166,-1011.37380166642,68689.1192286927
"118",0.1,17,"logit",1812717.57240589,-5014.92728624754,301.16883125204,-22325.6633178117
"119",0.1,17,"bart",1911641.27032652,-6400.4488690246,-1084.35275152502,76598.034602816
"120",0.1,18,"none",1863789.94719078,-5704.63491441534,-388.53879691576,28746.7114670766
"121",0.1,18,"rake",1836007.03632387,-5341.99676019515,-25.9006426955757,963.800600163639
"122",0.1,18,"strat",1841843.96550319,-5386.66137365318,-70.5652561536026,6800.72977948887
"123",0.1,18,"calib",1866065.12951258,-5806.20304907477,-490.106931575193,31021.8937888735
"124",0.1,18,"lasso",1868678.72048043,-5787.06363046476,-470.967512965183,33635.4847567216
"125",0.1,18,"logit",1824451.83109297,-5167.73889263019,148.35722486939,-10591.4046307397
"126",0.1,18,"bart",1843088.10228945,-5379.44594388196,-63.3498263823785,8044.86656574067
"127",0.1,19,"none",1866103.14816684,-5717.51857097255,-401.422453472969,31059.9124431387
"128",0.1,19,"rake",1831968.77672767,-5250.72028850833,65.3758289912457,-3074.45899603819
"129",0.1,19,"strat",1840356.82222697,-5338.54483419345,-22.4487166938734,5313.58650326729
"130",0.1,19,"calib",1777060.49105134,-4373.97415343504,942.121964064537,-57982.7446723667
"131",0.1,19,"lasso",1861672.5183904,-5687.08613930411,-370.990021804535,26629.2826666916
"132",0.1,19,"logit",1744638.23295075,-4006.49775642052,1309.59836107906,-90405.0027729585
"133",0.1,19,"bart",1854349.14094476,-5523.93378195904,-207.837664459464,19305.905221056
"134",0.1,20,"none",1882305.10049842,-5994.28516733689,-678.18904983731,47261.8647747182
"135",0.1,20,"rake",1898241.93173808,-6257.02966196716,-940.933544467585,63198.696014374
"136",0.1,20,"strat",1886693.03920091,-6059.97296548217,-743.87684798259,51649.8034772039
"137",0.1,20,"calib",1858038.41285123,-5620.98465640149,-304.888538901914,22995.1771275287
"138",0.1,20,"lasso",1877797.93574984,-5918.64659393058,-602.550476431002,42754.7000261368
"139",0.1,20,"logit",1911959.95171437,-6468.19547083567,-1152.09935333609,76916.7159906658
"140",0.1,20,"bart",1879268.43898853,-5923.06063690966,-606.964519410079,44225.203264826
"141",0.1,21,"none",1896813.17401687,-6192.45464323979,-876.358525740212,61769.9382931639
"142",0.1,21,"rake",1870958.88618666,-5867.94794515393,-551.851827654353,35915.6504629578
"143",0.1,21,"strat",1867038.39087523,-5755.29586765182,-439.199750152237,31995.1551515209
"144",0.1,21,"calib",1862633.24905319,-5728.73392805579,-412.637810556215,27590.013329481
"145",0.1,21,"lasso",1896280.16478195,-6185.30013481981,-869.204017320234,61236.9290582447
"146",0.1,21,"logit",1785518.19516817,-4641.03737744953,675.058740050052,-49525.0405555316
"147",0.1,21,"bart",1854578.37883842,-5525.47945578773,-209.383338288153,19535.143114717
"148",0.1,22,"none",1902593.77696037,-6275.48653096548,-959.3904134659,67550.5412366632
"149",0.1,22,"rake",1868070.82505992,-5842.31493426355,-526.218816763971,33027.5893362111
"150",0.1,22,"strat",1893440.66824325,-6136.82232936025,-820.72621186067,58397.4325195488
"151",0.1,22,"calib",1897713.63009631,-6246.14076446613,-930.044646966548,62670.3943726069
"152",0.1,22,"lasso",1891809.63723675,-6119.45851946901,-803.362401969427,56766.4015130415
"153",0.1,22,"logit",1834036.29764461,-5315.80399069283,0.292126806747547,-1006.93807909731
"154",0.1,22,"bart",1893537.8063439,-6116.06917189392,-799.973054394337,58494.5706201966
"155",0.1,23,"none",1892430.11930564,-6104.15203322338,-788.055915723798,57386.8835819364
"156",0.1,23,"rake",1879097.69287876,-5922.79976343643,-606.703645936853,44054.4571550493
"157",0.1,23,"strat",1877248.98684986,-5877.6624188418,-561.566301342225,42205.7511261546
"158",0.1,23,"calib",1861644.80161791,-5676.07668138391,-359.980563884335,26601.5658942086
"159",0.1,23,"lasso",1885803.51722475,-5993.81553730283,-677.719419803247,50760.2815010487
"160",0.1,23,"logit",1878330.29650108,-5920.27461624631,-604.178498746735,43287.0607773731
"161",0.1,23,"bart",1865448.17082487,-5705.14630869931,-389.05019119973,30404.9351011603
"162",0.1,24,"none",1862909.29975844,-5706.76950197772,-390.673384478145,27866.0640347344
"163",0.1,24,"rake",1819483.36907897,-5105.47062078073,210.625496718848,-15559.8666447406
"164",0.1,24,"strat",1860772.38066797,-5675.02790119723,-358.931783697647,25729.1449442683
"165",0.1,24,"calib",1885227.46278379,-6047.15257893468,-731.0564614351,50184.2270600849
"166",0.1,24,"lasso",1872534.30005108,-5880.34221142167,-564.24609392209,37491.0643273715
"167",0.1,24,"logit",1801744.31520448,-4857.69643910885,458.399678390731,-33298.9205192286
"168",0.1,24,"bart",1839035.09162307,-5335.45908262681,-19.3629651272313,3991.85589936329
"169",0.1,25,"none",1873085.94883133,-5835.55979213136,-519.463674631777,38042.7131076225
"170",0.1,25,"rake",1832154.76284668,-5279.80176185446,36.2943556451173,-2888.47287702514
"171",0.1,25,"strat",1842347.66582201,-5377.90598532622,-61.8098678266442,7304.43009830778
"172",0.1,25,"calib",1955843.62775899,-7092.15966264994,-1776.06354515036,120800.392035287
"173",0.1,25,"lasso",1859502.75828583,-5633.04560064017,-316.949483140595,24459.5225621245
"174",0.1,25,"logit",1844337.49873678,-5448.47686357355,-132.380746073971,9294.26301307697
"175",0.1,25,"bart",1844326.79078499,-5372.22239220296,-56.1262747033852,9283.55506128701
"176",0.1,26,"none",1901629.75468329,-6267.14626889023,-951.05015139065,66586.5189595884
"177",0.1,26,"rake",1845710.46086326,-5476.28105815863,-160.184940659049,10667.2251395588
"178",0.1,26,"strat",1860585.63948332,-5662.11786855279,-346.021751053214,25542.4037596155
"179",0.1,26,"calib",1956192.16048787,-7102.43035731948,-1786.3342398199,121148.924764162
"180",0.1,26,"lasso",1898940.21585663,-6242.47779066122,-926.381673161643,63896.9801329284
"181",0.1,26,"logit",1847768.61077479,-5495.65654800577,-179.56043050619,12725.3750510819
"182",0.1,26,"bart",1879996.00048441,-5927.78991806835,-611.693800568772,44952.7647607035
"183",0.1,27,"none",1897612.76275421,-6224.3308436278,-908.234726128221,62569.5270305066
"184",0.1,27,"rake",1912186.57458454,-6491.67695435847,-1175.5808368589,77143.3388608363
"185",0.1,27,"strat",1878571.38951616,-5955.37518485442,-639.279067354841,43528.1537924584
"186",0.1,27,"calib",1885678.68928069,-6049.64477892884,-733.548661429262,50635.4535569814
"187",0.1,27,"lasso",1885395.95683353,-6060.11328829516,-744.017170795582,50352.7211098196
"188",0.1,27,"logit",1894573.0529125,-6253.24460487455,-937.148487374972,59529.8171887961
"189",0.1,27,"bart",1907178.22519508,-6348.02988427385,-1031.93376677427,72134.9894713715
"190",0.1,28,"none",1879659.33704777,-5918.0820447489,-601.985927249318,44616.1013240668
"191",0.1,28,"rake",1888390.63504523,-6095.45418238611,-779.358064886526,53347.3993215242
"192",0.1,28,"strat",1888771.90036705,-6047.91848988436,-731.822372384782,53728.6646433456
"193",0.1,28,"calib",1897570.65415006,-6328.23043551086,-1012.13431801128,62527.4184263507
"194",0.1,28,"lasso",1875667.02524145,-5885.97114286786,-569.875025368282,40623.7895177391
"195",0.1,28,"logit",1869635.01300907,-5792.60695812248,-476.510840622905,34591.7772853647
"196",0.1,28,"bart",1869804.60193459,-5748.07725890321,-431.981141403631,34761.3662108821
"197",0.1,29,"none",1891107.62343374,-6074.41739520467,-758.321277705092,56064.3877100339
"198",0.1,29,"rake",1870156.86202952,-5807.99848792376,-491.90237042418,35113.6263058151
"199",0.1,29,"strat",1871288.08449667,-5788.87101681822,-472.774899318636,36244.8487729616
"200",0.1,29,"calib",1865637.38294795,-5714.03514083936,-397.939023339784,30594.1472242437
"201",0.1,29,"lasso",1866845.99307329,-5735.07250126383,-418.976383764255,31802.7573495815
"202",0.1,29,"logit",1788883.73092672,-4599.08813824223,717.007979257352,-46159.5047969869
"203",0.1,29,"bart",1887443.31772344,-6009.53168286365,-693.435565364068,52400.0819997308
"204",0.1,30,"none",1887426.79476778,-6023.40572657936,-707.309609079777,52383.5590440752
"205",0.1,30,"rake",1891558.25758768,-6125.01114652093,-808.915029021356,56515.0218639704
"206",0.1,30,"strat",1885812.76133192,-5995.91581645019,-679.819698950609,50769.5256082101
"207",0.1,30,"calib",1908580.96471518,-6398.79756984048,-1082.7014523409,73537.7289914784
"208",0.1,30,"lasso",1889998.06468775,-6075.61056653611,-759.514449036535,54954.8289640436
"209",0.1,30,"logit",1826296.25233955,-5153.23777889078,162.858338608796,-8746.98338415753
"210",0.1,30,"bart",1885684.90061865,-5966.54199577061,-650.445878271031,50641.6648949406
"211",0.1,31,"none",1884540.49732155,-6013.27915358453,-697.183036084952,49497.2615978487
"212",0.1,31,"rake",1881451.1777728,-5990.12375611394,-674.027638614365,46407.9420490917
"213",0.1,31,"strat",1849653.42786948,-5494.10361506948,-178.007497569904,14610.1921457704
"214",0.1,31,"calib",1914194.21142785,-6420.81542993258,-1104.719312433,79150.975704144
"215",0.1,31,"lasso",1881720.34931707,-5965.70020228134,-649.604084781764,46677.1135933613
"216",0.1,31,"logit",1906806.00650834,-6354.19381806574,-1038.09770056616,71762.7707846323
"217",0.1,31,"bart",1827095.62690118,-5121.16159901188,194.934518487699,-7947.60882252781
"218",0.1,32,"none",1882656.2367436,-5962.79339357312,-646.697276073544,47613.0010198951
"219",0.1,32,"rake",1854699.18509613,-5559.71911992427,-243.623002424691,19655.9493724224
"220",0.1,32,"strat",1847283.76715047,-5429.27388141543,-113.177763915849,12240.5314267594
"221",0.1,32,"calib",1865755.55295877,-5779.91709299269,-463.820975493111,30712.3172350626
"222",0.1,32,"lasso",1877557.66189514,-5894.46154299085,-578.365425491275,42514.4261714371
"223",0.1,32,"logit",1819558.18726757,-5052.62733550612,263.468781993456,-15485.0484561366
"224",0.1,32,"bart",1894866.85462515,-6108.44505668823,-792.348939188654,59823.6189014448
"225",0.1,33,"none",1921529.45594152,-6554.64190092145,-1238.54578342187,86486.2202178107
"226",0.1,33,"rake",1919204.6972855,-6557.37312371363,-1241.27700621405,84161.4615617956
"227",0.1,33,"strat",1926783.65068239,-6631.93451244943,-1315.83839494985,91740.4149586831
"228",0.1,33,"calib",1957514.51083906,-7134.25705459987,-1818.16093710029,122471.275115354
"229",0.1,33,"lasso",1923463.84186174,-6580.89214035408,-1264.79602285451,88420.6061380305
"230",0.1,33,"logit",1859182.41656497,-5680.23591485006,-364.139797350485,24139.1808412592
"231",0.1,33,"bart",1928956.44473724,-6668.5045369566,-1352.40841945703,93913.2090135389
"232",0.1,34,"none",1883756.07437102,-5998.51577945392,-682.419661954345,48712.8386473188
"233",0.1,34,"rake",1847010.51502949,-5479.91428700492,-163.818169505343,11967.2793057819
"234",0.1,34,"strat",1853986.34241043,-5551.38570973336,-235.289592233778,18943.106686723
"235",0.1,34,"calib",1852715.36181511,-5475.30721114182,-159.211093642238,17672.1260914016
"236",0.1,34,"lasso",1850048.0271885,-5542.33785233044,-226.241734830862,15004.79146479
"237",0.1,34,"logit",1814662.99528509,-4999.17167217364,316.924445325939,-20380.2404386112
"238",0.1,34,"bart",1869172.91432969,-5769.45503132399,-453.358913824407,34129.6786059872
"239",0.1,35,"none",1883111.00976126,-6000.29812909349,-684.202011593914,48067.7740375577
"240",0.1,35,"rake",1827837.36634297,-5213.55747970078,102.538637798798,-7205.86938073812
"241",0.1,35,"strat",1841375.09587046,-5383.49293991458,-67.3968224150021,6331.86014674953
"242",0.1,35,"calib",1851854.31824826,-5507.92790452114,-191.831787021565,16811.0825245576
"243",0.1,35,"lasso",1879446.55752866,-5950.08923772566,-633.993120226079,44403.3218049554
"244",0.1,35,"logit",1745551.10587717,-4010.45241815654,1305.64369934304,-89492.1298465331
"245",0.1,35,"bart",1855592.45754884,-5573.413458113,-257.317340613419,20549.221825131
"246",0.1,36,"none",1898872.17098257,-6245.66382397742,-929.567706477837,63828.9352588612
"247",0.1,36,"rake",1861069.65331333,-5731.27179558553,-415.175678085947,26026.4175896202
"248",0.1,36,"strat",1863612.10464884,-5724.63468506551,-408.538567565934,28568.8689251335
"249",0.1,36,"calib",1888911.91456404,-6121.25698453201,-805.160867032433,53868.6788403373
"250",0.1,36,"lasso",1897274.01609422,-6237.54097664362,-921.444859144037,62230.7803705137
"251",0.1,36,"logit",1701371.00491327,-3346.95152399103,1969.14459350855,-133672.230810439
"252",0.1,36,"bart",1847207.10958458,-5456.98878695244,-140.892669452861,12163.8738608696
"253",0.1,37,"none",1871235.83933948,-5820.10331780403,-504.007200304447,36192.6036157701
"254",0.1,37,"rake",1834437.31786252,-5350.36637860863,-34.2702611090544,-605.91786118201
"255",0.1,37,"strat",1843896.00691164,-5418.74993502768,-102.653817528106,8852.77118793107
"256",0.1,37,"calib",1856222.42226989,-5635.49259610637,-319.396478606787,21179.1865461865
"257",0.1,37,"lasso",1862694.22053649,-5694.11181572326,-378.015698223679,27650.9848127796
"258",0.1,37,"logit",1821333.2900616,-5127.04911471658,189.047002782995,-13709.9456621062
"259",0.1,37,"bart",1859106.92881188,-5643.99116149681,-327.895043997234,24063.693088172
"260",0.1,38,"none",1876251.60490227,-5884.50296654415,-568.406849044575,41208.3691785648
"261",0.1,38,"rake",1842332.67064118,-5414.93193038745,-98.835812887869,7289.43491747743
"262",0.1,38,"strat",1841184.19399673,-5363.46490577235,-47.3687882727745,6140.95827302639
"263",0.1,38,"calib",1848355.72348331,-5496.27133505187,-180.17521755229,13312.4877596013
"264",0.1,38,"lasso",1864303.66331882,-5720.94400171966,-404.847884220083,29260.4275951178
"265",0.1,38,"logit",1822198.92118417,-5104.48209827872,211.614019220859,-12844.3145395324
"266",0.1,38,"bart",1863148.9638364,-5660.82884508778,-344.732727588198,28105.7281126927
"267",0.1,39,"none",1890795.39885364,-6072.16650423873,-756.070386739154,55752.1631299325
"268",0.1,39,"rake",1845559.3406195,-5462.55941065987,-146.463293160288,10516.1048957901
"269",0.1,39,"strat",1876923.46016171,-5880.62718000285,-564.531062503273,41880.2244380026
"270",0.1,39,"calib",1829406.85864294,-5298.50421738752,17.5919001120546,-5636.37708076788
"271",0.1,39,"lasso",1893056.99447551,-6105.81452896276,-789.718411463181,58013.7587518075
"272",0.1,39,"logit",1795252.56005879,-4708.92666249933,607.169455000254,-39790.6756649187
"273",0.1,39,"bart",1912615.6008531,-6394.05424697572,-1077.95812947614,77572.3651293959
"274",0.1,40,"none",1869163.55022371,-5772.10223236082,-456.006114861245,34120.3145000087
"275",0.1,40,"rake",1825310.25048033,-5174.05434934217,142.041768157406,-9732.98524338007
"276",0.1,40,"strat",1871424.85933178,-5806.8837682741,-490.78765077452,36381.6236080711
"277",0.1,40,"calib",1847924.62014412,-5464.94787218675,-148.851754687174,12881.384420414
"278",0.1,40,"lasso",1859378.19734587,-5624.80333236733,-308.707214867753,24334.961622162
"279",0.1,40,"logit",1667324.14143931,-2891.88441325985,2424.21170423973,-167719.094284398
"280",0.1,40,"bart",1865035.32008328,-5684.95548391421,-368.85936641463,29992.0843595765
"281",0.1,41,"none",1890195.61260522,-6119.91183935444,-803.815721854857,55152.3768815189
"282",0.1,41,"rake",1875685.1233355,-5942.84757829932,-626.751460799744,40641.887611795
"283",0.1,41,"strat",1878175.14360671,-5934.8095134876,-618.713395988023,43131.9078830015
"284",0.1,41,"calib",1880299.56073175,-6010.09074480604,-693.994627306465,45256.325008048
"285",0.1,41,"lasso",1881712.43769932,-5999.97261833201,-683.876500832434,46669.2019756169
"286",0.1,41,"logit",1852581.84461388,-5596.38985324233,-280.293735742752,17538.6088901774
"287",0.1,41,"bart",1876550.78382582,-5869.35141698505,-553.255299485469,41507.5481021155
"288",0.1,42,"none",1870178.51016608,-5786.27623151397,-470.180114014388,35135.2744423726
"289",0.1,42,"rake",1851549.7715987,-5536.94002675982,-220.843909260244,16506.5358749961
"290",0.1,42,"strat",1846701.82591284,-5432.10111037845,-116.004992878871,11658.5901891307
"291",0.1,42,"calib",1869585.71465175,-5856.23091914776,-540.134801648181,34542.478928044
"292",0.1,42,"lasso",1854026.95445523,-5573.82631539595,-257.73019789637,18983.7187315279
"293",0.1,42,"logit",1839430.572606,-5357.02366872425,-40.9275512246713,4387.33688229742
"294",0.1,42,"bart",1873281.11484476,-5811.61051956201,-495.514402062431,38237.8791210491
"295",0.1,43,"none",1873528.44849112,-5850.6491353787,-534.553017879124,38485.2127674103
"296",0.1,43,"rake",1856011.59535084,-5617.81401512789,-301.717897628311,20968.3596271318
"297",0.1,43,"strat",1849128.27641085,-5473.86991370459,-157.773796205013,14085.0406871403
"298",0.1,43,"calib",1960388.63966293,-7041.58703821438,-1725.4909207148,125345.403939227
"299",0.1,43,"lasso",1868439.51685678,-5769.05368457289,-452.957567073308,33396.2811330697
"300",0.1,43,"logit",1856205.5909651,-5616.93526697463,-300.839149475047,21162.3552413948
"301",0.1,43,"bart",1829545.07313747,-5181.21468608682,134.881431412758,-5498.16258623544
"302",0.1,44,"none",1912093.43847821,-6375.98146399777,-1059.88534649819,77050.202754501
