"","prop_sampled","sim_num","method","(Intercept)","age"
"46",0.01,7,"calib",1.14006280362176e-113,1.83845691390963e-33
"47",0.01,7,"lasso",4.51807629947597e-113,9.45930477141372e-25
"48",0.01,7,"logit",1.83793007074953e-90,0.000173369913002813
"49",0.01,7,"bart",3.78554762633658e-106,9.81354590306489e-18
"50",0.01,8,"none",8.0337996993351e-103,9.37734347374755e-18
"51",0.01,8,"rake",8.18378418136125e-117,2.05947856026921e-29
"52",0.01,8,"strat",2.42041911610064e-111,4.0852859856639e-20
"53",0.01,8,"calib",2.52198179094439e-116,3.30391055364862e-28
"54",0.01,8,"lasso",1.9975289466918e-105,2.40005437351473e-18
"55",0.01,8,"logit",3.74666206265016e-129,4.23740904611916e-28
"56",0.01,8,"bart",1.84719342063229e-115,8.49015036730287e-22
"57",0.01,9,"none",1.88670387694712e-103,6.00395104443726e-15
"58",0.01,9,"rake",3.13187197399515e-113,2.33381800965357e-15
"59",0.01,9,"strat",9.69546822161937e-119,5.8912176166853e-22
"60",0.01,9,"calib",5.18566468074964e-121,9.88713223497139e-21
"61",0.01,9,"lasso",6.52037349419865e-110,7.03506730662617e-16
"62",0.01,9,"logit",5.60585840255062e-103,1.07430221707438e-13
"63",0.01,9,"bart",1.98162172939258e-113,7.12658023240574e-17
"64",0.01,10,"none",5.71334790104439e-96,8.15403032741836e-13
"65",0.01,10,"rake",2.00338730615148e-107,9.48010915600724e-14
"66",0.01,10,"strat",3.62104320136768e-105,7.53163821970652e-16
"67",0.01,10,"calib",9.90034774546089e-116,2.01709260557938e-27
"68",0.01,10,"lasso",1.17860551480319e-120,7.32720271112095e-17
"69",0.01,10,"logit",1.28132155721096e-94,6.44844800740051e-07
"70",0.01,10,"bart",1.67685359599544e-115,1.80908215352694e-15
"71",0.01,11,"none",1.63195536523434e-91,2.18910935347301e-08
"72",0.01,11,"rake",1.44775877103276e-103,4.4484430877473e-11
"73",0.01,11,"strat",1.52086245342196e-104,1.40225531579403e-11
"74",0.01,11,"calib",2.81610635111995e-112,1.09418589325674e-14
"75",0.01,11,"lasso",2.49254153555586e-90,1.06148260128991e-08
"76",0.01,11,"logit",1.80857465879694e-96,3.83711084335434e-09
"77",0.01,11,"bart",2.22679608760704e-103,2.43049161807664e-09
"78",0.01,12,"none",2.94279112819908e-108,1.767620313676e-21
"79",0.01,12,"rake",6.49563087632064e-123,4.34839370777737e-31
"80",0.01,12,"strat",6.09430247712738e-117,3.99149908528044e-24
"81",0.01,12,"calib",7.8889143120594e-129,8.48316597540576e-30
"82",0.01,12,"lasso",2.23352159548957e-110,5.11135892471851e-24
"83",0.01,12,"logit",9.408170573353e-141,7.23036397261719e-35
"84",0.01,12,"bart",1.53546387200276e-124,2.41573199812723e-26
"85",0.01,13,"none",2.25175085414421e-89,1.39319659548081e-12
"86",0.01,13,"rake",1.67312778918297e-101,1.37567230311205e-14
"87",0.01,13,"strat",1.96551416231536e-96,1.35960066276417e-14
"88",0.01,13,"calib",1.22809030385789e-114,3.76440890580368e-21
"89",0.01,13,"lasso",5.46480537533333e-77,1.7053445868069e-07
"90",0.01,13,"logit",3.55457704549736e-90,4.39721045829002e-21
"91",0.01,13,"bart",2.04812471620179e-107,2.5922853377573e-19
"92",0.01,14,"none",2.81261328072178e-90,8.69541303015789e-12
"93",0.01,14,"rake",1.00684352362003e-108,1.34822824219354e-18
"94",0.01,14,"strat",2.1576423808144e-95,5.48210149865938e-13
"95",0.01,14,"calib",5.34448234363054e-95,3.83080145908259e-13
"96",0.01,14,"lasso",1.43569496250633e-92,9.44849707731212e-10
"97",0.01,14,"logit",1.24711476566064e-110,3.48838645187538e-21
"98",0.01,14,"bart",4.98970967061278e-119,4.77136451019745e-24
"99",0.01,15,"none",4.56978840442751e-97,1.52605711327907e-11
"100",0.01,15,"rake",2.10796765073723e-115,3.65930899573945e-16
"101",0.01,15,"strat",2.18739836414647e-117,3.44506630146913e-17
"102",0.01,15,"calib",1.23502771459841e-117,1.86644209207038e-18
"103",0.01,15,"lasso",5.93692534302892e-101,2.66691786127916e-12
"104",0.01,15,"logit",2.18917131949246e-96,1.35999924611384e-09
"105",0.01,15,"bart",1.22760640552117e-118,1.06136143473444e-16
"106",0.01,16,"none",1.43713431206746e-106,1.03872248698367e-17
"107",0.01,16,"rake",1.93361215897853e-108,1.52418049802229e-16
"108",0.01,16,"strat",2.24698182275952e-110,5.23348672022256e-19
"109",0.01,16,"calib",3.76883020708587e-131,2.8934600164564e-31
"110",0.01,16,"lasso",1.81904870690763e-114,3.54910278706167e-20
"111",0.01,16,"logit",3.28104756769744e-144,1.5204198132972e-43
"112",0.01,16,"bart",3.77145463783696e-112,3.025276503793e-18
"113",0.01,17,"none",4.59655333179487e-97,5.0677227726667e-14
"114",0.01,17,"rake",6.29241133205313e-114,3.95531527745975e-17
"115",0.01,17,"strat",8.44009957574547e-111,8.51059046760562e-19
"116",0.01,17,"calib",1.13882525554288e-115,6.15115624887428e-27
"117",0.01,17,"lasso",7.55180823965051e-105,1.74106856466205e-13
"118",0.01,17,"logit",2.57148437190808e-118,6.25044380948913e-20
"119",0.01,17,"bart",1.22648130626198e-118,1.26257877048278e-17
"120",0.01,18,"none",4.17159944921461e-98,6.50859212448196e-18
"121",0.01,18,"rake",4.71894170883043e-121,9.2112297399721e-23
"122",0.01,18,"strat",2.23924242972512e-115,2.50150488255053e-22
"123",0.01,18,"calib",1.64565599264828e-134,5.5046164565338e-39
"124",0.01,18,"lasso",5.28819475317391e-106,3.82844372379915e-20
"125",0.01,18,"logit",6.11532366796741e-60,5.69647743776326e-08
"126",0.01,18,"bart",1.72125243163867e-121,6.74344370761238e-19
"127",0.01,19,"none",7.47085572407172e-97,1.97603505405483e-10
"128",0.01,19,"rake",1.13860392481197e-111,5.06203903553717e-13
"129",0.01,19,"strat",6.33571108174589e-115,1.45266457511505e-16
"130",0.01,19,"calib",6.75431754679053e-117,3.10088657716978e-19
"131",0.01,19,"lasso",8.2949401824517e-93,4.5868486072348e-10
"132",0.01,19,"logit",2.54004078959529e-99,1.58879697966981e-14
"133",0.01,19,"bart",1.11208882626808e-120,1.73504398377594e-12
"134",0.01,20,"none",9.52631458558824e-105,1.12031707627379e-22
"135",0.01,20,"rake",1.30901474440681e-119,2.22133368919903e-31
"136",0.01,20,"strat",2.47899554807112e-116,9.4132340098991e-23
"137",0.01,20,"calib",9.6675423816506e-119,3.159799123437e-25
"138",0.01,20,"lasso",5.2830023548442e-127,2.64852013255191e-33
"139",0.01,20,"logit",1.74902721727944e-159,7.46636821586533e-50
"140",0.01,20,"bart",6.58572792026067e-120,1.37670671538453e-28
"141",0.01,21,"none",1.22036815803736e-101,5.53774412449672e-12
"142",0.01,21,"rake",1.28542606951986e-115,6.7452994773002e-12
"143",0.01,21,"strat",5.77468765736884e-107,7.60977093851159e-13
"144",0.01,21,"calib",3.31781591559382e-121,1.61823931624867e-16
"145",0.01,21,"lasso",1.4798287827051e-105,5.99696289683797e-12
"146",0.01,21,"logit",2.21483754457271e-96,6.667664439703e-14
"147",0.01,21,"bart",5.02820190216572e-112,1.17469009031182e-13
"148",0.01,22,"none",4.29662375666545e-104,1.38239185582078e-15
"149",0.01,22,"rake",2.7703387198503e-112,2.8777648790595e-17
"150",0.01,22,"strat",8.04390363574796e-111,6.65131246459143e-15
"151",0.01,22,"calib",1.19572548140599e-136,5.25613683460184e-28
"152",0.01,22,"lasso",1.45894409758685e-122,7.25310195220703e-21
"153",0.01,22,"logit",1.2200235134558e-154,1.51010870354472e-37
"154",0.01,22,"bart",1.28905945140532e-121,1.62566167215528e-19
"155",0.01,23,"none",4.6890398874122e-104,1.60052894315877e-16
"156",0.01,23,"rake",1.4564760545463e-111,3.19527746436601e-18
"157",0.01,23,"strat",7.77721535807263e-114,1.63623919255899e-17
"158",0.01,23,"calib",3.3296820051764e-126,3.73327386856469e-26
"159",0.01,23,"lasso",2.470943285409e-107,2.38530725514318e-18
"160",0.01,23,"logit",2.54096434623236e-121,2.3206391184951e-11
"161",0.01,23,"bart",1.69619245712786e-117,2.99032065942194e-10
"162",0.01,24,"none",6.41415532584965e-101,6.28169610468394e-14
"163",0.01,24,"rake",8.40124414299448e-112,2.30515431628836e-16
"164",0.01,24,"strat",1.17987853248768e-121,2.69229298613525e-17
"165",0.01,24,"calib",7.91279606392266e-132,8.90756530409022e-24
"166",0.01,24,"lasso",5.1761275931544e-104,1.04698883571441e-13
"167",0.01,24,"logit",5.75615622175123e-129,3.13232088045049e-14
"168",0.01,24,"bart",3.32438353119642e-117,1.79890258082471e-19
"169",0.01,25,"none",3.3795420029478e-96,1.82791721047123e-16
"170",0.01,25,"rake",2.82822906882074e-116,1.95286127504543e-23
"171",0.01,25,"strat",2.44331682154989e-107,2.78813960702413e-19
"172",0.01,25,"calib",2.11410055960396e-99,1.94694903666509e-14
"173",0.01,25,"lasso",3.29985587439478e-101,3.9320592227273e-18
"174",0.01,25,"logit",9.06549333225763e-127,2.18283945073396e-27
"175",0.01,25,"bart",1.03177741410335e-116,1.29846357485107e-21
"176",0.01,26,"none",9.00112808480078e-101,2.6180707044625e-16
"177",0.01,26,"rake",2.54748330042258e-115,3.0308095964555e-18
"178",0.01,26,"strat",8.6260800522151e-108,1.18226187274738e-17
"179",0.01,26,"calib",4.58010847916542e-140,1.69705286437759e-34
"180",0.01,26,"lasso",8.71800701752488e-101,1.33252416835567e-16
"181",0.01,26,"logit",7.91741897794823e-131,2.4396455334619e-22
"182",0.01,26,"bart",3.28926985757145e-112,1.38725673000184e-14
"183",0.01,27,"none",4.94840211777748e-99,2.12532708565547e-14
"184",0.01,27,"rake",3.58008924326856e-112,3.0672246767252e-13
"185",0.01,27,"strat",5.22734377926082e-103,4.49007936835704e-13
"186",0.01,27,"calib",9.63361764288018e-107,4.11124225808464e-13
"187",0.01,27,"lasso",2.08550265799653e-88,2.36735313321984e-10
"188",0.01,27,"logit",8.72156490006445e-145,5.33597573280589e-20
"189",0.01,27,"bart",5.39824908838594e-118,6.61885775077143e-19
"190",0.01,28,"none",1.39690791031956e-110,8.62695055901843e-20
"191",0.01,28,"rake",4.87493601190315e-130,3.13136386216386e-28
"192",0.01,28,"strat",9.68617326083439e-116,1.11957032157656e-19
"193",0.01,28,"calib",8.09197005473355e-157,1.26912307427978e-50
"194",0.01,28,"lasso",1.48469596037216e-116,8.37792388228223e-21
"195",0.01,28,"logit",6.23683488047565e-118,2.4375919492319e-22
"196",0.01,28,"bart",7.97578045692176e-123,3.31505647882286e-19
"197",0.01,29,"none",3.14013353417289e-98,8.03048035889633e-14
"198",0.01,29,"rake",2.20603472413943e-114,2.22436750191384e-15
"199",0.01,29,"strat",5.29975981369602e-107,1.25641628991299e-15
"200",0.01,29,"calib",7.23533926817359e-112,3.03681314277669e-19
"201",0.01,29,"lasso",5.95715543997604e-99,8.44714989840264e-13
"202",0.01,29,"logit",7.09939825811969e-111,1.95969535610998e-12
"203",0.01,29,"bart",5.02765608447882e-110,6.44001842482241e-13
"204",0.01,30,"none",2.7879451106513e-96,2.8989802136561e-15
"205",0.01,30,"rake",7.54343266106271e-103,1.33632979905534e-17
"206",0.01,30,"strat",1.57123878628835e-101,1.46269481913253e-16
"207",0.01,30,"calib",8.48763117410751e-119,1.69168893035465e-24
"208",0.01,30,"lasso",2.239130099435e-98,1.40039562444123e-16
"209",0.01,30,"logit",1.19327122027648e-100,4.05672754658781e-16
"210",0.01,30,"bart",1.43998576207693e-97,7.11590592820129e-12
"211",0.01,31,"none",5.62359354937646e-93,4.49129861781796e-11
"212",0.01,31,"rake",3.7789986722635e-100,6.91782405079524e-06
"213",0.01,31,"strat",8.03636786278053e-97,1.47445928717966e-07
"214",0.01,31,"calib",7.06664765469796e-128,2.16780176076351e-17
"215",0.01,31,"lasso",1.55447875963945e-107,3.44410057236101e-12
"216",0.01,31,"logit",4.09534096473103e-109,3.05855357291422e-21
"217",0.01,31,"bart",1.01837376576612e-110,1.00031439828572e-07
"218",0.01,32,"none",7.67337581604128e-94,2.12546199366641e-12
"219",0.01,32,"rake",1.30934929167391e-102,5.57044074896881e-15
"220",0.01,32,"strat",6.59306918518395e-106,7.91468614446253e-14
"221",0.01,32,"calib",6.34084563647696e-102,1.80625009686151e-16
"222",0.01,32,"lasso",9.48540452226102e-93,2.37298778651401e-12
"223",0.01,32,"logit",7.27102096686454e-101,0.000486842032300058
"224",0.01,32,"bart",8.79882446353962e-108,3.23973924627129e-20
"225",0.01,33,"none",2.85199510571322e-97,3.30894891184616e-15
"226",0.01,33,"rake",3.90593842110347e-120,9.43065824577156e-24
"227",0.01,33,"strat",8.51328427768277e-112,6.64956621298951e-21
"228",0.01,33,"calib",8.68740814719565e-107,9.3264399942356e-19
"229",0.01,33,"lasso",3.19496730769497e-126,1.35920408978804e-27
"230",0.01,33,"logit",1.47894783887625e-115,1.26798251596211e-21
"231",0.01,33,"bart",1.50776195927609e-135,5.83557681354146e-34
"232",0.01,34,"none",2.93700612039609e-108,5.07112335015559e-18
"233",0.01,34,"rake",3.31107152427102e-117,1.68670665404895e-19
"234",0.01,34,"strat",1.63405051934883e-110,7.17188427355972e-19
"235",0.01,34,"calib",1.13163788758844e-123,4.06990047269976e-15
"236",0.01,34,"lasso",1.33685869307743e-109,2.00216570652834e-18
"237",0.01,34,"logit",8.81325752794904e-121,5.34786410857544e-20
"238",0.01,34,"bart",4.20364100912354e-118,3.65534949844629e-20
"239",0.01,35,"none",1.24385241824565e-96,4.81889887556718e-16
"240",0.01,35,"rake",5.45163684860893e-118,1.48024812587828e-20
"241",0.01,35,"strat",1.03542337023455e-113,5.73843294837575e-20
"242",0.01,35,"calib",2.91107845073451e-128,4.75380180802081e-33
"243",0.01,35,"lasso",6.84462152778479e-108,3.30072103121145e-19
"244",0.01,35,"logit",1.76636677531781e-77,0.000720729579097538
"245",0.01,35,"bart",4.52224308245869e-107,4.6385525910598e-14
"246",0.01,36,"none",2.67450879327753e-100,4.3645794957841e-14
"247",0.01,36,"rake",2.93625189880679e-101,6.39722587525583e-12
"248",0.01,36,"strat",4.687528047179e-104,5.77734578672453e-15
"249",0.01,36,"calib",5.74843640272657e-114,5.39694201537799e-21
"250",0.01,36,"lasso",1.37362719387273e-117,3.21804856680513e-18
"251",0.01,36,"logit",5.00501997356196e-147,1.17223679789483e-32
"252",0.01,36,"bart",1.75405420108981e-107,1.4589400710331e-15
"253",0.01,37,"none",1.29277326541367e-102,2.11050379966677e-10
"254",0.01,37,"rake",6.37613422510544e-123,3.21476669425006e-12
"255",0.01,37,"strat",2.4941850169275e-117,3.30646453996969e-11
"256",0.01,37,"calib",5.52308111643877e-114,2.60274574828198e-06
"257",0.01,37,"lasso",2.15272490608706e-109,4.34150772526251e-12
"258",0.01,37,"logit",2.01951503495408e-105,9.82079817236602e-13
"259",0.01,37,"bart",5.71875622656677e-114,1.18728944773031e-11
"260",0.01,38,"none",2.20100410531531e-110,9.47070307008067e-18
"261",0.01,38,"rake",5.61328143555452e-108,2.81598298968043e-12
"262",0.01,38,"strat",6.15672993531863e-116,4.69608164870525e-18
"263",0.01,38,"calib",2.33987536860087e-114,9.94156723895019e-18
"264",0.01,38,"lasso",7.03097565012149e-112,1.42717441038328e-19
"265",0.01,38,"logit",6.08999985167492e-112,1.1832182103218e-15
"266",0.01,38,"bart",2.108430538422e-118,3.32673643868155e-18
"267",0.01,39,"none",4.66377664161104e-109,7.23746588706804e-17
"268",0.01,39,"rake",3.47880932218624e-111,2.23082704380978e-12
"269",0.01,39,"strat",1.38684684692041e-107,1.76181434621373e-14
"270",0.01,39,"calib",7.24730646005102e-133,9.07872927187161e-32
"271",0.01,39,"lasso",3.98513494592667e-110,4.71723904217843e-15
"272",0.01,39,"logit",2.44384762321868e-110,4.42663490693966e-11
"273",0.01,39,"bart",6.61102918733403e-111,9.03191006173609e-11
"274",0.01,40,"none",4.88951604110551e-100,3.10885541822372e-21
"275",0.01,40,"rake",3.64211091883323e-106,2.68668232844794e-22
"276",0.01,40,"strat",2.18601745600576e-101,3.75993446177985e-19
"277",0.01,40,"calib",9.77627213543466e-106,5.91666045170631e-27
"278",0.01,40,"lasso",2.04540989081158e-129,8.66391948865416e-36
"279",0.01,40,"logit",4.9881957153709e-115,1.06200652442267e-37
"280",0.01,40,"bart",4.98212277032071e-117,2.9245453969625e-23
"281",0.01,41,"none",5.88548674220828e-110,8.66957714401832e-17
"282",0.01,41,"rake",2.71075362292273e-124,7.97829242773764e-20
"283",0.01,41,"strat",1.34982488113241e-126,8.25770338390841e-23
"284",0.01,41,"calib",3.06764018905215e-126,1.17102022729545e-19
"285",0.01,41,"lasso",1.77704274688722e-115,1.05269090647278e-19
"286",0.01,41,"logit",4.80462120450529e-91,3.71449766536379e-05
"287",0.01,41,"bart",1.63076192041543e-126,5.20469550522328e-23
"288",0.01,42,"none",1.88499534033692e-91,1.0825086728942e-11
"289",0.01,42,"rake",3.51501208861843e-107,9.96535438461196e-16
"290",0.01,42,"strat",2.60725065942257e-119,2.40464918799945e-15
"291",0.01,42,"calib",9.78046560175862e-106,1.68160916581275e-17
"292",0.01,42,"lasso",2.65698813673416e-116,6.38357296929907e-16
"293",0.01,42,"logit",4.74135768858738e-151,1.08304888823441e-28
"294",0.01,42,"bart",7.80279624855773e-109,1.70719930765479e-13
"295",0.01,43,"none",3.8667207884618e-98,3.52983116146054e-13
"296",0.01,43,"rake",3.08718906716752e-105,2.36759669645866e-16
"297",0.01,43,"strat",5.90574738468487e-108,5.37791485003731e-16
"298",0.01,43,"calib",1.40908875594453e-108,4.41679157976906e-19
"299",0.01,43,"lasso",1.25066733430896e-97,1.72610937198896e-09
"300",0.01,43,"logit",2.02983508800589e-118,7.50712670259509e-20
"301",0.01,43,"bart",4.15079230928512e-115,3.26901994453815e-18
"302",0.01,44,"none",9.76294205459861e-102,5.97190334111405e-16
"303",0.01,44,"rake",5.36570401526189e-124,2.06992419097056e-19
"304",0.01,44,"strat",7.18481436708285e-117,4.04442610211292e-17
"305",0.01,44,"calib",4.8459443333747e-112,1.22182216221169e-13
"306",0.01,44,"lasso",7.37603596973465e-107,5.23494692812036e-14
"307",0.01,44,"logit",4.28728854377438e-104,8.00957709914617e-16
"308",0.01,44,"bart",1.59883611235862e-123,1.31624786169709e-19
"309",0.01,45,"none",3.97610911051357e-110,4.04182686218625e-21
"310",0.01,45,"rake",3.22679714321925e-122,2.72833201480479e-27
"311",0.01,45,"strat",1.4215332823833e-136,4.6946330922342e-33
"312",0.01,45,"calib",4.15039274688573e-132,2.57232951346448e-40
"313",0.01,45,"lasso",6.85711871965061e-115,3.67705126148334e-26
"314",0.01,45,"logit",6.76964597396807e-125,1.77722721165335e-26
"315",0.01,45,"bart",1.73341669961718e-134,4.20623010066741e-35
"316",0.01,46,"none",1.39877069027714e-99,2.42407716462575e-13
"317",0.01,46,"rake",3.18800451289589e-112,1.52660994929105e-12
"318",0.01,46,"strat",7.36321100763828e-110,2.1362251122597e-14
"319",0.01,46,"calib",5.82002136109123e-132,5.97490320206324e-20
"320",0.01,46,"lasso",4.09473346985525e-101,1.80672649222342e-13
"321",0.01,46,"logit",4.14326601143287e-117,2.75959836908837e-15
"322",0.01,46,"bart",3.37137520066007e-125,3.78655943733023e-20
"323",0.01,47,"none",4.80446302832793e-102,2.50741759330201e-16
"324",0.01,47,"rake",7.60831078852346e-113,6.83949232340324e-14
"325",0.01,47,"strat",4.14575161441405e-111,8.28560229505268e-16
"326",0.01,47,"calib",1.39646386459077e-106,6.1368824407518e-12
"327",0.01,47,"lasso",1.13463057184581e-103,2.8656883194647e-17
"328",0.01,47,"logit",2.09786510175581e-173,7.20235559091027e-51
"329",0.01,47,"bart",5.05112970935035e-125,1.21785663470253e-25
"330",0.01,48,"none",5.34490617971752e-104,7.92650581069384e-18
"331",0.01,48,"rake",7.64231346191351e-112,9.57739804610343e-16
"332",0.01,48,"strat",1.34752090133903e-122,1.41548875345376e-21
"333",0.01,48,"calib",3.95700339034938e-127,6.47874148875414e-23
"334",0.01,48,"lasso",1.94161013498617e-124,7.2868868041671e-22
"335",0.01,48,"logit",2.02840519251717e-95,1.44594710517087e-19
"336",0.01,48,"bart",2.39979225954485e-120,1.79279430663577e-22
"337",0.01,49,"none",9.02397952280741e-104,8.10549987581558e-16
"338",0.01,49,"rake",3.29075734254435e-103,2.55217915561174e-15
"339",0.01,49,"strat",3.25221801774967e-110,9.13008111666308e-14
"340",0.01,49,"calib",7.33671675088209e-124,1.26946285802405e-32
"341",0.01,49,"lasso",2.61113943356251e-112,9.90506346518642e-19
"342",0.01,49,"logit",1.1269928461753e-103,2.66233648858375e-12
"343",0.01,49,"bart",4.52838542297863e-115,1.91394282798716e-15
"344",0.01,50,"none",1.1813600406608e-96,9.0977148430535e-12
"345",0.01,50,"rake",1.31261026922741e-115,5.76197230870702e-18
"346",0.01,50,"strat",6.6447494231599e-117,8.742878649785e-15
"347",0.01,50,"calib",9.67703963299553e-140,6.17527006628032e-26
"348",0.01,50,"lasso",2.59259595754534e-106,1.64428609999257e-14
"349",0.01,50,"logit",1.27014792363646e-144,1.19660236360094e-37
"350",0.01,50,"bart",1.1002179506026e-116,5.38991534044098e-17
"351",0.01,51,"none",2.04688148646404e-109,3.60671412160285e-21
"352",0.01,51,"rake",9.34158679279835e-109,1.23494327618173e-17
"353",0.01,51,"strat",1.70574792255748e-138,2.17086255542211e-36
"354",0.01,51,"calib",9.47854282830846e-119,1.46030919317851e-23
"355",0.01,51,"lasso",1.26111611872177e-112,6.67098553823589e-22
"356",0.01,51,"logit",5.81803313970675e-200,1.73573990360995e-83
"357",0.01,51,"bart",1.07783834972837e-124,3.47855995978412e-28
"358",0.01,52,"none",1.77361890658185e-102,1.11628149659937e-16
"359",0.01,52,"rake",8.60265495756984e-102,3.37258471374321e-14
"360",0.01,52,"strat",2.89423832668114e-106,1.3929997088804e-16
"361",0.01,52,"calib",6.34419961528831e-110,7.27273824704521e-16
"362",0.01,52,"lasso",1.39221993164032e-98,2.64545542545306e-14
"363",0.01,52,"logit",1.37565723481297e-104,2.54231718347105e-16
"364",0.01,52,"bart",4.44104632703046e-114,5.48036804998071e-16
"365",0.01,53,"none",3.48514103185299e-93,1.16498554429412e-13
"366",0.01,53,"rake",5.81290342279171e-117,1.08329296824274e-23
"367",0.01,53,"strat",2.25911742106118e-103,2.14758966178497e-16
"368",0.01,53,"calib",1.0660669911225e-126,3.05580987083991e-26
"369",0.01,53,"lasso",2.4827710459118e-98,1.06048489134364e-12
"370",0.01,53,"logit",4.50578575298628e-118,3.4152307249803e-29
"371",0.01,53,"bart",2.79163874284513e-111,4.24218781581649e-20
"372",0.01,54,"none",3.36136467905073e-94,1.66535400742018e-13
"373",0.01,54,"rake",1.57373680420353e-103,2.67015631541693e-14
"374",0.01,54,"strat",1.36704517685502e-100,1.3667114583972e-12
"375",0.01,54,"calib",5.77631726496489e-107,4.37945026591186e-18
"376",0.01,54,"lasso",5.67854068863574e-106,4.20434229618023e-13
"377",0.01,54,"logit",4.16621760361577e-119,1.80973051746614e-22
"378",0.01,54,"bart",2.09292312990772e-99,4.63788807037591e-13
"379",0.01,55,"none",3.0944857331038e-96,2.37868063187753e-13
"380",0.01,55,"rake",9.28811904193939e-104,5.40763767848782e-14
"381",0.01,55,"strat",5.15297756237843e-108,6.32352110277646e-17
"382",0.01,55,"calib",7.40525500223586e-107,1.74726640414061e-16
"383",0.01,55,"lasso",6.0696108622353e-97,4.81091040056505e-09
"384",0.01,55,"logit",4.27179411400504e-116,1.69770735401237e-22
"385",0.01,55,"bart",1.90965537193216e-119,1.12140649481478e-21
"386",0.01,56,"none",3.29899610616024e-100,9.8924856812182e-14
"387",0.01,56,"rake",4.4947689439879e-115,3.13822811459454e-12
"388",0.01,56,"strat",1.85921492194199e-114,1.37026728748582e-20
"389",0.01,56,"calib",1.39688647316552e-124,1.50355021447484e-19
"390",0.01,56,"lasso",1.58776043619044e-102,2.49984683475941e-11
"391",0.01,56,"logit",6.53884875517341e-104,1.51250950907109e-15
"392",0.01,56,"bart",2.61452458909359e-118,1.97456062739204e-17
"393",0.01,57,"none",5.04264505311845e-110,1.54360394410761e-20
"394",0.01,57,"rake",3.50042549247973e-125,1.01139096753111e-24
"395",0.01,57,"strat",1.04842670497144e-114,1.77683827063581e-22
"396",0.01,57,"calib",8.53661212178061e-128,1.13563644856245e-27
"397",0.01,57,"lasso",1.17818447087075e-122,7.63772442335272e-19
"398",0.01,57,"logit",4.30114159385425e-117,6.83379011677093e-25
"399",0.01,57,"bart",1.33058337293481e-124,7.63178122999461e-21
