"","prop_sampled","sim_num","method","(Intercept)","age"
"228",0.075,33,"calib",0,6.73886919024952e-165
"229",0.075,33,"lasso",0,4.080837944566e-102
"230",0.075,33,"logit",0,1.78142897756538e-100
"231",0.075,33,"bart",0,5.89005911890504e-136
"232",0.075,34,"none",0,4.16386542774886e-126
"233",0.075,34,"rake",0,1.61917248300791e-168
"234",0.075,34,"strat",0,5.23682250094663e-161
"235",0.075,34,"calib",0,6.8098185802591e-134
"236",0.075,34,"lasso",0,6.74902011729852e-137
"237",0.075,34,"logit",0,1.71265777882584e-189
"238",0.075,34,"bart",0,2.65866980573164e-144
"239",0.075,35,"none",0,1.26979963556066e-105
"240",0.075,35,"rake",0,5.931207453712e-130
"241",0.075,35,"strat",0,1.49193009137538e-127
"242",0.075,35,"calib",0,8.99938525040805e-103
"243",0.075,35,"lasso",0,3.95382277420308e-141
"244",0.075,35,"logit",0,1.39654344404359e-131
"245",0.075,35,"bart",0,1.70461594257203e-126
"246",0.075,36,"none",0,3.17215387895362e-126
"247",0.075,36,"rake",0,7.14425216444512e-160
"248",0.075,36,"strat",0,1.20097648837811e-159
"249",0.075,36,"calib",0,1.50100130947685e-135
"250",0.075,36,"lasso",0,6.40838157835649e-140
"251",0.075,36,"logit",0,1.02226510867692e-156
"252",0.075,36,"bart",0,2.84860407414251e-175
"253",0.075,37,"none",0,7.0572811632385e-103
"254",0.075,37,"rake",0,4.36388786317905e-141
"255",0.075,37,"strat",0,2.18328977392587e-122
"256",0.075,37,"calib",0,1.59057436907705e-50
"257",0.075,37,"lasso",0,7.7465142792326e-100
"258",0.075,37,"logit",0,4.11818725573716e-112
"259",0.075,37,"bart",0,3.34670230771663e-127
"260",0.075,38,"none",0,1.83391340653771e-116
"261",0.075,38,"rake",0,3.57589122176907e-103
"262",0.075,38,"strat",0,1.08760251053885e-109
"263",0.075,38,"calib",0,1.04897626101595e-193
"264",0.075,38,"lasso",0,7.0599907466227e-128
"265",0.075,38,"logit",0,2.11066167279037e-92
"266",0.075,38,"bart",0,1.58040838614863e-124
"267",0.075,39,"none",0,5.73125722383468e-109
"268",0.075,39,"rake",0,1.739261152832e-136
"269",0.075,39,"strat",0,8.5613833661557e-138
"270",0.075,39,"calib",0,4.98830591669682e-196
"271",0.075,39,"lasso",0,3.00696285895517e-107
"272",0.075,39,"logit",0,4.68317924072916e-136
"273",0.075,39,"bart",0,7.17293803318627e-148
"274",0.075,40,"none",0,6.0136464688981e-115
"275",0.075,40,"rake",0,9.28884445645514e-136
"276",0.075,40,"strat",0,1.20547274192457e-130
"277",0.075,40,"calib",0,4.77177719042825e-155
"278",0.075,40,"lasso",0,2.75675854053623e-112
"279",0.075,40,"logit",0,1.54968165818032e-123
"280",0.075,40,"bart",0,1.03738311492546e-139
"281",0.075,41,"none",0,1.54415189320287e-112
"282",0.075,41,"rake",0,8.29815021793239e-122
"283",0.075,41,"strat",0,1.34421355790173e-111
"284",0.075,41,"calib",0,2.71842701182039e-116
"285",0.075,41,"lasso",0,5.3433046422906e-118
"286",0.075,41,"logit",0,4.61933306831192e-132
"287",0.075,41,"bart",0,1.63254843756986e-158
"288",0.075,42,"none",0,2.02231322142546e-109
"289",0.075,42,"rake",0,5.17935549900936e-130
"290",0.075,42,"strat",0,2.50398526090269e-136
"291",0.075,42,"calib",0,9.51456798386842e-96
"292",0.075,42,"lasso",0,1.83961670361537e-153
"293",0.075,42,"logit",0,1.75015415400594e-149
"294",0.075,42,"bart",0,8.99033134745078e-133
"295",0.075,43,"none",0,7.94832202494784e-121
"296",0.075,43,"rake",0,1.32124758802467e-149
"297",0.075,43,"strat",0,1.77049239188796e-162
"298",0.075,43,"calib",0,7.46298497086826e-144
"299",0.075,43,"lasso",0,3.98186578170359e-130
"300",0.075,43,"logit",0,1.71834729405226e-162
"301",0.075,43,"bart",0,1.80038654097667e-172
"302",0.075,44,"none",0,1.45612145770089e-112
"303",0.075,44,"rake",0,7.56297515432168e-135
"304",0.075,44,"strat",0,1.60455921127564e-145
"305",0.075,44,"calib",0,7.04013294487391e-74
"306",0.075,44,"lasso",0,2.95652164395898e-140
"307",0.075,44,"logit",0,1.18391170678931e-154
"308",0.075,44,"bart",0,1.00414854354971e-155
"309",0.075,45,"none",0,9.43904334391159e-141
"310",0.075,45,"rake",0,1.30001448288293e-194
"311",0.075,45,"strat",0,7.39092291618189e-187
"312",0.075,45,"calib",0,4.60600902981394e-162
"313",0.075,45,"lasso",0,2.13385693784208e-167
"314",0.075,45,"logit",0,4.50737391823145e-190
"315",0.075,45,"bart",0,6.80916621459057e-187
"316",0.075,46,"none",0,3.33305069279781e-124
"317",0.075,46,"rake",0,1.68652404792798e-147
"318",0.075,46,"strat",0,1.96835180058249e-146
"319",0.075,46,"calib",0,3.70058897252278e-96
"320",0.075,46,"lasso",0,3.29700822545089e-129
"321",0.075,46,"logit",0,6.06474585565274e-256
"322",0.075,46,"bart",0,2.36910309971561e-143
"323",0.075,47,"none",0,9.37454253806311e-117
"324",0.075,47,"rake",0,8.72223057582048e-135
"325",0.075,47,"strat",0,1.39886173095114e-155
"326",0.075,47,"calib",0,6.21222189193296e-142
"327",0.075,47,"lasso",0,2.81604758237176e-134
"328",0.075,47,"logit",0,5.03602058050647e-84
"329",0.075,47,"bart",0,1.59784973656351e-157
"330",0.075,48,"none",0,1.31179479111016e-98
"331",0.075,48,"rake",0,2.58718555012779e-101
"332",0.075,48,"strat",0,5.15556252510381e-107
"333",0.075,48,"calib",0,5.78879960058e-119
"334",0.075,48,"lasso",0,4.2994159239524e-96
"335",0.075,48,"logit",0,1.83381889103252e-105
"336",0.075,48,"bart",0,7.12557453155115e-124
"337",0.075,49,"none",0,1.77839169223621e-108
"338",0.075,49,"rake",0,2.4135663200692e-130
"339",0.075,49,"strat",0,3.23317736451943e-129
"340",0.075,49,"calib",0,1.59520660254453e-99
"341",0.075,49,"lasso",0,1.77721057988222e-111
"342",0.075,49,"logit",0,1.2112968835653e-129
"343",0.075,49,"bart",0,9.02179497176212e-130
"344",0.075,50,"none",0,4.16151891873637e-111
"345",0.075,50,"rake",0,5.96894718941905e-119
"346",0.075,50,"strat",0,4.88529895105615e-119
"347",0.075,50,"calib",0,1.60748112708974e-125
"348",0.075,50,"lasso",0,6.15148547666398e-118
"349",0.075,50,"logit",0,1.44750676806935e-131
"350",0.075,50,"bart",0,4.84817459745117e-124
"351",0.075,51,"none",0,3.65372001477245e-113
"352",0.075,51,"rake",0,2.59046133526626e-140
"353",0.075,51,"strat",0,3.27681001374185e-133
"354",0.075,51,"calib",0,7.05692775665694e-109
"355",0.075,51,"lasso",0,5.85338010780071e-119
"356",0.075,51,"logit",0,2.66785255029905e-169
"357",0.075,51,"bart",0,5.1897545723213e-168
"358",0.075,52,"none",0,6.47547583484669e-110
"359",0.075,52,"rake",0,1.11017623066025e-141
"360",0.075,52,"strat",0,1.6811901707987e-138
"361",0.075,52,"calib",0,1.11771720492866e-125
"362",0.075,52,"lasso",0,1.01231773935048e-144
"363",0.075,52,"logit",0,6.18103162943936e-144
"364",0.075,52,"bart",0,4.03112366067404e-151
"365",0.075,53,"none",0,3.37275786292255e-121
"366",0.075,53,"rake",0,2.05936155619427e-135
"367",0.075,53,"strat",0,1.92397130754687e-149
"368",0.075,53,"calib",0,1.40569550316298e-156
"369",0.075,53,"lasso",0,1.99955777134098e-120
"370",0.075,53,"logit",0,2.35805008080304e-121
"371",0.075,53,"bart",0,1.56307520394047e-173
"372",0.075,54,"none",0,1.00926374036907e-106
"373",0.075,54,"rake",0,1.64514175606286e-137
"374",0.075,54,"strat",0,5.88572921808085e-130
"375",0.075,54,"calib",0,1.01593001057288e-138
"376",0.075,54,"lasso",0,9.71478845308071e-116
"377",0.075,54,"logit",0,2.36056568542395e-130
"378",0.075,54,"bart",0,3.25413177676172e-138
"379",0.075,55,"none",0,1.15111086528307e-130
"380",0.075,55,"rake",0,1.89487735678863e-158
"381",0.075,55,"strat",0,1.01864027693197e-159
"382",0.075,55,"calib",0,1.13121690406827e-142
"383",0.075,55,"lasso",0,1.49239025184979e-149
"384",0.075,55,"logit",0,6.20654807910024e-212
"385",0.075,55,"bart",0,6.1021914421283e-168
"386",0.075,56,"none",0,4.39061409237296e-105
"387",0.075,56,"rake",0,2.57658784335981e-110
"388",0.075,56,"strat",0,1.06115461813108e-127
"389",0.075,56,"calib",0,1.17103218955963e-86
"390",0.075,56,"lasso",0,8.61421646532038e-98
"391",0.075,56,"logit",0,2.91935374809296e-101
"392",0.075,56,"bart",0,2.33279522263153e-148
"393",0.075,57,"none",0,1.29576499431889e-110
"394",0.075,57,"rake",0,2.09224786236308e-112
"395",0.075,57,"strat",0,6.88388930981521e-122
"396",0.075,57,"calib",0,1.21497775562246e-123
"397",0.075,57,"lasso",0,8.35777657395219e-110
"398",0.075,57,"logit",0,1.78033372523237e-65
"399",0.075,57,"bart",0,9.49410812793802e-137
"400",0.075,58,"none",0,1.11143206207544e-112
"401",0.075,58,"rake",0,4.74833210782419e-118
"402",0.075,58,"strat",0,2.99279741334543e-136
"403",0.075,58,"calib",0,6.16397202509295e-148
"404",0.075,58,"lasso",0,6.54934862533987e-113
"405",0.075,58,"logit",0,2.74006783846682e-111
"406",0.075,58,"bart",0,1.4521632298418e-143
"407",0.075,59,"none",0,1.29325095654315e-112
"408",0.075,59,"rake",0,4.36590374128906e-138
"409",0.075,59,"strat",0,3.91220662188613e-151
"410",0.075,59,"calib",0,3.39752557895004e-89
"411",0.075,59,"lasso",0,3.67725926942761e-113
"412",0.075,59,"logit",0,1.2054460599229e-128
"413",0.075,59,"bart",0,8.60704491159313e-138
"414",0.075,60,"none",0,7.91238294748193e-130
"415",0.075,60,"rake",0,1.31225174938359e-160
"416",0.075,60,"strat",0,7.18905538951633e-160
"417",0.075,60,"calib",0,1.49226417471647e-111
"418",0.075,60,"lasso",0,4.81031210859884e-125
"419",0.075,60,"logit",0,2.07682332834404e-130
"420",0.075,60,"bart",0,9.6718547322411e-168
"421",0.075,61,"none",0,2.90788553704307e-100
"422",0.075,61,"rake",0,2.14763030560529e-122
"423",0.075,61,"strat",0,5.90017326593692e-135
"424",0.075,61,"calib",0,4.08074467929031e-107
"425",0.075,61,"lasso",0,2.39230551162643e-105
"426",0.075,61,"logit",0,4.1889989992762e-118
"427",0.075,61,"bart",0,7.27128398041613e-132
"428",0.075,62,"none",0,4.79719086112665e-108
"429",0.075,62,"rake",0,5.63661295478786e-129
"430",0.075,62,"strat",0,1.87219423182848e-129
"431",0.075,62,"calib",0,4.78613210888245e-162
"432",0.075,62,"lasso",0,1.19921171720287e-110
"433",0.075,62,"logit",0,8.606291375627e-127
"434",0.075,62,"bart",0,2.21133044377938e-114
"435",0.075,63,"none",0,3.98351346813885e-123
"436",0.075,63,"rake",0,6.66166822647517e-123
"437",0.075,63,"strat",0,1.6744593156837e-148
"438",0.075,63,"calib",0,9.51851753671243e-92
"439",0.075,63,"lasso",0,5.67273532268404e-146
"440",0.075,63,"logit",0,1.60023346956385e-137
"441",0.075,63,"bart",0,5.23889311521703e-165
"442",0.075,64,"none",0,1.15137367620881e-116
"443",0.075,64,"rake",0,1.63505698676008e-149
"444",0.075,64,"strat",0,3.90760782668987e-136
"445",0.075,64,"calib",0,1.31851556777564e-134
"446",0.075,64,"lasso",0,1.10570479296723e-102
"447",0.075,64,"logit",0,1.89081480376075e-177
"448",0.075,64,"bart",0,3.64791673345705e-157
"449",0.075,65,"none",0,1.04958622324053e-117
"450",0.075,65,"rake",0,2.06734978005781e-137
"451",0.075,65,"strat",0,1.97260959828164e-147
"452",0.075,65,"calib",0,7.55256233933889e-126
"453",0.075,65,"lasso",0,2.19834078762898e-126
"454",0.075,65,"logit",0,4.43659210753607e-117
"455",0.075,65,"bart",0,3.27847104897924e-154
"456",0.075,66,"none",0,5.90549829710524e-117
"457",0.075,66,"rake",0,1.09001086636222e-113
"458",0.075,66,"strat",0,1.23450880646632e-138
"459",0.075,66,"calib",0,3.93912263384355e-120
"460",0.075,66,"lasso",0,2.26962677794199e-115
"461",0.075,66,"logit",0,1.20524735532479e-65
"462",0.075,66,"bart",0,2.0433716214934e-144
"463",0.075,67,"none",0,4.46480863146691e-102
"464",0.075,67,"rake",0,2.06860710137001e-123
"465",0.075,67,"strat",0,8.8526003138919e-127
"466",0.075,67,"calib",0,1.05865800600133e-82
"467",0.075,67,"lasso",0,2.30549409547035e-110
"468",0.075,67,"logit",0,4.44990540746919e-130
"469",0.075,67,"bart",0,2.46794779940928e-145
"470",0.075,68,"none",0,2.14760115397488e-117
"471",0.075,68,"rake",0,4.54845273563504e-144
"472",0.075,68,"strat",0,2.58024112003059e-149
"473",0.075,68,"calib",0,1.58340962650779e-265
"474",0.075,68,"lasso",0,1.56230224078535e-125
"475",0.075,68,"logit",0,5.86060847502214e-183
"476",0.075,68,"bart",0,2.2831401759325e-155
"477",0.075,69,"none",0,7.32771422812991e-123
"478",0.075,69,"rake",0,1.85646151885603e-162
"479",0.075,69,"strat",0,3.30527183741086e-161
"480",0.075,69,"calib",0,2.68911944218941e-133
"481",0.075,69,"lasso",0,5.24791673424562e-121
"482",0.075,69,"logit",0,4.83745070349457e-164
"483",0.075,69,"bart",0,1.00754608473146e-163
"484",0.075,70,"none",0,3.93931152731077e-104
"485",0.075,70,"rake",0,9.52474599841381e-111
"486",0.075,70,"strat",0,1.54143246112312e-113
"487",0.075,70,"calib",0,5.20703416467702e-132
"488",0.075,70,"lasso",0,5.15384886584881e-113
"489",0.075,70,"logit",0,2.04799975202582e-112
"490",0.075,70,"bart",0,6.46218474354563e-105
"491",0.075,71,"none",0,5.73876177143934e-120
"492",0.075,71,"rake",0,2.15874942311345e-155
"493",0.075,71,"strat",0,3.08984358465251e-138
"494",0.075,71,"calib",0,4.52198849842052e-161
"495",0.075,71,"lasso",0,1.22805173727903e-148
"496",0.075,71,"logit",0,9.73402176355237e-117
"497",0.075,71,"bart",0,2.66405190466479e-143
"498",0.075,72,"none",0,3.60942486488818e-120
"499",0.075,72,"rake",0,3.54702676658914e-130
"500",0.075,72,"strat",0,5.82893063654935e-132
"501",0.075,72,"calib",0,8.52506937285388e-143
"502",0.075,72,"lasso",0,2.65355534161169e-116
"503",0.075,72,"logit",0,4.61366086382714e-115
"504",0.075,72,"bart",0,2.91132439275601e-133
"505",0.075,73,"none",0,5.01028309657952e-105
"506",0.075,73,"rake",0,1.2338842613244e-118
"507",0.075,73,"strat",0,1.23620905438367e-134
"508",0.075,73,"calib",0,4.7001459380264e-139
"509",0.075,73,"lasso",0,6.70302769758337e-101
"510",0.075,73,"logit",0,3.60187416553411e-119
"511",0.075,73,"bart",0,6.46280439952386e-128
"512",0.075,74,"none",0,2.8103550467465e-109
"513",0.075,74,"rake",0,5.11459313657912e-138
"514",0.075,74,"strat",0,1.21608783333682e-154
"515",0.075,74,"calib",0,9.47114444692024e-143
"516",0.075,74,"lasso",0,2.00388091328887e-112
"517",0.075,74,"logit",0,6.55188147921754e-143
"518",0.075,74,"bart",0,3.10391269592141e-141
"519",0.075,75,"none",0,6.09422147009753e-99
"520",0.075,75,"rake",0,2.36876735355674e-98
"521",0.075,75,"strat",0,1.0382805507322e-92
"522",0.075,75,"calib",0,1.13152665804104e-111
"523",0.075,75,"lasso",0,8.45922560095963e-92
"524",0.075,75,"logit",0,8.96246809030774e-96
"525",0.075,75,"bart",0,4.31905355200006e-117
"526",0.075,76,"none",0,4.41460224068981e-103
"527",0.075,76,"rake",0,2.8039276172382e-137
"528",0.075,76,"strat",0,7.84989498322534e-125
"529",0.075,76,"calib",0,3.46874176703643e-124
"530",0.075,76,"lasso",0,2.98663931185619e-98
"531",0.075,76,"logit",0,4.60967228854025e-128
"532",0.075,76,"bart",0,5.42839280235909e-124
"533",0.075,77,"none",0,4.59737902166492e-106
"534",0.075,77,"rake",0,4.73461064881406e-132
"535",0.075,77,"strat",0,3.05059860767164e-122
"536",0.075,77,"calib",0,3.90900268993278e-117
