"","prop_sampled","sim_num","method","(Intercept)","age","Error age","Error Intercept"
"40",0.01,6,"lasso",1884842.8018324,-6164.1605672887,-848.064449789123,49799.566108695
"41",0.01,6,"logit",1784469.42347259,-4729.78370976981,586.312407729767,-50573.8122511192
"42",0.01,6,"bart",1859589.87246653,-5750.04779223884,-433.951674739262,24546.6367428284
"43",0.01,7,"none",1892769.07936618,-6222.47227625723,-906.376158757652,57725.8436424728
"44",0.01,7,"rake",1925911.30615705,-6697.25986377629,-1381.16374627671,90868.070433341
"45",0.01,7,"strat",1960541.89166866,-7164.30536283101,-1848.20924533143,125498.655944949
"46",0.01,7,"calib",2080669.04967832,-8884.92418044982,-3568.82806295024,245625.813954617
"47",0.01,7,"lasso",1957760.09529733,-7215.34452325798,-1899.2484057584,122716.859573626
"48",0.01,7,"logit",1635740.86270029,-2553.51223388641,2762.58388361317,-199302.373023412
"49",0.01,7,"bart",1898466.06027773,-6301.33790505992,-985.241787560337,63422.8245540229
"50",0.01,8,"none",1900611.16912244,-6291.68052175691,-975.584404257326,65567.9333987334
"51",0.01,8,"rake",2030338.87279468,-8219.32589392606,-2903.22977642649,195295.637070975
"52",0.01,8,"strat",1915470.1339981,-6502.22268480061,-1186.12656730103,80426.8982743893
"53",0.01,8,"calib",2014418.6026042,-7889.49077888802,-2573.39466138844,179375.366880497
"54",0.01,8,"lasso",1912150.99304416,-6422.13847203652,-1106.04235453694,77107.7573204516
"55",0.01,8,"logit",1921762.07488085,-6525.81034078671,-1209.71422328714,86718.8391571399
"56",0.01,8,"bart",1921371.3631123,-6579.10380020554,-1263.00768270596,86328.1273885902
"57",0.01,9,"none",1840652.24209198,-5405.31814890777,-89.2220314081869,5609.0063682769
"58",0.01,9,"rake",1824009.97794414,-5056.06310494133,260.033012558251,-11033.2577795659
"59",0.01,9,"strat",1886033.58754236,-6078.5476682444,-762.451550744818,50990.3518186556
"60",0.01,9,"calib",1847226.31843845,-5591.56321959257,-275.467102092989,12183.082714742
"61",0.01,9,"lasso",1829442.13478725,-5277.49698816368,38.5991293358957,-5601.10093645821
"62",0.01,9,"logit",1837088.51450888,-5402.61178130855,-86.5156638089675,2045.27878517867
"63",0.01,9,"bart",1844947.78052198,-5492.59508360592,-176.498966106339,9904.5447982701
"64",0.01,10,"none",1840935.83273893,-5390.58302210902,-74.4869046094409,5892.59701522742
"65",0.01,10,"rake",1816714.82775127,-4994.61023813767,321.485879361905,-18328.4079724343
"66",0.01,10,"strat",1854431.67786885,-5616.94206906073,-300.845951561149,19388.4421451448
"67",0.01,10,"calib",1946276.95104143,-7077.25953109135,-1761.16341359177,111233.715317728
"68",0.01,10,"lasso",1803613.84472697,-4857.7316976144,458.364419885183,-31429.3909967337
"69",0.01,10,"logit",1716253.02703012,-3539.84662066138,1776.2494968382,-118790.208693586
"70",0.01,10,"bart",1814796.6094073,-4916.4546299386,399.641487560979,-20246.6263164019
"71",0.01,11,"none",1768747.82292093,-4217.45295869309,1098.64315880649,-66295.4128027759
"72",0.01,11,"rake",1788052.59782916,-4525.33618286197,790.759934637612,-46990.6378945443
"73",0.01,11,"strat",1799240.15091577,-4664.48119139848,651.614926101102,-35803.0848079356
"74",0.01,11,"calib",1800812.59520255,-4698.94144522269,617.154672276891,-34230.6405211531
"75",0.01,11,"lasso",1782649.34764364,-4412.1426695555,903.953447944084,-52393.8880800651
"76",0.01,11,"logit",1777300.61489892,-4314.02017677548,1002.0759407241,-57742.6208247894
"77",0.01,11,"bart",1762773.28921341,-4078.26553222556,1237.83058527402,-72269.9465102917
"78",0.01,12,"none",1935633.10419819,-6825.11409074961,-1509.01797325003,100589.868474487
"79",0.01,12,"rake",2006419.95257524,-7955.52592170866,-2639.42980420908,171376.716851531
"80",0.01,12,"strat",1927578.72695606,-6746.95066250752,-1430.85454500795,92535.4912323558
"81",0.01,12,"calib",1913098.33626399,-6460.56611791413,-1144.47000041455,78055.100540289
"82",0.01,12,"lasso",1962382.80142723,-7284.43863789465,-1968.34252039507,127339.565703525
"83",0.01,12,"logit",1957837.48505488,-7136.12007331604,-1820.02395581646,122794.249331173
"84",0.01,12,"bart",1928616.3988349,-6780.34007106359,-1464.24395356401,93573.1631111982
"85",0.01,13,"none",1883153.62796985,-5959.85813631497,-643.762018815391,48110.3922461404
"86",0.01,13,"rake",1875497.72026632,-5786.14510428256,-470.04898678298,40454.4845426169
"87",0.01,13,"strat",1906207.83273723,-6302.37521892299,-986.279101423407,71164.5970135236
"88",0.01,13,"calib",1879475.6977708,-5847.34619806601,-531.250080566431,44432.462047094
"89",0.01,13,"lasso",1821562.45806152,-4981.29294465796,334.803172841622,-13480.7776621862
"90",0.01,13,"logit",1998583.09761043,-8204.34345129423,-2888.24733379465,163539.861886725
"91",0.01,13,"bart",1937456.50485352,-6688.94296958695,-1372.84685208737,102413.269129817
"92",0.01,14,"none",1853777.10024285,-5535.59317716799,-219.497059668415,18733.8645191477
"93",0.01,14,"rake",1904769.39458965,-6277.90219259638,-961.806075096804,69726.1588659429
"94",0.01,14,"strat",1860984.23601181,-5606.90597965915,-290.809862159566,25941.0002881028
"95",0.01,14,"calib",1867551.17048104,-5633.15535799911,-317.059240499535,32507.93475733
"96",0.01,14,"lasso",1797024.7652136,-4702.88424654175,613.211870957832,-38018.4705101047
"97",0.01,14,"logit",1930197.03769205,-6650.42305057246,-1334.32693307288,95153.8019683426
"98",0.01,14,"bart",1947360.55240791,-6911.61906550062,-1595.52294800104,112317.316684203
"99",0.01,15,"none",1814829.73606186,-4943.25285935767,372.843258141906,-20213.4996618412
"100",0.01,15,"rake",1820204.58524801,-5044.61587022656,271.480247273019,-14838.6504757004
"101",0.01,15,"strat",1840066.45286661,-5354.39849178253,-38.3023742829528,5023.2171429086
"102",0.01,15,"calib",1841776.66177383,-5376.32956922849,-60.2334517289128,6733.42605012376
"103",0.01,15,"lasso",1814831.53418767,-4965.85305304213,350.243064457452,-20211.7015360373
"104",0.01,15,"logit",1777527.02001139,-4355.9971784197,960.098939079881,-57516.2157123163
"105",0.01,15,"bart",1824866.08735639,-5095.60747555938,220.488641940196,-10177.1483673123
"106",0.01,16,"none",1879583.49765314,-6028.10718505672,-712.011067557137,44540.2619294375
"107",0.01,16,"rake",1851727.36596057,-5676.28780161815,-360.191684118572,16684.1302368687
"108",0.01,16,"strat",1885978.10550009,-6108.1241355356,-792.028018036023,50934.8697763819
"109",0.01,16,"calib",1916706.25237794,-6614.49108492044,-1298.39496742086,81663.016654239
"110",0.01,16,"lasso",1889708.90975006,-6166.60852566048,-850.512408160902,54665.6740263554
"111",0.01,16,"logit",2035955.28303095,-8605.46138887378,-3289.3652713742,200912.047307247
"112",0.01,16,"bart",1877601.31148965,-6008.59285773784,-692.496740238259,42558.0757659487
"113",0.01,17,"none",1864241.72525301,-5730.25944467192,-414.163327172341,29198.4895293042
"114",0.01,17,"rake",1846547.51481993,-5443.68455769316,-127.588440193578,11504.2790962271
"115",0.01,17,"strat",1883092.86538595,-6005.77935567012,-689.683238170537,48049.6296622402
"116",0.01,17,"calib",1965103.71111791,-7292.50475322832,-1976.40863572874,130060.475394201
"117",0.01,17,"lasso",1827571.6458427,-5163.57115459698,152.524962902601,-7471.58988100127
"118",0.01,17,"logit",1861954.39647989,-5749.9001935946,-433.804076095025,26911.1607561791
"119",0.01,17,"bart",1840712.62413413,-5291.99823202918,24.0978854704026,5669.38841042132
"120",0.01,18,"none",1939132.36872266,-6837.00919883063,-1520.91308133105,104089.132998955
"121",0.01,18,"rake",1890783.54773722,-6187.45530903165,-871.35919153207,55740.3120135113
"122",0.01,18,"strat",1921138.46936201,-6552.60595409948,-1236.5098365999,86095.2336383027
"123",0.01,18,"calib",2066134.42814151,-8604.04423662409,-3287.94811912451,231091.192417809
"124",0.01,18,"lasso",1929286.55069725,-6739.84209277292,-1423.74597527334,94243.3149735448
"125",0.01,18,"logit",2001850.96680441,-7977.33338900733,-2661.23727150775,166807.731080703
"126",0.01,18,"bart",1848944.82459083,-5393.00203109639,-76.9059135968137,13901.5888671258
"127",0.01,19,"none",1777308.90672219,-4483.96681031005,832.129307189533,-57734.329001518
"128",0.01,19,"rake",1773491.84374061,-4530.92086542222,785.175252077362,-61551.3919830981
"129",0.01,19,"strat",1826871.66609917,-5205.97094106988,110.125176429704,-8171.56962453783
"130",0.01,19,"calib",1844953.04504303,-5552.66847388164,-236.572356382058,9909.80931932549
"131",0.01,19,"lasso",1783389.76272738,-4640.90888912061,675.187228378969,-51653.4729963259
"132",0.01,19,"logit",1853352.4176351,-5716.03345005483,-399.937332555255,18309.181911391
"133",0.01,19,"bart",1743223.89317806,-3958.93255240641,1357.16356509316,-91819.3425456432
"134",0.01,20,"none",1991494.94614536,-7617.68946790534,-2301.59335040576,156451.710421649
"135",0.01,20,"rake",2045481.13743911,-8488.22752318168,-3172.1314056821,210437.901715403
"136",0.01,20,"strat",1926747.33226412,-6698.8209555327,-1382.72483803312,91704.0965404168
"137",0.01,20,"calib",1951438.68990691,-7132.15360471258,-1816.057487213,116395.454183206
"138",0.01,20,"lasso",2021871.66741093,-7999.69823104063,-2683.60211354105,186828.431687228
"139",0.01,20,"logit",1959191.27989504,-7130.95907489096,-1814.86295739138,124148.044171335
"140",0.01,20,"bart",1989111.16771133,-7612.3571960703,-2296.26107857072,154067.93198762
"141",0.01,21,"none",1806820.03624089,-4777.53333848245,538.562779017132,-28223.1994828139
"142",0.01,21,"rake",1753183.63296465,-4019.53168387598,1296.5644336236,-81859.6027590537
"143",0.01,21,"strat",1803717.98073721,-4733.45272009003,582.643397409553,-31325.2549864941
"144",0.01,21,"calib",1798879.03281987,-4699.29837658152,616.79774091806,-36164.202903833
"145",0.01,21,"lasso",1793562.47587433,-4580.15817422054,735.937943279037,-41480.7598493795
"146",0.01,21,"logit",1858857.81271118,-5969.21854493535,-653.122427435775,23814.5769874773
"147",0.01,21,"bart",1805623.8991262,-4749.20527911381,566.89083838577,-29419.3365975039
"148",0.01,22,"none",1860182.98878379,-5605.58168112725,-289.485563627675,25139.7530600862
"149",0.01,22,"rake",1861616.57047511,-5627.3453769218,-311.24925942222,26573.3347514074
"150",0.01,22,"strat",1830206.44244178,-5168.12030327916,147.975814220417,-4836.79328192538
"151",0.01,22,"calib",1867332.51466269,-5756.7661901942,-440.670072694617,32289.2789389801
"152",0.01,22,"lasso",1861220.01622389,-5628.20949612194,-312.113378622357,26176.7805001792
"153",0.01,22,"logit",1939527.75161067,-6713.56381590558,-1397.467698406,104484.515886966
"154",0.01,22,"bart",1852763.44718747,-5488.57901090354,-172.482893403956,17720.2114637611
"155",0.01,23,"none",1880288.89881418,-5884.84120175688,-568.745084257296,45245.6630904789
"156",0.01,23,"rake",1878009.30397562,-5899.67353379335,-583.577416293772,42966.0682519139
"157",0.01,23,"strat",1850382.68204747,-5475.35798651957,-159.261869019986,15339.4463237668
"158",0.01,23,"calib",1884410.3688053,-6087.49761986342,-771.401502363843,49367.1330815919
"159",0.01,23,"lasso",1899045.92150442,-6160.29576848795,-844.199650988372,64002.6857807187
"160",0.01,23,"logit",1730928.93381026,-3593.68677384514,1722.40934365444,-104114.30191345
"161",0.01,23,"bart",1722627.71121041,-3566.66308100794,1749.43303649164,-112415.524513295
"162",0.01,24,"none",1833478.04211332,-5335.84453834846,-19.7484208488804,-1565.19361038879
"163",0.01,24,"rake",1835877.34509433,-5390.52246125226,-74.4263437526852,834.109370625112
"164",0.01,24,"strat",1812790.66019453,-5023.31716207667,292.778955422907,-22252.5755291737
"165",0.01,24,"calib",1813502.14419732,-5079.34178527215,236.754332227427,-21541.0915263896
"166",0.01,24,"lasso",1818914.67072405,-5097.06125055812,219.03486694146,-16128.5649996547
"167",0.01,24,"logit",1721925.32318428,-3792.58530680321,1523.51081069637,-113117.91253943
"168",0.01,24,"bart",1868592.19691501,-5856.05997579497,-539.963858295387,33548.9611913005
"169",0.01,25,"none",1926473.76753339,-6608.44445094576,-1292.34833344618,91430.5318096818
"170",0.01,25,"rake",1935237.42836955,-6798.71118643121,-1482.61506893163,100194.192645841
"171",0.01,25,"strat",1917302.7452683,-6469.44194907752,-1153.34583157794,82259.5095445956
"172",0.01,25,"calib",1829115.15671868,-5276.31718066016,39.7789368394206,-5928.07900503092
"173",0.01,25,"lasso",1938847.61219094,-6805.4968822417,-1489.40076474212,103804.376467238
"174",0.01,25,"logit",1935961.12727345,-6747.20959881556,-1431.11348131598,100917.891549743
"175",0.01,25,"bart",1908442.613635,-6330.93884018045,-1014.84272268087,73399.377911296
"176",0.01,26,"none",1885629.16242983,-6113.21608447448,-797.119966974906,50585.9267061278
"177",0.01,26,"rake",1852977.47972522,-5655.67016933812,-339.574051838541,17934.2440015117
"178",0.01,26,"strat",1874988.23260638,-5959.65216357036,-643.556046070777,39944.9968826727
"179",0.01,26,"calib",1912523.36539165,-6560.59173395553,-1244.49561645595,77480.1296679399
"180",0.01,26,"lasso",1892829.22883195,-6282.15681258916,-966.060695089585,57785.9931082479
"181",0.01,26,"logit",1822766.34160298,-5316.14363617999,-0.0475186804060286,-12276.8941207274
"182",0.01,26,"bart",1815005.9126082,-4963.79961560266,352.296501896922,-20037.3231155034
"183",0.01,27,"none",1874254.2017114,-5746.75801265063,-430.661895151048,39210.9659876891
"184",0.01,27,"rake",1783739.08905592,-4534.04750471552,782.04861278406,-51304.1466677859
"185",0.01,27,"strat",1823915.46087985,-5039.12858708902,276.967530410556,-11127.7748438537
"186",0.01,27,"calib",1796764.83315706,-4723.91892618648,592.1771913131,-38278.4025666506
"187",0.01,27,"lasso",1843107.39919173,-5318.28840041972,-2.19228292013941,8064.16346801911
"188",0.01,27,"logit",1757390.77656301,-4194.42226477537,1121.67385272421,-77652.4591606969
"189",0.01,27,"bart",1862351.35946178,-5630.32969883784,-314.23358133826,27308.1237380721
"190",0.01,28,"none",1909252.55025754,-6254.39524058671,-938.299123087127,74209.3145338381
"191",0.01,28,"rake",1930132.43516372,-6602.48827470033,-1286.39215720075,95089.1994400113
"192",0.01,28,"strat",1884023.31658411,-5890.32105660655,-574.224939106975,48980.080860409
"193",0.01,28,"calib",1970064.24186335,-7212.25374036215,-1896.15762286257,135021.006139648
"194",0.01,28,"lasso",1904720.67442491,-6223.84303678442,-907.746919284842,69677.4387012024
"195",0.01,28,"logit",1922111.81308886,-6438.84656546276,-1122.75044796318,87068.5773651539
"196",0.01,28,"bart",1842005.99216186,-5239.58801787245,76.5080996271272,6962.75643815077
"197",0.01,29,"none",1845361.9188696,-5513.07905183197,-196.982934332393,10318.6831458923
"198",0.01,29,"rake",1805415.3143548,-4953.34631330844,362.749804191139,-29627.9213689049
"199",0.01,29,"strat",1842587.29227614,-5451.88791625191,-135.791798752329,7544.05655242922
"200",0.01,29,"calib",1875969.58427011,-5915.47963296245,-599.383515462875,40926.3485464051
"201",0.01,29,"lasso",1829767.13106753,-5227.29055157455,88.8055659250294,-5276.10465617618
"202",0.01,29,"logit",1781205.43644105,-4515.92629526911,800.169822230468,-53837.7992826561
"203",0.01,29,"bart",1782253.72365362,-4635.28313132141,680.812986178168,-52789.5120700873
"204",0.01,30,"none",1906043.20700233,-6272.00581967861,-955.909702179031,70999.9712786202
"205",0.01,30,"rake",1926375.23774113,-6595.58454699079,-1279.48842949122,91332.0020174261
"206",0.01,30,"strat",1917380.31920898,-6470.02321562913,-1153.92709812955,82337.0834852764
"207",0.01,30,"calib",1902215.9036463,-6376.6808823955,-1060.58476489592,67172.6679225932
"208",0.01,30,"lasso",1915150.00688894,-6488.20580432855,-1172.10968682897,80106.7711652312
"209",0.01,30,"logit",1908417.63854054,-6358.93425113861,-1042.83813363903,73374.4028168309
"210",0.01,30,"bart",1838874.39385144,-5264.23150783179,51.864609667794,3831.15812772978
"211",0.01,31,"none",1812074.32964103,-5063.19203367299,252.904083826586,-22968.9060826758
"212",0.01,31,"rake",1674301.82902052,-2925.8060595449,2390.29005795468,-160741.406703189
"213",0.01,31,"strat",1716945.27849774,-3594.74517384912,1721.35094365046,-118097.957225962
"214",0.01,31,"calib",1746174.08449897,-4200.91911581353,1115.17700168605,-88869.1512247378
"215",0.01,31,"lasso",1775593.98358462,-4508.79059443367,807.305523065911,-59449.2521390906
"216",0.01,31,"logit",1901265.98433393,-6524.95488680192,-1208.85876930234,66222.748610226
"217",0.01,31,"bart",1686773.39338247,-3141.25578132959,2174.84033616999,-148269.842341241
"218",0.01,32,"none",1834489.80005636,-5376.48392522984,-60.3878077302561,-553.435667349724
"219",0.01,32,"rake",1861929.64179668,-5711.17950957455,-395.083392074974,26886.4060729721
"220",0.01,32,"strat",1827737.55407875,-5273.7809881206,42.315129378977,-7305.68164495612
"221",0.01,32,"calib",1884970.76989789,-6087.28690896445,-771.190791464866,49927.534174182
"222",0.01,32,"lasso",1845273.62718777,-5532.7205691198,-216.624451620219,10230.391464063
"223",0.01,32,"logit",1625594.75817817,-2120.92407002626,3195.17204747332,-209448.47754554
"224",0.01,32,"bart",1932808.17445714,-6793.23017430753,-1477.13405680795,97764.938733439
"225",0.01,33,"none",1890250.63423904,-6087.31375065719,-771.217633157608,55207.3985153337
"226",0.01,33,"rake",1916882.95237334,-6511.10356116132,-1195.00744366174,81839.716649635
"227",0.01,33,"strat",1917232.80145018,-6476.03713402575,-1159.94101652617,82189.5657264744
"228",0.01,33,"calib",1899993.64918524,-6224.40349175668,-908.307374257105,64950.413461539
"229",0.01,33,"lasso",1939416.75994009,-6789.3932478606,-1473.29713036102,104373.524216386
"230",0.01,33,"logit",1935220.39061025,-6610.38594930215,-1294.28983180257,100177.154886547
"231",0.01,33,"bart",1971816.38845903,-7253.00740940411,-1936.91129190453,136773.152735327
"232",0.01,34,"none",1887663.29220953,-6009.51404403404,-693.417926534458,52620.0564858215
"233",0.01,34,"rake",1869927.16689938,-5745.27518374605,-429.179066246475,34883.9311756757
"234",0.01,34,"strat",1893743.33423511,-6086.321410739,-770.225293239421,58700.098511403
"235",0.01,34,"calib",1773313.25968411,-4325.18059763991,990.91551985967,-61729.9760396001
"236",0.01,34,"lasso",1902671.87108954,-6161.56945986373,-845.473342364155,67628.6353658291
"237",0.01,34,"logit",1870989.6223253,-5844.77875203464,-528.682634535066,35946.3866015929
"238",0.01,34,"bart",1874329.53834396,-5817.77403159135,-501.677914091775,39286.302620257
"239",0.01,35,"none",1916907.99745971,-6448.16221702603,-1132.06609952645,81864.7617360048
"240",0.01,35,"rake",1888831.82455113,-5981.39253418111,-665.296416681529,53788.5888274272
"241",0.01,35,"strat",1908344.64670368,-6330.0927757358,-1013.99665823623,73301.4109799741
"242",0.01,35,"calib",1967438.54454552,-7223.67880878494,-1907.58269128536,132395.308821812
"243",0.01,35,"lasso",1901578.81747887,-6283.38765738005,-967.291539880467,66535.5817551652
"244",0.01,35,"logit",1669030.61041858,-2735.51915643491,2580.57696106467,-166012.625305125
"245",0.01,35,"bart",1826981.32530542,-5154.66456818119,161.431549318385,-8061.91041829064
"246",0.01,36,"none",1853159.84744385,-5483.18107649483,-167.084958995252,18116.6117201459
"247",0.01,36,"rake",1813175.27970769,-4854.4146472482,461.681470251377,-21867.9560160174
"248",0.01,36,"strat",1854988.94922898,-5514.95738501285,-198.861267513268,19945.7135052748
"249",0.01,36,"calib",1893780.34297895,-6027.77578399559,-711.679666496014,58737.1072552488
"250",0.01,36,"lasso",1855078.04303869,-5474.41792465712,-158.321807157541,20034.8073149794
"251",0.01,36,"logit",1848797.43100536,-5605.42484916706,-289.328731667476,13754.195281652
"252",0.01,36,"bart",1866373.4300468,-5591.43946782446,-275.343350324883,31330.1943230981
"253",0.01,37,"none",1764088.92592897,-4188.34300202265,1127.75311547693,-70954.3097947349
"254",0.01,37,"rake",1727384.92443671,-3637.34115097495,1678.75496652462,-107658.311286993
"255",0.01,37,"strat",1735951.26136241,-3759.25621877499,1556.83989872459,-99091.9743612912
"256",0.01,37,"calib",1641553.71252538,-2322.55146515354,2993.54465234603,-193489.523198329
"257",0.01,37,"lasso",1775279.06907892,-4354.84970403935,961.246413460227,-59764.1666447867
"258",0.01,37,"logit",1803517.26896819,-4798.88252125987,517.213596239711,-31525.9667555157
"259",0.01,37,"bart",1751435.0055655,-4016.6950278531,1299.40108964647,-83608.230158207
"260",0.01,38,"none",1871778.81182743,-5756.44812051586,-440.352003016284,36735.5761037273
"261",0.01,38,"rake",1784650.27167818,-4558.87088667506,757.22523082452,-50392.9640455307
"262",0.01,38,"strat",1855648.42923164,-5474.31818847638,-158.222070976796,20605.1935079347
"263",0.01,38,"calib",1844873.69722551,-5411.18998002367,-95.0938625240915,9830.46150179929
"264",0.01,38,"lasso",1895747.19911152,-6127.75615691195,-811.660039412373,60703.9633878099
"265",0.01,38,"logit",1829456.25195292,-5225.93422385955,90.1618936400246,-5586.98377078306
"266",0.01,38,"bart",1852543.36778949,-5440.16755380481,-124.071436305233,17500.1320657867
"267",0.01,39,"none",1852581.37803541,-5565.32318680074,-249.227069301161,17538.1423117064
"268",0.01,39,"rake",1780865.76727417,-4469.88774291905,846.208374580532,-54177.4684495367
"269",0.01,39,"strat",1819686.88380963,-5122.56080903701,193.535308462567,-15356.3519140801
"270",0.01,39,"calib",1910406.96373364,-6563.88111678255,-1247.78499928297,75363.7280099345
"271",0.01,39,"lasso",1816704.54073631,-5080.52860423438,235.567513265204,-18338.6949874009
"272",0.01,39,"logit",1740665.15266682,-3989.37975054402,1326.71636695556,-94378.0830568834
"273",0.01,39,"bart",1743327.68006003,-3980.76222550976,1335.33389198982,-91715.5556636802
"274",0.01,40,"none",2003434.03689404,-7716.18298246321,-2400.08686496363,168390.80117033
"275",0.01,40,"rake",1988520.48410279,-7627.86182371076,-2311.76570621118,153477.24837908
"276",0.01,40,"strat",1951320.58672003,-7008.7670627787,-1692.67094527912,116277.350996323
"277",0.01,40,"calib",2068700.32751595,-8810.63938741308,-3494.5432699135,233657.091792243
"278",0.01,40,"lasso",2042024.20606027,-8261.2934281922,-2945.19731069262,206980.970336563
"279",0.01,40,"logit",2189989.41740619,-10634.205401729,-5318.10928422944,354946.181682489
"280",0.01,40,"bart",1946595.19815816,-6896.70321275272,-1580.60709525314,111551.96243445
"281",0.01,41,"none",1849959.08492224,-5454.56806312428,-138.471945624699,14915.849198536
"282",0.01,41,"rake",1842099.50001378,-5278.51942443102,37.5766930685559,7056.26429007179
"283",0.01,41,"strat",1875434.47703548,-5841.07663074088,-524.980513241299,40391.2413117741
"284",0.01,41,"calib",1808080.74670676,-4671.13801231675,644.958105182828,-26962.4890169469
"285",0.01,41,"lasso",1869529.44622343,-5804.82001614512,-488.72389864554,34486.2104997223
"286",0.01,41,"logit",1659896.92913212,-2886.37810320818,2429.7180142914,-175146.306591587
"287",0.01,41,"bart",1874883.57281514,-5829.78968179675,-513.693564297167,39840.3370914345
"288",0.01,42,"none",1849938.2704321,-5437.60830949791,-121.512191998335,14895.03470839
"289",0.01,42,"rake",1854311.08886435,-5644.74288510984,-328.646767610259,19267.8531406459
"290",0.01,42,"strat",1806042.22501557,-4774.4195843381,541.676533161477,-29001.0107081344
"291",0.01,42,"calib",1856674.52700642,-5638.35231342688,-322.256195927299,21631.2912827113
"292",0.01,42,"lasso",1813899.30846666,-4958.18457111739,357.911546382192,-21143.9272570454
"293",0.01,42,"logit",1846145.09450538,-5405.419971758,-89.323854258424,11101.8587816695
"294",0.01,42,"bart",1811576.27524687,-4884.1548718451,431.941245654478,-23466.9604768383
"295",0.01,43,"none",1845078.02693523,-5374.69857722761,-58.6024597280339,10034.7912115261
"296",0.01,43,"rake",1882596.88702175,-5939.68471858926,-623.588601089682,47553.6512980459
"297",0.01,43,"strat",1857119.16075902,-5527.32811285839,-211.231995358809,22075.925035313
"298",0.01,43,"calib",1903045.54413058,-6231.66118666395,-915.565069164374,68002.308406879
"299",0.01,43,"lasso",1779139.53272429,-4329.28645214367,986.809665355905,-55903.7029994167
"300",0.01,43,"logit",1853659.28997454,-5717.60502935714,-401.50891185756,18616.0542508352
"301",0.01,43,"bart",1862756.50332139,-5644.79042987218,-328.694312372597,27713.2675976814
"302",0.01,44,"none",1875764.74609655,-5946.37109632459,-630.27497882501,40721.5103728408
