"","prop_sampled","sim_num","method","(Intercept)","age"
"87",0.04,13,"strat",0,2.00170606959077e-65
"88",0.04,13,"calib",0,4.1410214768897e-87
"89",0.04,13,"lasso",0,4.44250789041295e-59
"90",0.04,13,"logit",0,3.12040231869851e-48
"91",0.04,13,"bart",0,1.32646294462275e-55
"92",0.04,14,"none",0,5.38050711719641e-63
"93",0.04,14,"rake",0,1.14448165827938e-79
"94",0.04,14,"strat",0,7.14369761853726e-83
"95",0.04,14,"calib",0,3.12566247956249e-106
"96",0.04,14,"lasso",0,2.65509785990113e-86
"97",0.04,14,"logit",0,1.68107819910219e-69
"98",0.04,14,"bart",0,3.74967401831177e-93
"99",0.04,15,"none",0,1.53230907405317e-63
"100",0.04,15,"rake",0,1.33423470127512e-80
"101",0.04,15,"strat",0,9.08149844029157e-91
"102",0.04,15,"calib",0,7.26069157382976e-49
"103",0.04,15,"lasso",0,2.98240891379494e-71
"104",0.04,15,"logit",0,5.84581641052588e-63
"105",0.04,15,"bart",0,6.302385420936e-88
"106",0.04,16,"none",0,8.45103645158965e-60
"107",0.04,16,"rake",0,1.53729039553665e-60
"108",0.04,16,"strat",0,8.54530962775761e-74
"109",0.04,16,"calib",0,1.18879116708639e-61
"110",0.04,16,"lasso",0,1.43659792645274e-70
"111",0.04,16,"logit",0,1.87335372281641e-84
"112",0.04,16,"bart",0,3.55312598244504e-60
"113",0.04,17,"none",0,6.71013312524591e-61
"114",0.04,17,"rake",0,5.6300126258722e-70
"115",0.04,17,"strat",0,1.28698804374169e-80
"116",0.04,17,"calib",0,7.26794779383532e-37
"117",0.04,17,"lasso",0,2.54744105062152e-67
"118",0.04,17,"logit",0,5.83213324084122e-49
"119",0.04,17,"bart",0,1.81532743509913e-67
"120",0.04,18,"none",0,9.63653641763143e-68
"121",0.04,18,"rake",0,2.00882242945271e-64
"122",0.04,18,"strat",0,4.68454696150505e-70
"123",0.04,18,"calib",0,2.97490605703236e-66
"124",0.04,18,"lasso",0,3.24778126126106e-93
"125",0.04,18,"logit",0,4.26476112867897e-80
"126",0.04,18,"bart",0,7.3345245336263e-70
"127",0.04,19,"none",0,2.19314275635694e-58
"128",0.04,19,"rake",0,2.04773794209159e-58
"129",0.04,19,"strat",0,1.15924614254623e-58
"130",0.04,19,"calib",0,3.73353382935765e-131
"131",0.04,19,"lasso",0,2.12042718243504e-48
"132",0.04,19,"logit",0,2.05817103407117e-55
"133",0.04,19,"bart",0,6.29243759160321e-82
"134",0.04,20,"none",0,8.26347213954605e-48
"135",0.04,20,"rake",0,4.88900711190418e-53
"136",0.04,20,"strat",0,4.85044421740355e-56
"137",0.04,20,"calib",0,8.39393974654095e-128
"138",0.04,20,"lasso",0,1.67694370744683e-42
"139",0.04,20,"logit",0,3.0683555869434e-57
"140",0.04,20,"bart",0,6.34581786765875e-60
"141",0.04,21,"none",0,3.82412988243341e-57
"142",0.04,21,"rake",0,6.08232743739014e-71
"143",0.04,21,"strat",0,4.86314967315575e-64
"144",0.04,21,"calib",0,4.95676582087693e-106
"145",0.04,21,"lasso",0,3.82134695267307e-60
"146",0.04,21,"logit",0,1.18173841027288e-65
"147",0.04,21,"bart",0,2.51224901542192e-69
"148",0.04,22,"none",0,5.25463201624583e-62
"149",0.04,22,"rake",0,7.4260732754417e-51
"150",0.04,22,"strat",0,2.84656187950118e-60
"151",0.04,22,"calib",0,4.12270962946921e-123
"152",0.04,22,"lasso",0,1.73856621408896e-64
"153",0.04,22,"logit",0,3.3347363384786e-65
"154",0.04,22,"bart",0,8.00735578437517e-67
"155",0.04,23,"none",0,1.17888061161821e-55
"156",0.04,23,"rake",0,3.01250024946606e-68
"157",0.04,23,"strat",0,1.77827377167365e-63
"158",0.04,23,"calib",0,1.53489982740119e-107
"159",0.04,23,"lasso",0,1.48878298851387e-78
"160",0.04,23,"logit",0,1.27524006640634e-52
"161",0.04,23,"bart",0,4.6464463951824e-72
"162",0.04,24,"none",0,4.58438668992929e-59
"163",0.04,24,"rake",0,1.93220844391335e-49
"164",0.04,24,"strat",0,6.13746365693275e-64
"165",0.04,24,"calib",0,3.89986256784681e-41
"166",0.04,24,"lasso",0,5.727387321064e-55
"167",0.04,24,"logit",0,7.87761906855158e-74
"168",0.04,24,"bart",0,1.60535061825474e-66
"169",0.04,25,"none",0,2.31931866546664e-63
"170",0.04,25,"rake",0,7.2569925386841e-71
"171",0.04,25,"strat",0,1.27440802986507e-81
"172",0.04,25,"calib",0,6.63777097024827e-78
"173",0.04,25,"lasso",0,1.3442161540415e-76
"174",0.04,25,"logit",0,3.46895272890092e-84
"175",0.04,25,"bart",0,6.99285666587654e-80
"176",0.04,26,"none",0,7.58646821705144e-65
"177",0.04,26,"rake",0,7.39175603537134e-70
"178",0.04,26,"strat",0,3.7956645289552e-76
"179",0.04,26,"calib",0,1.95163330850003e-45
"180",0.04,26,"lasso",0,2.10375330344733e-66
"181",0.04,26,"logit",0,2.44696012056156e-67
"182",0.04,26,"bart",0,3.37317156132761e-72
"183",0.04,27,"none",0,1.10401630438809e-64
"184",0.04,27,"rake",0,3.36581693810174e-76
"185",0.04,27,"strat",0,5.46488976517643e-82
"186",0.04,27,"calib",0,4.16545724531119e-40
"187",0.04,27,"lasso",0,1.67884809863944e-76
"188",0.04,27,"logit",0,3.1712924164608e-66
"189",0.04,27,"bart",0,7.14961034308883e-87
"190",0.04,28,"none",0,1.65013579002037e-57
"191",0.04,28,"rake",0,2.89987316062266e-76
"192",0.04,28,"strat",0,4.17065751604744e-62
"193",0.04,28,"calib",0,3.17627427085652e-38
"194",0.04,28,"lasso",0,1.93223125970519e-79
"195",0.04,28,"logit",0,6.64267640233345e-86
"196",0.04,28,"bart",0,5.60977781670491e-70
"197",0.04,29,"none",0,1.75876958121668e-67
"198",0.04,29,"rake",0,3.21512494004979e-89
"199",0.04,29,"strat",0,5.11760643428139e-82
"200",0.04,29,"calib",0,4.00830473868223e-72
"201",0.04,29,"lasso",0,5.45703977929731e-85
"202",0.04,29,"logit",0,8.86793980898119e-79
"203",0.04,29,"bart",0,3.50547760713866e-68
"204",0.04,30,"none",0,1.23748981846756e-58
"205",0.04,30,"rake",0,1.93894616499661e-56
"206",0.04,30,"strat",0,4.88301960726926e-71
"207",0.04,30,"calib",0,7.29740001707171e-29
"208",0.04,30,"lasso",0,1.14319668421085e-76
"209",0.04,30,"logit",0,1.70944694683916e-61
"210",0.04,30,"bart",0,3.90124344558642e-74
"211",0.04,31,"none",0,1.03960143662998e-64
"212",0.04,31,"rake",0,3.8405919111367e-84
"213",0.04,31,"strat",0,3.04223689695905e-77
"214",0.04,31,"calib",0,1.45302417793732e-49
"215",0.04,31,"lasso",0,9.20881931477663e-78
"216",0.04,31,"logit",0,2.55355917608716e-76
"217",0.04,31,"bart",0,9.08113472605232e-81
"218",0.04,32,"none",0,1.01905874675128e-53
"219",0.04,32,"rake",0,2.48752966733575e-74
"220",0.04,32,"strat",0,8.98710243743875e-84
"221",0.04,32,"calib",0,2.44400038856098e-70
"222",0.04,32,"lasso",0,1.66552171431515e-56
"223",0.04,32,"logit",0,7.33577707360211e-67
"224",0.04,32,"bart",0,1.5458298813397e-80
"225",0.04,33,"none",0,3.80741244522083e-55
"226",0.04,33,"rake",0,3.96534000604817e-66
"227",0.04,33,"strat",0,2.44796883520697e-73
"228",0.04,33,"calib",0,2.11906159800362e-61
"229",0.04,33,"lasso",0,1.81926116602424e-49
"230",0.04,33,"logit",0,1.41622698988882e-65
"231",0.04,33,"bart",0,9.8038826294264e-75
"232",0.04,34,"none",0,1.09174906882242e-62
"233",0.04,34,"rake",0,8.72568847750117e-77
"234",0.04,34,"strat",0,7.00838112488387e-79
"235",0.04,34,"calib",0,3.77619493780907e-79
"236",0.04,34,"lasso",0,2.88782899648972e-75
"237",0.04,34,"logit",0,2.24754997155973e-76
"238",0.04,34,"bart",0,8.16457650297453e-88
"239",0.04,35,"none",0,1.26964952105149e-67
"240",0.04,35,"rake",0,3.65494920345677e-59
"241",0.04,35,"strat",0,6.26864590341253e-75
"242",0.04,35,"calib",0,5.04156911393395e-58
"243",0.04,35,"lasso",0,5.50644921224036e-68
"244",0.04,35,"logit",0,4.91836211628257e-66
"245",0.04,35,"bart",0,1.73415764669007e-67
"246",0.04,36,"none",0,8.79926035256144e-59
"247",0.04,36,"rake",0,5.29272605924998e-72
"248",0.04,36,"strat",0,4.0529857237743e-77
"249",0.04,36,"calib",0,6.78914303456196e-43
"250",0.04,36,"lasso",0,2.40896553036126e-59
"251",0.04,36,"logit",0,5.75874071681592e-96
"252",0.04,36,"bart",0,1.1935452619329e-76
"253",0.04,37,"none",0,2.1631304596987e-56
"254",0.04,37,"rake",0,5.2373315646688e-46
"255",0.04,37,"strat",0,1.40686298463802e-56
"256",0.04,37,"calib",0,7.88099276878382e-87
"257",0.04,37,"lasso",0,1.87578922711908e-48
"258",0.04,37,"logit",0,3.72804732065464e-27
"259",0.04,37,"bart",0,3.43033521975899e-80
"260",0.04,38,"none",0,1.93258022136515e-48
"261",0.04,38,"rake",0,3.18043930805201e-50
"262",0.04,38,"strat",0,5.89237189738213e-52
"263",0.04,38,"calib",0,1.2374029116495e-48
"264",0.04,38,"lasso",0,1.75242561930328e-43
"265",0.04,38,"logit",0,1.88408374336431e-62
"266",0.04,38,"bart",0,6.19100092335563e-67
"267",0.04,39,"none",0,9.79298863333566e-58
"268",0.04,39,"rake",0,7.76102514913596e-74
"269",0.04,39,"strat",0,3.66022514548178e-69
"270",0.04,39,"calib",0,1.54211010109996e-93
"271",0.04,39,"lasso",0,1.65032438905535e-58
"272",0.04,39,"logit",0,1.96172001937267e-69
"273",0.04,39,"bart",0,2.8562351332239e-85
"274",0.04,40,"none",0,3.71237186419036e-57
"275",0.04,40,"rake",0,3.44747172191087e-60
"276",0.04,40,"strat",0,6.59150444438888e-71
"277",0.04,40,"calib",0,9.25970507415011e-33
"278",0.04,40,"lasso",0,7.81886556811633e-64
"279",0.04,40,"logit",0,4.34712961998099e-68
"280",0.04,40,"bart",0,8.60338854169053e-80
"281",0.04,41,"none",0,1.78617894804352e-64
"282",0.04,41,"rake",0,2.98263159086151e-92
"283",0.04,41,"strat",0,3.7751134370541e-88
"284",0.04,41,"calib",0,4.24867840490042e-53
"285",0.04,41,"lasso",0,4.93288790116875e-88
"286",0.04,41,"logit",0,6.13378850054832e-100
"287",0.04,41,"bart",0,2.48550832423626e-82
"288",0.04,42,"none",0,1.50363420650896e-41
"289",0.04,42,"rake",0,4.80004264610071e-53
"290",0.04,42,"strat",0,1.1193798965951e-34
"291",0.04,42,"calib",0,8.12769555374619e-51
"292",0.04,42,"lasso",0,3.92846894207594e-46
"293",0.04,42,"logit",0,6.01656258416742e-33
"294",0.04,42,"bart",0,1.0102029928502e-48
"295",0.04,43,"none",0,1.30651833812482e-54
"296",0.04,43,"rake",0,1.57344948799992e-56
"297",0.04,43,"strat",0,1.87916178820608e-55
"298",0.04,43,"calib",0,3.1029966129228e-52
"299",0.04,43,"lasso",0,5.71188078714805e-47
"300",0.04,43,"logit",0,8.2760829950892e-61
"301",0.04,43,"bart",0,2.16575604907944e-75
"302",0.04,44,"none",0,4.75412588926054e-69
"303",0.04,44,"rake",0,4.78032432712768e-71
"304",0.04,44,"strat",0,4.00533911332109e-92
"305",0.04,44,"calib",0,3.27142292042711e-51
"306",0.04,44,"lasso",0,5.60257053241359e-64
"307",0.04,44,"logit",0,1.74052452808043e-39
"308",0.04,44,"bart",0,2.88047917421933e-97
"309",0.04,45,"none",0,1.19519706004336e-55
"310",0.04,45,"rake",0,8.8922871569282e-66
"311",0.04,45,"strat",0,4.13922922478425e-53
"312",0.04,45,"calib",0,2.81207498482656e-53
"313",0.04,45,"lasso",0,1.64695268147612e-57
"314",0.04,45,"logit",0,1.22037226100574e-49
"315",0.04,45,"bart",0,1.01233780410097e-63
"316",0.04,46,"none",0,7.83087956976733e-66
"317",0.04,46,"rake",0,9.68027668758848e-73
"318",0.04,46,"strat",0,1.81015038160593e-77
"319",0.04,46,"calib",0,1.80644099441919e-122
"320",0.04,46,"lasso",0,7.56155324388539e-72
"321",0.04,46,"logit",0,8.82507140313489e-62
"322",0.04,46,"bart",0,1.25286744102096e-90
"323",0.04,47,"none",0,5.98598636284968e-66
"324",0.04,47,"rake",0,9.12251518835232e-69
"325",0.04,47,"strat",0,8.16108671679942e-71
"326",0.04,47,"calib",0,1.02135595810177e-75
"327",0.04,47,"lasso",0,2.60483562108198e-68
"328",0.04,47,"logit",0,1.88398763616879e-31
"329",0.04,47,"bart",0,1.73967656318458e-82
"330",0.04,48,"none",0,1.4720139861871e-50
"331",0.04,48,"rake",0,9.32659011958251e-55
"332",0.04,48,"strat",0,4.41820258738084e-52
"333",0.04,48,"calib",0,6.18133012723802e-72
"334",0.04,48,"lasso",0,4.72175592872164e-40
"335",0.04,48,"logit",0,4.04377197728391e-54
"336",0.04,48,"bart",0,9.76707739788522e-55
"337",0.04,49,"none",0,4.84677142570788e-71
"338",0.04,49,"rake",0,9.63912239264625e-96
"339",0.04,49,"strat",0,3.34969376857985e-81
"340",0.04,49,"calib",0,2.5154491745195e-129
"341",0.04,49,"lasso",0,1.14885452713882e-99
"342",0.04,49,"logit",0,7.93794598369924e-101
"343",0.04,49,"bart",0,3.67357903274785e-92
"344",0.04,50,"none",0,1.5858864050089e-60
"345",0.04,50,"rake",0,8.71792377440588e-82
"346",0.04,50,"strat",0,2.99515419766262e-75
"347",0.04,50,"calib",0,5.74338092695034e-44
"348",0.04,50,"lasso",0,9.57716615301304e-63
"349",0.04,50,"logit",0,2.3671937260127e-67
"350",0.04,50,"bart",0,2.99170658163369e-106
"351",0.04,51,"none",0,2.31617633942544e-67
"352",0.04,51,"rake",0,5.70413761927347e-75
"353",0.04,51,"strat",0,3.35466438701209e-78
"354",0.04,51,"calib",0,3.08321670179853e-206
"355",0.04,51,"lasso",0,1.316459978072e-67
"356",0.04,51,"logit",0,5.48742181767344e-70
"357",0.04,51,"bart",0,2.27253678130216e-64
"358",0.04,52,"none",0,1.42939302519679e-54
"359",0.04,52,"rake",0,1.16373583545921e-53
"360",0.04,52,"strat",0,4.30226654774922e-63
"361",0.04,52,"calib",0,1.05801783754433e-46
"362",0.04,52,"lasso",0,3.74388630171395e-49
"363",0.04,52,"logit",0,3.267346450974e-46
"364",0.04,52,"bart",0,1.48148716824375e-46
"365",0.04,53,"none",0,1.38207619315594e-58
"366",0.04,53,"rake",0,1.57989721626663e-61
"367",0.04,53,"strat",0,7.10323408652452e-75
"368",0.04,53,"calib",0,5.2707221404445e-41
"369",0.04,53,"lasso",0,1.15848309733962e-58
"370",0.04,53,"logit",0,2.19480990581291e-52
"371",0.04,53,"bart",0,4.73872419939402e-82
"372",0.04,54,"none",0,3.23575292097395e-61
"373",0.04,54,"rake",0,1.40114853054507e-87
"374",0.04,54,"strat",0,1.43388910832124e-79
"375",0.04,54,"calib",0,2.60656242549297e-114
"376",0.04,54,"lasso",0,3.3771455284525e-58
"377",0.04,54,"logit",0,1.92319891569668e-109
"378",0.04,54,"bart",0,1.5347154106433e-74
"379",0.04,55,"none",0,3.58173252502597e-54
"380",0.04,55,"rake",0,1.47011571649508e-68
"381",0.04,55,"strat",0,4.93450123653733e-74
"382",0.04,55,"calib",0,2.25032116685312e-77
"383",0.04,55,"lasso",0,1.14756700748482e-54
"384",0.04,55,"logit",0,1.68911996356057e-60
"385",0.04,55,"bart",0,2.11583078888814e-82
"386",0.04,56,"none",0,3.12331012793156e-48
"387",0.04,56,"rake",0,2.4701616036716e-74
"388",0.04,56,"strat",0,1.40898699445077e-59
"389",0.04,56,"calib",0,1.67098308101354e-58
"390",0.04,56,"lasso",0,5.02353786899343e-56
"391",0.04,56,"logit",0,2.07805417957306e-83
"392",0.04,56,"bart",0,1.10003004892161e-59
"393",0.04,57,"none",0,1.98296105839637e-72
"394",0.04,57,"rake",0,2.93439419292314e-113
"395",0.04,57,"strat",0,3.27075224506143e-86
"396",0.04,57,"calib",0,2.77874179602738e-46
"397",0.04,57,"lasso",0,9.31252920177324e-74
"398",0.04,57,"logit",0,7.60619984794685e-81
"399",0.04,57,"bart",0,5.23335376648473e-98
"400",0.04,58,"none",0,1.61721078068284e-54
"401",0.04,58,"rake",0,1.82196018812731e-69
"402",0.04,58,"strat",0,1.44840568880739e-67
"403",0.04,58,"calib",0,8.80315761667084e-123
"404",0.04,58,"lasso",0,1.99050795526728e-46
"405",0.04,58,"logit",0,2.17993374728183e-71
"406",0.04,58,"bart",0,1.71271278422832e-75
"407",0.04,59,"none",0,1.53700108089191e-76
"408",0.04,59,"rake",0,2.06175740042106e-91
"409",0.04,59,"strat",0,4.17977017261762e-97
"410",0.04,59,"calib",5.25017662414996e-299,9.69885015906347e-34
"411",0.04,59,"lasso",0,3.5576524772127e-79
"412",0.04,59,"logit",0,1.25021954746979e-88
"413",0.04,59,"bart",0,7.72271687730746e-103
"414",0.04,60,"none",0,2.02449927235662e-57
"415",0.04,60,"rake",0,1.32317801099352e-64
"416",0.04,60,"strat",0,2.35604693861901e-60
"417",0.04,60,"calib",0,2.44171262172944e-79
"418",0.04,60,"lasso",0,1.42682917506741e-57
"419",0.04,60,"logit",0,3.896220786696e-155
"420",0.04,60,"bart",0,7.58863524827455e-76
"421",0.04,61,"none",0,1.37307914720075e-52
"422",0.04,61,"rake",0,2.43867267767306e-70
"423",0.04,61,"strat",0,3.49376077693906e-64
"424",0.04,61,"calib",0,2.03100309023813e-107
"425",0.04,61,"lasso",0,6.84133443454193e-57
"426",0.04,61,"logit",0,5.70606720260162e-63
"427",0.04,61,"bart",0,9.48725285608969e-84
"428",0.04,62,"none",0,6.11901441591194e-61
"429",0.04,62,"rake",0,6.62552980065793e-58
"430",0.04,62,"strat",0,1.16370382212676e-68
"431",0.04,62,"calib",0,1.43245519685474e-59
"432",0.04,62,"lasso",0,8.42912750157989e-69
"433",0.04,62,"logit",0,7.38076010039489e-52
"434",0.04,62,"bart",0,5.23276454480022e-78
"435",0.04,63,"none",0,3.63431806102721e-69
"436",0.04,63,"rake",0,2.86955094691271e-72
"437",0.04,63,"strat",0,1.37309152330739e-80
"438",0.04,63,"calib",0,6.69109817072665e-113
"439",0.04,63,"lasso",0,3.21355941674461e-73
"440",0.04,63,"logit",0,2.11768029926356e-56
"441",0.04,63,"bart",0,1.64680161641388e-78
"442",0.04,64,"none",0,3.70357078231565e-69
"443",0.04,64,"rake",0,2.61792205189529e-75
"444",0.04,64,"strat",0,2.53355522079819e-91
"445",0.04,64,"calib",0,3.27450169682382e-63
"446",0.04,64,"lasso",0,2.30828049066682e-63
"447",0.04,64,"logit",0,1.62376089349681e-76
"448",0.04,64,"bart",0,6.74283964616959e-90
"449",0.04,65,"none",0,2.70189916224542e-59
"450",0.04,65,"rake",0,1.43306596075553e-70
"451",0.04,65,"strat",0,6.15558049210615e-70
"452",0.04,65,"calib",0,7.94466422579107e-88
"453",0.04,65,"lasso",0,1.1135779993946e-69
"454",0.04,65,"logit",0,9.55675107358752e-32
"455",0.04,65,"bart",0,1.97289063910746e-77
"456",0.04,66,"none",0,3.76898761614026e-60
"457",0.04,66,"rake",0,2.11633837972083e-69
"458",0.04,66,"strat",0,9.2120980541734e-68
"459",0.04,66,"calib",0,6.13873173384041e-71
"460",0.04,66,"lasso",0,3.92103706096052e-50
"461",0.04,66,"logit",0,9.9319579993637e-56
"462",0.04,66,"bart",0,1.91497327378013e-72
"463",0.04,67,"none",0,2.84796716701376e-62
"464",0.04,67,"rake",0,5.48661035344069e-83
"465",0.04,67,"strat",0,2.98858439532984e-81
"466",0.04,67,"calib",0,7.77801999804597e-73
"467",0.04,67,"lasso",0,1.50601062463345e-50
"468",0.04,67,"logit",0,4.61230415297241e-79
"469",0.04,67,"bart",0,2.947483744864e-71
"470",0.04,68,"none",0,1.3926201150697e-59
"471",0.04,68,"rake",0,1.17476221316975e-64
"472",0.04,68,"strat",0,4.53689301935434e-72
"473",0.04,68,"calib",0,4.11772689412462e-31
"474",0.04,68,"lasso",0,5.39801545404031e-64
"475",0.04,68,"logit",0,2.2941838614999e-64
"476",0.04,68,"bart",0,5.32070633380278e-77
"477",0.04,69,"none",0,1.10245410537709e-63
"478",0.04,69,"rake",0,1.40209897965159e-92
"479",0.04,69,"strat",0,1.12632764940792e-95
"480",0.04,69,"calib",0,5.93364383791092e-81
"481",0.04,69,"lasso",0,1.77112406886183e-71
"482",0.04,69,"logit",0,2.57481186902732e-56
"483",0.04,69,"bart",0,1.43868513131592e-95
"484",0.04,70,"none",0,4.68524441913457e-74
"485",0.04,70,"rake",0,3.79994854460835e-68
"486",0.04,70,"strat",0,6.30123037492503e-83
"487",0.04,70,"calib",0,3.35830413385754e-96
"488",0.04,70,"lasso",0,4.82050895074156e-85
"489",0.04,70,"logit",0,3.13677796691789e-75
"490",0.04,70,"bart",0,1.02202936248329e-94
"491",0.04,71,"none",0,1.20185035443703e-54
"492",0.04,71,"rake",0,6.80912079626727e-56
"493",0.04,71,"strat",0,6.34794727908089e-67
"494",0.04,71,"calib",0,1.10134043182266e-45
"495",0.04,71,"lasso",0,2.10846433614704e-48
"496",0.04,71,"logit",0,9.54148151892126e-53
"497",0.04,71,"bart",0,3.47753151347801e-63
"498",0.04,72,"none",0,6.98572440605398e-59
"499",0.04,72,"rake",0,9.40889572330671e-70
"500",0.04,72,"strat",0,1.46835158157812e-66
"501",0.04,72,"calib",0,4.19301499932387e-111
"502",0.04,72,"lasso",0,3.40190733282002e-60
"503",0.04,72,"logit",0,7.22077125125157e-49
"504",0.04,72,"bart",0,2.0157079773995e-69
"505",0.04,73,"none",0,4.01087805456731e-64
"506",0.04,73,"rake",0,7.85683684438806e-85
"507",0.04,73,"strat",0,4.93564274688461e-68
"508",0.04,73,"calib",0,4.26959709881008e-114
"509",0.04,73,"lasso",0,7.24512554813276e-65
"510",0.04,73,"logit",0,9.74049256816724e-64
"511",0.04,73,"bart",0,1.81463342848609e-66
"512",0.04,74,"none",0,5.3538263426743e-55
"513",0.04,74,"rake",0,2.29944988964138e-70
"514",0.04,74,"strat",0,3.96723397249161e-67
"515",0.04,74,"calib",0,8.77430746873927e-71
"516",0.04,74,"lasso",0,1.0250336821538e-81
"517",0.04,74,"logit",0,1.10835662567108e-68
"518",0.04,74,"bart",0,1.63039013665421e-76
"519",0.04,75,"none",0,2.70948775534221e-66
"520",0.04,75,"rake",0,6.17328797883208e-92
"521",0.04,75,"strat",0,1.76068446361952e-85
"522",0.04,75,"calib",0,1.63995046248428e-51
"523",0.04,75,"lasso",0,3.6341565824854e-75
"524",0.04,75,"logit",0,5.65091613558057e-95
"525",0.04,75,"bart",0,2.79819790948033e-85
"526",0.04,76,"none",0,2.45515963904847e-58
"527",0.04,76,"rake",0,1.55454058238512e-56
"528",0.04,76,"strat",0,7.81654986122728e-54
"529",0.04,76,"calib",0,1.52478022549007e-24
"530",0.04,76,"lasso",0,3.57576441599283e-66
"531",0.04,76,"logit",0,5.14404958640603e-50
"532",0.04,76,"bart",0,3.96102059463557e-56
"533",0.04,77,"none",0,1.8458557998365e-71
"534",0.04,77,"rake",0,6.40717342594209e-75
"535",0.04,77,"strat",0,9.18438534217668e-82
"536",0.04,77,"calib",0,1.43720887894187e-82
