"","prop_sampled","sim_num","method","(Intercept)","age_sq"
"180",0.088,26,"lasso",9.67143924715613e-78,3.65993454903877e-66
"181",0.088,26,"logit",3.24239507678304e-93,1.0873791227708e-76
"182",0.088,26,"bart",3.75718214610043e-54,1.10860852029578e-30
"183",0.088,27,"none",9.62638707201973e-81,5.44384633212389e-51
"184",0.088,27,"rake",2.70798201729939e-55,4.85182125245544e-58
"185",0.088,27,"strat",2.03839004860326e-95,5.40379709574239e-84
"186",0.088,27,"calib",2.67616766293407e-86,5.14149736767157e-69
"187",0.088,27,"lasso",3.55119191152999e-97,3.56986944953971e-101
"188",0.088,27,"logit",1.60174833018358e-84,3.99724583043583e-77
"189",0.088,27,"bart",2.73682070753904e-65,2.5543368481915e-36
"190",0.088,28,"none",3.70769470831e-79,2.73166688953374e-50
"191",0.088,28,"rake",1.76531023600111e-70,4.24977844883808e-75
"192",0.088,28,"strat",1.95677615537585e-108,9.00325672120483e-100
"193",0.088,28,"calib",3.53147742863302e-75,5.35403575928148e-69
"194",0.088,28,"lasso",1.01745187022306e-85,2.5403301221619e-76
"195",0.088,28,"logit",3.86597123526995e-107,2.18575095192098e-93
"196",0.088,28,"bart",4.77944113055264e-63,1.15267959074424e-35
"197",0.088,29,"none",1.19843859398126e-111,2.52750740657548e-79
"198",0.088,29,"rake",6.35019799659727e-44,1.42289812327062e-41
"199",0.088,29,"strat",8.66966673685277e-126,3.26136584234398e-122
"200",0.088,29,"calib",4.40586882639912e-70,8.59336100884721e-56
"201",0.088,29,"lasso",1.28024498101692e-145,7.1782308808826e-154
"202",0.088,29,"logit",1.96275309060358e-135,2.17539418473858e-129
"203",0.088,29,"bart",5.02075269986581e-149,2.12457999336521e-134
"204",0.088,30,"none",1.16915342103712e-93,4.49370728162736e-63
"205",0.088,30,"rake",4.46470236986798e-72,3.98286721321277e-68
"206",0.088,30,"strat",6.83067194228973e-177,1.5481318553024e-186
"207",0.088,30,"calib",2.55796698531067e-110,4.19345027687161e-79
"208",0.088,30,"lasso",5.08989390582037e-116,1.49255176201499e-103
"209",0.088,30,"logit",4.37056725674841e-103,6.03531826217062e-90
"210",0.088,30,"bart",5.83232839653777e-187,1.10710157858665e-163
"211",0.088,31,"none",5.46568469676731e-97,3.49842728089673e-66
"212",0.088,31,"rake",1.29681303466281e-80,8.97994330988422e-73
"213",0.088,31,"strat",2.0869584532685e-140,2.413772893426e-133
"214",0.088,31,"calib",2.94745701180516e-101,5.24156895947698e-84
"215",0.088,31,"lasso",3.07183552899282e-107,4.36735265743835e-95
"216",0.088,31,"logit",7.6475920705498e-107,2.84728741517034e-89
"217",0.088,31,"bart",3.22854521415912e-83,1.76135026101883e-52
"218",0.088,32,"none",6.38944042681472e-94,8.91380908805851e-65
"219",0.088,32,"rake",9.76066082542392e-64,9.28787292412558e-65
"220",0.088,32,"strat",3.1847272557022e-157,2.37118950101511e-161
"221",0.088,32,"calib",1.35571888392981e-95,1.4474669807953e-72
"222",0.088,32,"lasso",7.80153260055094e-113,5.16814376102007e-103
"223",0.088,32,"logit",6.38400038642309e-133,8.27166847455202e-122
"224",0.088,32,"bart",7.27233743183106e-220,1.05197158764023e-208
"225",0.088,33,"none",1.10662428838099e-85,2.36873360132392e-56
"226",0.088,33,"rake",4.84670625308854e-110,2.52364903993999e-111
"227",0.088,33,"strat",3.82243212454438e-155,1.97083258515962e-152
"228",0.088,33,"calib",1.75679186536106e-174,1.21292179069252e-151
"229",0.088,33,"lasso",9.66337581815177e-148,8.45220555857841e-138
"230",0.088,33,"logit",3.69663275316529e-100,1.06258157792662e-83
"231",0.088,33,"bart",2.18872950817761e-267,1.49767965992852e-232
"232",0.088,34,"none",5.35264098960125e-82,2.00122104991422e-55
"233",0.088,34,"rake",7.85920090648446e-54,4.43280631784003e-49
"234",0.088,34,"strat",2.67537526292738e-112,8.95356215826787e-103
"235",0.088,34,"calib",1.19017939747951e-121,8.67489482348124e-100
"236",0.088,34,"lasso",6.81878661074509e-63,1.28587746161629e-50
"237",0.088,34,"logit",2.557947089375e-85,8.40853926790512e-68
"238",0.088,34,"bart",8.52876032652298e-133,3.2782051688573e-117
"239",0.088,35,"none",3.9305725235811e-95,4.01826952675799e-65
"240",0.088,35,"rake",2.24497149943622e-56,4.05731649358291e-50
"241",0.088,35,"strat",3.95389225143409e-155,5.50349607828627e-152
"242",0.088,35,"calib",3.25503482932778e-138,2.05516867324459e-110
"243",0.088,35,"lasso",3.8750513962154e-93,3.99479395291954e-81
"244",0.088,35,"logit",7.61870857167121e-100,3.9659350793607e-88
"245",0.088,35,"bart",7.39380211076614e-84,3.60923514997725e-54
"246",0.088,36,"none",4.64451685457841e-75,1.67631154278592e-47
"247",0.088,36,"rake",3.71500562967006e-46,2.68306725393125e-38
"248",0.088,36,"strat",9.38320509493437e-104,3.64638708730983e-94
"249",0.088,36,"calib",1.72074269788932e-61,4.18313281570188e-37
"250",0.088,36,"lasso",3.24124036909629e-95,8.63259414862754e-90
"251",0.088,36,"logit",5.64808373147732e-84,7.91804565085627e-71
"252",0.088,36,"bart",2.68454443916463e-114,1.52504344316298e-97
"253",0.088,37,"none",2.20831050312375e-89,2.16118623040499e-56
"254",0.088,37,"rake",3.24178618849697e-48,1.07652624270122e-34
"255",0.088,37,"strat",1.04279525118742e-143,3.65621966712918e-135
"256",0.088,37,"calib",1.24719042392402e-80,1.30023939480734e-40
"257",0.088,37,"lasso",1.47568201120035e-85,1.78364797763777e-65
"258",0.088,37,"logit",5.42281554893493e-153,2.15820604636867e-149
"259",0.088,37,"bart",3.20098322285383e-76,2.22756203728915e-43
"260",0.088,38,"none",2.53869158793301e-85,6.46871237198501e-57
"261",0.088,38,"rake",2.79514436738461e-52,1.09408744465768e-46
"262",0.088,38,"strat",2.65557540961674e-127,7.46592491099519e-117
"263",0.088,38,"calib",5.57020334217067e-86,2.92060615286424e-72
"264",0.088,38,"lasso",4.43334690249097e-91,9.55005351609126e-85
"265",0.088,38,"logit",5.00097452132925e-88,2.86552976338264e-75
"266",0.088,38,"bart",9.70318210497656e-74,8.34786632604708e-45
"267",0.088,39,"none",9.09450604007451e-81,2.12964647209255e-51
"268",0.088,39,"rake",3.99381080127538e-74,4.46099353871092e-77
"269",0.088,39,"strat",6.62602539796048e-131,1.80618797084671e-122
"270",0.088,39,"calib",1.02950829115346e-75,4.98731506767654e-60
"271",0.088,39,"lasso",8.12938545048809e-116,4.0311058257117e-113
"272",0.088,39,"logit",3.78663262799788e-96,7.71220759056654e-85
"273",0.088,39,"bart",1.43607019425579e-114,5.40761258139264e-101
"274",0.088,40,"none",2.65616591871165e-81,6.26015599179444e-54
"275",0.088,40,"rake",1.47584536290037e-46,7.51458314526599e-43
"276",0.088,40,"strat",2.24579719415597e-100,1.05449406079476e-91
"277",0.088,40,"calib",2.88376991939504e-59,1.02094439479081e-43
"278",0.088,40,"lasso",1.06113522665557e-61,6.87494735508444e-58
"279",0.088,40,"logit",5.17673834957654e-83,4.0760941149094e-69
"280",0.088,40,"bart",6.53640080634123e-203,3.40687703180906e-204
"281",0.088,41,"none",3.38401580133638e-92,2.7312638460324e-62
"282",0.088,41,"rake",5.24164696833693e-57,3.7385312023179e-48
"283",0.088,41,"strat",3.86926475478354e-178,3.14149064473792e-183
"284",0.088,41,"calib",7.54073389394138e-89,1.21034359646194e-68
"285",0.088,41,"lasso",7.4898943224387e-107,4.80747775332997e-98
"286",0.088,41,"logit",5.99251837196629e-114,6.73945756428179e-102
"287",0.088,41,"bart",3.15335080927337e-147,2.06729163105191e-130
"288",0.088,42,"none",1.28050447300387e-77,2.11635811841436e-49
"289",0.088,42,"rake",1.50383884762849e-53,2.42208876278917e-49
"290",0.088,42,"strat",1.41837815227713e-171,5.1632779830335e-170
"291",0.088,42,"calib",2.97388293419061e-63,3.99757149105352e-49
"292",0.088,42,"lasso",8.13400849916937e-101,1.84569856508321e-93
"293",0.088,42,"logit",1.57834580106542e-116,8.9754470898938e-104
"294",0.088,42,"bart",2.90037497212064e-61,4.46321937434665e-34
"295",0.088,43,"none",3.23259177945911e-87,1.05657679134127e-58
"296",0.088,43,"rake",5.13375005130775e-71,1.02018782638543e-58
"297",0.088,43,"strat",2.7841175007977e-179,1.05789674199059e-179
"298",0.088,43,"calib",5.8913534974419e-91,1.64856658702382e-61
"299",0.088,43,"lasso",7.8285035115891e-169,1.40244579958335e-161
"300",0.088,43,"logit",1.21278906132412e-153,2.00201225034834e-144
"301",0.088,43,"bart",1.19406266131168e-68,4.36959828112518e-42
"302",0.088,44,"none",1.09590923969391e-80,6.44360077401855e-54
"303",0.088,44,"rake",1.967101112588e-89,1.76277339123367e-88
"304",0.088,44,"strat",3.95829215918382e-129,2.94555069374453e-124
"305",0.088,44,"calib",2.62978906598561e-87,5.48842705186119e-67
"306",0.088,44,"lasso",2.08672492334319e-106,8.42099984113188e-108
"307",0.088,44,"logit",1.09027463645163e-109,2.70530205646715e-97
"308",0.088,44,"bart",1.25603944434418e-172,3.24522709065842e-178
"309",0.088,45,"none",3.3237031672533e-78,3.22333977198561e-51
"310",0.088,45,"rake",5.83686358501782e-27,3.9851774534792e-21
"311",0.088,45,"strat",1.6692686563671e-110,3.50282605977486e-103
"312",0.088,45,"calib",1.42259691854168e-38,8.20821146492139e-25
"313",0.088,45,"lasso",1.50616998997644e-116,3.99200975057753e-111
"314",0.088,45,"logit",7.73814110036564e-85,5.00660423373869e-73
"315",0.088,45,"bart",5.55911527770787e-121,1.45531965218263e-97
"316",0.088,46,"none",3.09103658566304e-92,6.94099019779028e-65
"317",0.088,46,"rake",5.49824284496165e-81,7.57671671899425e-84
"318",0.088,46,"strat",7.33695855018113e-175,1.09339489146286e-178
"319",0.088,46,"calib",3.56280625998973e-114,5.04691337121757e-98
"320",0.088,46,"lasso",7.12097863977583e-132,3.36666847310395e-126
"321",0.088,46,"logit",1.8476856500937e-117,8.94911005331109e-113
"322",0.088,46,"bart",1.21116717237212e-184,9.97479228967216e-190
"323",0.088,47,"none",2.24302213491476e-79,1.39741829332717e-51
"324",0.088,47,"rake",8.33738714062182e-46,1.01131289639468e-40
"325",0.088,47,"strat",3.10031690962106e-75,8.60857737399621e-59
"326",0.088,47,"calib",6.21967639631074e-91,1.61393898617356e-75
"327",0.088,47,"lasso",1.03165280201937e-82,6.23580937569182e-71
"328",0.088,47,"logit",1.47832586534868e-72,1.65602733719871e-56
"329",0.088,47,"bart",1.28570186121815e-93,1.29019663587023e-67
"330",0.088,48,"none",1.44607846806935e-87,1.36874096511386e-61
"331",0.088,48,"rake",3.15433838270769e-98,1.8258482894167e-113
"332",0.088,48,"strat",3.04037915857201e-113,1.81108802586953e-108
"333",0.088,48,"calib",8.31899093426811e-145,4.29307140995005e-145
"334",0.088,48,"lasso",5.12704041428584e-111,3.98007187058787e-115
"335",0.088,48,"logit",1.11111827076267e-95,3.57253906431092e-84
"336",0.088,48,"bart",5.69475748083442e-208,1.33512633715488e-203
"337",0.088,49,"none",4.65794950562329e-86,9.17868531006742e-58
"338",0.088,49,"rake",1.34873748761676e-68,1.39029311285758e-65
"339",0.088,49,"strat",7.91595438931736e-181,8.88626596023819e-179
"340",0.088,49,"calib",1.27645503493488e-85,2.0105458340875e-66
"341",0.088,49,"lasso",3.15995217108258e-126,7.95275681781744e-121
"342",0.088,49,"logit",8.45185747660867e-115,6.12341690522728e-99
"343",0.088,49,"bart",5.50637159366013e-224,4.58011572715255e-215
"344",0.088,50,"none",8.9868078795212e-96,9.06624559436922e-65
"345",0.088,50,"rake",6.02431468007859e-76,1.52598472102779e-61
"346",0.088,50,"strat",1.61013516697891e-169,4.01610964046846e-170
"347",0.088,50,"calib",1.03535424004973e-84,8.28770827217264e-59
"348",0.088,50,"lasso",4.43639494142243e-118,1.44180527400237e-111
"349",0.088,50,"logit",1.0289381533752e-113,6.38010150962765e-97
"350",0.088,50,"bart",3.69747204927306e-298,3.37249209851235e-320
"351",0.088,51,"none",1.53405651489482e-85,6.81984995738273e-57
"352",0.088,51,"rake",1.03402599134468e-55,4.55432738860515e-47
"353",0.088,51,"strat",2.11897050936739e-82,2.2665548465052e-60
"354",0.088,51,"calib",1.31167843470795e-98,2.70123609311699e-76
"355",0.088,51,"lasso",2.37639963832083e-69,7.10197449508985e-58
"356",0.088,51,"logit",2.19511962569545e-85,2.80747396514583e-71
"357",0.088,51,"bart",2.189234806414e-72,1.73096487795405e-44
"358",0.088,52,"none",1.34995659876155e-82,9.3676868274847e-54
"359",0.088,52,"rake",3.74633603764627e-63,9.51580698894649e-59
"360",0.088,52,"strat",2.16785465450201e-96,8.86525820182257e-85
"361",0.088,52,"calib",1.47347484816028e-90,2.92400820757945e-69
"362",0.088,52,"lasso",1.33322494972671e-107,7.5498101273991e-96
"363",0.088,52,"logit",2.14313883580026e-148,3.33978799244736e-144
"364",0.088,52,"bart",1.04325572702059e-67,5.63033654142728e-39
"365",0.088,53,"none",1.29854658707489e-82,5.92017589822058e-56
"366",0.088,53,"rake",1.82123993092542e-34,5.51165051227591e-38
"367",0.088,53,"strat",7.36873264964082e-118,2.43067064209036e-112
"368",0.088,53,"calib",7.41442739177743e-69,9.23243394833799e-60
"369",0.088,53,"lasso",5.89760050951029e-87,1.70887778311579e-91
"370",0.088,53,"logit",1.09393170158015e-80,4.05205592897113e-71
"371",0.088,53,"bart",1.27692912375083e-137,7.51913539489019e-113
"372",0.088,54,"none",1.21732655129172e-76,1.07318896976229e-47
"373",0.088,54,"rake",1.30052644550823e-42,7.1255504932671e-41
"374",0.088,54,"strat",4.21470729149696e-99,1.65091714059161e-85
"375",0.088,54,"calib",8.69940708496999e-80,2.91912594560587e-62
"376",0.088,54,"lasso",2.2608112628103e-68,7.34221803284568e-61
"377",0.088,54,"logit",6.10555135560964e-93,7.31748256664257e-76
"378",0.088,54,"bart",4.37428665334039e-83,2.06964112131645e-61
"379",0.088,55,"none",3.51011940918826e-72,4.0424297338712e-47
"380",0.088,55,"rake",7.7084253712547e-41,5.06054854342923e-38
"381",0.088,55,"strat",6.18314170211939e-82,1.89269033234616e-68
"382",0.088,55,"calib",3.92823906966367e-91,7.62632190204694e-82
"383",0.088,55,"lasso",2.33704125177271e-67,6.15219112901397e-58
"384",0.088,55,"logit",7.02983816378503e-59,1.36085756614329e-44
"385",0.088,55,"bart",1.16010181373472e-95,5.71492638301087e-74
"386",0.088,56,"none",5.05562347012702e-85,3.43088552372193e-58
"387",0.088,56,"rake",1.11309756223044e-113,5.08382016687508e-116
"388",0.088,56,"strat",1.6956073503212e-112,9.8719511316174e-108
"389",0.088,56,"calib",3.47486170957811e-138,5.85719370712317e-109
"390",0.088,56,"lasso",2.54980043175613e-110,1.0742430453747e-115
"391",0.088,56,"logit",1.20897282463257e-100,7.992907202202e-93
"392",0.088,56,"bart",1.4267194988586e-94,2.25239848654413e-89
"393",0.088,57,"none",1.76942949347596e-85,1.90006438099339e-58
"394",0.088,57,"rake",3.58782963014237e-26,2.28690799285533e-22
"395",0.088,57,"strat",3.74950325050702e-111,1.75163980869006e-103
"396",0.088,57,"calib",1.24555298264877e-63,3.20063481063744e-47
"397",0.088,57,"lasso",6.05531990403289e-58,3.91218175443147e-50
"398",0.088,57,"logit",3.17875541552809e-66,1.36695852625355e-53
