"","prop_sampled","sim_num","method","(Intercept)","age_sq"
"110",0.21,16,"lasso",2.61911958356565e-241,4.82254288287641e-216
"111",0.21,16,"logit",1.29822042055829e-279,2.38954682715208e-242
"112",0.21,16,"bart",0,0
"113",0.21,17,"none",1.60457929972327e-216,5.03629664442376e-148
"114",0.21,17,"rake",2.62630834407592e-178,1.29731151971183e-171
"115",0.21,17,"strat",1.92160014138514e-312,5.71067514738463e-298
"116",0.21,17,"calib",3.63147692531064e-248,3.14397869008681e-186
"117",0.21,17,"lasso",2.21386693040916e-269,5.19140992893562e-254
"118",0.21,17,"logit",0,0
"119",0.21,17,"bart",0,0
"120",0.21,18,"none",2.97488408020662e-213,1.00546471722796e-148
"121",0.21,18,"rake",7.91458115082367e-174,2.20667097558883e-176
"122",0.21,18,"strat",2.18097184654659e-208,3.28856673537728e-191
"123",0.21,18,"calib",5.37497215672439e-218,6.19979320920482e-172
"124",0.21,18,"lasso",6.83812018728496e-243,4.75699194177411e-232
"125",0.21,18,"logit",6.80220241204426e-284,3.9274122207859e-267
"126",0.21,18,"bart",2.80504412733973e-314,2.90710453413417e-273
"127",0.21,19,"none",2.99740061256226e-216,9.74315161569544e-148
"128",0.21,19,"rake",1.54783198045888e-176,6.39113587483903e-164
"129",0.21,19,"strat",1.18224767374205e-253,3.58442771023579e-233
"130",0.21,19,"calib",2.37642264047784e-279,6.54788855834906e-211
"131",0.21,19,"lasso",3.65753792833843e-227,2.34120122075869e-209
"132",0.21,19,"logit",3.16739707797575e-266,1.63300438734452e-243
"133",0.21,19,"bart",7.7997800275993e-264,1.4181007062479e-223
"134",0.21,20,"none",6.37490632551035e-209,2.0465427400213e-140
"135",0.21,20,"rake",6.07597544458139e-220,5.64271186380512e-217
"136",0.21,20,"strat",1.01884241222798e-317,8.78621188470996e-304
"137",0.21,20,"calib",4.71678481462422e-288,3.03057034640487e-254
"138",0.21,20,"lasso",4.77082587386407e-265,4.98259289582244e-250
"139",0.21,20,"logit",3.47539368352498e-298,3.82052048322852e-274
"140",0.21,20,"bart",0,9.07549421997296e-316
"141",0.21,21,"none",2.58238674239653e-198,3.76650479556231e-133
"142",0.21,21,"rake",3.98258328265091e-138,4.23866271747447e-133
"143",0.21,21,"strat",0,0
"144",0.21,21,"calib",3.51812434016774e-235,2.3415892308805e-195
"145",0.21,21,"lasso",3.23021666694824e-194,8.19093311338974e-169
"146",0.21,21,"logit",5.95785907539126e-257,1.54701597816421e-224
"147",0.21,21,"bart",0,0
"148",0.21,22,"none",1.99255068526892e-203,4.51310596052844e-137
"149",0.21,22,"rake",1.00574633642573e-103,1.66530438396923e-90
"150",0.21,22,"strat",0,0
"151",0.21,22,"calib",1.19037134805847e-194,2.72287907326421e-145
"152",0.21,22,"lasso",1.86832442258554e-199,2.20866308768441e-176
"153",0.21,22,"logit",2.47236306065641e-271,1.45085653741301e-243
"154",0.21,22,"bart",0,0
"155",0.21,23,"none",5.56788025530502e-220,8.07796572691512e-153
"156",0.21,23,"rake",4.82663835328302e-188,3.01771328949608e-181
"157",0.21,23,"strat",0,0
"158",0.21,23,"calib",7.34298037220189e-271,4.75603135562276e-219
"159",0.21,23,"lasso",6.36786500388582e-175,1.73377899321371e-150
"160",0.21,23,"logit",2.58700733934793e-271,1.46646817918939e-243
"161",0.21,23,"bart",0,0
"162",0.21,24,"none",1.70983243770136e-205,2.26302982915327e-140
"163",0.21,24,"rake",5.08126134165476e-185,3.12586697499294e-183
"164",0.21,24,"strat",3.38935434479322e-281,5.55124287810481e-261
"165",0.21,24,"calib",6.14123599343089e-219,1.74130578717872e-187
"166",0.21,24,"lasso",4.42106983270134e-213,6.34017828697161e-210
"167",0.21,24,"logit",1.68688147886792e-255,1.61705060251327e-237
"168",0.21,24,"bart",0,0
"169",0.21,25,"none",1.72976750081932e-208,4.55352557853612e-140
"170",0.21,25,"rake",7.38990469786052e-179,3.43004153508077e-177
"171",0.21,25,"strat",0,0
"172",0.21,25,"calib",1.91107527086191e-227,5.1212685390598e-183
"173",0.21,25,"lasso",1.98353717446887e-256,6.36977016825147e-236
"174",0.21,25,"logit",0,1.61876162269072e-317
"175",0.21,25,"bart",0,0
"176",0.21,26,"none",2.36182411208037e-203,5.99532303395392e-139
"177",0.21,26,"rake",5.57207732270678e-163,8.61191919953056e-166
"178",0.21,26,"strat",0,0
"179",0.21,26,"calib",1.34649026632479e-254,3.88195589589883e-223
"180",0.21,26,"lasso",2.63844230726954e-210,8.14706917567206e-194
"181",0.21,26,"logit",2.74822518210008e-273,5.09014428533995e-258
"182",0.21,26,"bart",0,0
"183",0.21,27,"none",1.50677889331201e-219,2.95776840745788e-153
"184",0.21,27,"rake",2.21129118749594e-184,2.16838364504472e-172
"185",0.21,27,"strat",0,0
"186",0.21,27,"calib",2.98625323512756e-226,6.59677578309512e-186
"187",0.21,27,"lasso",3.21960722457412e-221,1.52364508965054e-200
"188",0.21,27,"logit",3.95252516672997e-323,2.13320901273075e-306
"189",0.21,27,"bart",0,0
"190",0.21,28,"none",1.23860893742206e-210,9.00176297348606e-143
"191",0.21,28,"rake",2.02818088381042e-140,2.02825994162833e-132
"192",0.21,28,"strat",0,1.02354537471129e-310
"193",0.21,28,"calib",3.31513470344556e-251,6.41002825611172e-181
"194",0.21,28,"lasso",2.97701912212118e-204,3.00712917228725e-181
"195",0.21,28,"logit",1.31987073635828e-222,4.27402620809787e-191
"196",0.21,28,"bart",0,0
"197",0.21,29,"none",1.44923877377572e-197,1.24010339902996e-133
"198",0.21,29,"rake",5.81692865152438e-148,1.2602072147156e-137
"199",0.21,29,"strat",1.37996135819894e-301,5.84950390849128e-295
"200",0.21,29,"calib",0,3.23644978201745e-298
"201",0.21,29,"lasso",7.67692274332832e-149,5.11348355621343e-125
"202",0.21,29,"logit",1.01471118584853e-164,2.20180609287371e-131
"203",0.21,29,"bart",0,0
"204",0.21,30,"none",1.45000223092358e-201,4.79164786821525e-136
"205",0.21,30,"rake",5.30036003836083e-168,1.15473077939644e-156
"206",0.21,30,"strat",8.95467090455291e-208,3.74366817848089e-178
"207",0.21,30,"calib",4.64604262620766e-246,2.67941841013716e-185
"208",0.21,30,"lasso",1.00958077678685e-188,7.8947474227683e-166
"209",0.21,30,"logit",1.18282396662799e-219,4.01276631852481e-183
"210",0.21,30,"bart",2.08361126342815e-308,1.54754098872185e-255
"211",0.21,31,"none",3.51232499968049e-199,9.2094435013963e-132
"212",0.21,31,"rake",1.10971407223757e-101,8.21395817799146e-85
"213",0.21,31,"strat",0,0
"214",0.21,31,"calib",6.79100743571405e-193,4.93416482780963e-153
"215",0.21,31,"lasso",1.57853349709634e-220,5.86793082569589e-186
"216",0.21,31,"logit",2.14730347012733e-241,6.6804406173225e-207
"217",0.21,31,"bart",0,0
"218",0.21,32,"none",5.31572952832307e-213,2.29418894747831e-144
"219",0.21,32,"rake",1.52890021081204e-223,1.01839626683102e-229
"220",0.21,32,"strat",0,0
"221",0.21,32,"calib",2.76557197784804e-318,2.26984916125676e-286
"222",0.21,32,"lasso",4.53070527233054e-221,3.63328019298795e-208
"223",0.21,32,"logit",1.25340961390935e-308,3.4243036410555e-290
"224",0.21,32,"bart",0,0
"225",0.21,33,"none",2.33764651010412e-191,1.3788831224858e-126
"226",0.21,33,"rake",1.55318558612648e-114,1.18040960264598e-107
"227",0.21,33,"strat",3.32120823962719e-255,3.83738107232041e-234
"228",0.21,33,"calib",7.29229608571013e-198,8.04133868471717e-140
"229",0.21,33,"lasso",3.66645074033462e-202,4.68606310295546e-186
"230",0.21,33,"logit",1.53923388640283e-215,1.7992686437715e-192
"231",0.21,33,"bart",1.12188054916491e-304,2.30549432568205e-251
"232",0.21,34,"none",8.75319757658372e-222,1.73158678896447e-153
"233",0.21,34,"rake",1.10668772759856e-165,8.0354277903853e-162
"234",0.21,34,"strat",3.12249488171668e-321,1.75348112801183e-309
"235",0.21,34,"calib",8.43652366600788e-231,9.62196392152546e-198
"236",0.21,34,"lasso",6.77210348668782e-221,1.23479834679935e-203
"237",0.21,34,"logit",2.90083026067117e-213,1.83544301120037e-181
"238",0.21,34,"bart",0,0
"239",0.21,35,"none",1.2444133412909e-204,1.09696981185451e-138
"240",0.21,35,"rake",2.95701874350693e-163,4.74618639554983e-161
"241",0.21,35,"strat",9.28126199416679e-267,6.76959177808488e-249
"242",0.21,35,"calib",7.55635336829145e-229,2.19528897221078e-173
"243",0.21,35,"lasso",7.17013307560811e-158,7.00017362635994e-133
"244",0.21,35,"logit",8.54067567788427e-228,6.90869275062076e-197
"245",0.21,35,"bart",0,1.86314004737542e-272
"246",0.21,36,"none",3.4620747611405e-207,2.43888193618429e-141
"247",0.21,36,"rake",2.62339988517703e-168,5.6344441364594e-151
"248",0.21,36,"strat",3.87419042493144e-294,5.7149372080342e-277
"249",0.21,36,"calib",4.0081172098562e-267,1.35861156410463e-203
"250",0.21,36,"lasso",1.36097065985015e-222,7.49181611115156e-192
"251",0.21,36,"logit",6.84184163483392e-309,1.57040972668283e-284
"252",0.21,36,"bart",0,0
"253",0.21,37,"none",2.19599161936462e-225,4.40093093040159e-157
"254",0.21,37,"rake",9.72239474708172e-192,2.59241964238212e-197
"255",0.21,37,"strat",0,0
"256",0.21,37,"calib",1.92337907341009e-299,1.68602702603082e-274
"257",0.21,37,"lasso",6.59210026278854e-299,1.5197677939121e-297
"258",0.21,37,"logit",0,0
"259",0.21,37,"bart",0,0
"260",0.21,38,"none",1.67783490758249e-195,4.1147005717066e-130
"261",0.21,38,"rake",1.21814010041509e-143,2.97422333438903e-135
"262",0.21,38,"strat",5.26988731806987e-296,1.53483984781438e-279
"263",0.21,38,"calib",3.41927235361461e-230,7.30734141439504e-177
"264",0.21,38,"lasso",1.65567756773812e-169,8.69358302266645e-141
"265",0.21,38,"logit",4.23238326447897e-235,1.00313211869562e-199
"266",0.21,38,"bart",0,8.89578177501241e-290
"267",0.21,39,"none",1.53470831210062e-213,1.04943355742826e-144
"268",0.21,39,"rake",1.22681924185011e-150,9.29327249360672e-145
"269",0.21,39,"strat",3.51114006844927e-261,8.98829537397209e-251
"270",0.21,39,"calib",2.00315230925476e-191,1.85302808595236e-151
"271",0.21,39,"lasso",3.67560304783734e-193,9.92325948988278e-171
"272",0.21,39,"logit",3.75336547228951e-222,1.38944074062291e-190
"273",0.21,39,"bart",0,0
"274",0.21,40,"none",7.3504250173004e-209,4.23402326796813e-144
"275",0.21,40,"rake",7.01339838430345e-137,5.11001628897565e-120
"276",0.21,40,"strat",9.28128174543556e-194,8.34099475853338e-173
"277",0.21,40,"calib",1.88636143197294e-203,4.83056712598532e-143
"278",0.21,40,"lasso",1.48272818818144e-185,2.75251963604431e-160
"279",0.21,40,"logit",2.08203816777092e-202,2.25719540233225e-179
"280",0.21,40,"bart",0,0
"281",0.21,41,"none",3.12845327756035e-206,8.09059360704495e-137
"282",0.21,41,"rake",2.46129723172544e-162,8.26662856426361e-151
"283",0.21,41,"strat",4.94421905624695e-308,9.9654528238821e-290
"284",0.21,41,"calib",1.49855268201658e-270,4.18008244421462e-216
"285",0.21,41,"lasso",4.15501557510637e-250,3.51877139101246e-226
"286",0.21,41,"logit",9.66978440379373e-284,1.42732303440349e-245
"287",0.21,41,"bart",0,0
"288",0.21,42,"none",2.79712299264062e-206,8.09008851048774e-138
"289",0.21,42,"rake",1.01362099599538e-190,3.95347437182805e-181
"290",0.21,42,"strat",5.82086080314152e-294,9.87088647316176e-281
"291",0.21,42,"calib",0,1.21739327781547e-272
"292",0.21,42,"lasso",3.56848782039883e-238,3.09377978916138e-226
"293",0.21,42,"logit",2.09194317566238e-259,3.42441388060204e-235
"294",0.21,42,"bart",0,0
"295",0.21,43,"none",2.07192474714592e-212,3.19303003880486e-144
"296",0.21,43,"rake",1.23589073425149e-143,3.40852779887215e-138
"297",0.21,43,"strat",5.2337266130124e-297,4.40468268250347e-285
"298",0.21,43,"calib",4.44425228700372e-229,1.34509269471766e-195
"299",0.21,43,"lasso",8.70291064846821e-252,3.38761415191547e-249
"300",0.21,43,"logit",3.6131563718847e-282,9.19980595900207e-266
"301",0.21,43,"bart",8.02482959435596e-303,1.06014050694921e-295
"302",0.21,44,"none",7.26143022316565e-198,1.66776550087604e-130
"303",0.21,44,"rake",6.67613046781445e-154,2.8414807152464e-140
"304",0.21,44,"strat",1.27162557502041e-225,9.97423391691304e-193
"305",0.21,44,"calib",4.37603756331568e-288,3.24993817292865e-239
"306",0.21,44,"lasso",3.94850749587572e-194,9.40200190578553e-176
"307",0.21,44,"logit",3.54686286460498e-202,2.89756186117685e-167
"308",0.21,44,"bart",0,4.25189105124678e-262
"309",0.21,45,"none",5.42644194586832e-197,2.57419433716036e-131
"310",0.21,45,"rake",3.17997890477984e-143,1.08030679219732e-126
"311",0.21,45,"strat",1.9644104452184e-226,2.80448518414857e-202
"312",0.21,45,"calib",1.39856145211792e-205,3.21310306905523e-160
"313",0.21,45,"lasso",2.2219361375234e-174,1.81808968466673e-144
"314",0.21,45,"logit",9.22942881599202e-225,1.22693516601026e-189
"315",0.21,45,"bart",2.28950020282834e-320,1.06204244121739e-295
"316",0.21,46,"none",2.59765312090227e-205,3.79848110213431e-139
"317",0.21,46,"rake",9.5111980283684e-138,4.04734052222267e-126
"318",0.21,46,"strat",4.89066709402019e-288,2.95297084261106e-271
"319",0.21,46,"calib",5.10572164208279e-231,4.09285010329335e-178
"320",0.21,46,"lasso",1.9510922715275e-188,1.37316994225085e-162
"321",0.21,46,"logit",5.0292092319483e-226,3.39073951668243e-192
"322",0.21,46,"bart",0,2.8068217729956e-301
"323",0.21,47,"none",5.11968291095544e-215,1.60573107344616e-147
"324",0.21,47,"rake",2.02312393014907e-125,1.70278075141032e-111
"325",0.21,47,"strat",3.67396653371262e-269,6.23668652961575e-250
"326",0.21,47,"calib",2.58467588494147e-202,2.43111007708971e-145
"327",0.21,47,"lasso",1.18049855120952e-203,2.0365800955965e-182
"328",0.21,47,"logit",5.42249590904764e-235,1.55902930553145e-204
"329",0.21,47,"bart",2.62817227300385e-295,9.50395222316255e-253
"330",0.21,48,"none",3.30359867529946e-211,7.78894744102422e-140
"331",0.21,48,"rake",4.27703643491473e-153,1.65333833551128e-148
"332",0.21,48,"strat",6.55481674867869e-220,1.77272931876282e-188
"333",0.21,48,"calib",2.82575721538583e-212,6.64034903637221e-164
"334",0.21,48,"lasso",3.86442981877975e-276,1.94513417759352e-272
"335",0.21,48,"logit",1.58734622703262e-244,5.38737198705763e-212
"336",0.21,48,"bart",6.12982490773115e-282,1.62682244923714e-231
"337",0.21,49,"none",8.38084435999643e-194,8.66269409189172e-128
"338",0.21,49,"rake",1.14716668595634e-167,1.06254464641668e-158
"339",0.21,49,"strat",6.48223772023019e-276,9.71594480495015e-253
"340",0.21,49,"calib",6.92836240650528e-294,4.03155449909882e-245
"341",0.21,49,"lasso",1.74578071326141e-190,3.52688370901511e-164
"342",0.21,49,"logit",2.34298654802625e-231,1.38329184255261e-196
"343",0.21,49,"bart",0,1.48994388685053e-318
"344",0.21,50,"none",1.23658870949806e-211,6.03622385090853e-144
"345",0.21,50,"rake",9.85055907116379e-181,7.70543014800757e-169
"346",0.21,50,"strat",0,0
"347",0.21,50,"calib",3.29422256996945e-260,4.83234262904286e-216
"348",0.21,50,"lasso",7.09233587912351e-197,1.20112828095296e-170
"349",0.21,50,"logit",9.01599011179712e-296,3.03726295468339e-268
"350",0.21,50,"bart",0,9.97391324947548e-278
"351",0.21,51,"none",2.95700410240476e-198,4.20386621439276e-133
"352",0.21,51,"rake",6.88485840331878e-166,3.31551312828437e-158
"353",0.21,51,"strat",9.34999045214383e-271,2.31507031161975e-250
"354",0.21,51,"calib",1.07057001349209e-236,1.98630008680588e-198
"355",0.21,51,"lasso",1.30284816296177e-213,3.55690710275803e-193
"356",0.21,51,"logit",6.01368863524536e-225,7.25571990061234e-191
"357",0.21,51,"bart",1.23196256921807e-318,1.21494316373447e-284
"358",0.21,52,"none",5.37514661291615e-194,5.9377775578594e-131
"359",0.21,52,"rake",3.18003606230683e-183,5.1219691047798e-183
"360",0.21,52,"strat",4.94065645841247e-323,7.12047408786405e-320
"361",0.21,52,"calib",3.23562769638494e-279,1.77569358286391e-228
"362",0.21,52,"lasso",1.83851708130445e-319,0
"363",0.21,52,"logit",6.46486364613919e-255,5.07132018258535e-231
"364",0.21,52,"bart",0,0
"365",0.21,53,"none",5.5045881576235e-222,1.4088193561784e-152
"366",0.21,53,"rake",4.5603035460173e-188,1.8628502599094e-181
"367",0.21,53,"strat",0,0
"368",0.21,53,"calib",6.50132302495348e-252,8.87167797942421e-213
"369",0.21,53,"lasso",0,0
"370",0.21,53,"logit",3.82998416168967e-307,5.21608855906053e-284
"371",0.21,53,"bart",0,0
"372",0.21,54,"none",6.75902820569996e-192,7.4548184731098e-128
"373",0.21,54,"rake",4.04426632070763e-97,8.94353522553026e-90
"374",0.21,54,"strat",3.30252876348004e-308,3.16262919723875e-304
"375",0.21,54,"calib",3.09846756024055e-196,3.74237333080718e-145
"376",0.21,54,"lasso",2.95605464853818e-176,1.53426903493788e-148
"377",0.21,54,"logit",3.48850740990088e-267,5.71882410461197e-248
"378",0.21,54,"bart",0,0
"379",0.21,55,"none",1.23283840767679e-210,3.07597064607516e-142
"380",0.21,55,"rake",2.35314540962039e-164,3.13647295450592e-157
"381",0.21,55,"strat",1.58101006669199e-322,7.4097200109873e-308
"382",0.21,55,"calib",6.49384754933315e-199,2.25651979993501e-158
"383",0.21,55,"lasso",7.35144217838762e-205,4.0753285896654e-181
"384",0.21,55,"logit",7.36449077144374e-268,5.57151501514038e-242
"385",0.21,55,"bart",0,0
"386",0.21,56,"none",9.48797097555786e-218,7.70035169222956e-150
"387",0.21,56,"rake",1.76040546044009e-212,3.90950614732263e-220
"388",0.21,56,"strat",2.39313883636822e-290,9.83601528334543e-281
"389",0.21,56,"calib",8.8604247274734e-274,7.41076808472222e-223
"390",0.21,56,"lasso",2.87348579621269e-320,6.6778709125724e-316
"391",0.21,56,"logit",0,0
"392",0.21,56,"bart",9.88131291682493e-324,3.72793859256415e-295
"393",0.21,57,"none",2.82483644631354e-218,1.41970430377038e-149
"394",0.21,57,"rake",1.6721266832457e-156,1.17354435096468e-147
"395",0.21,57,"strat",4.94065645841247e-322,1.94110668530136e-310
"396",0.21,57,"calib",3.71510095619127e-252,4.71129600979434e-199
"397",0.21,57,"lasso",1.31335492141969e-194,1.12382542663427e-176
"398",0.21,57,"logit",4.51142407080378e-228,9.67014527299667e-198
"399",0.21,57,"bart",0,0
"400",0.21,58,"none",7.43040740223529e-203,1.74670600598742e-136
"401",0.21,58,"rake",6.31409421297019e-163,1.56514581404834e-156
"402",0.21,58,"strat",5.50165474291396e-255,1.06904255251749e-240
"403",0.21,58,"calib",4.27087940676321e-263,7.8906175089103e-223
"404",0.21,58,"lasso",4.09371905835728e-169,8.65584273294013e-146
"405",0.21,58,"logit",5.12773059673515e-250,1.74507737307323e-219
"406",0.21,58,"bart",0,1.52563078126741e-273
"407",0.21,59,"none",4.1526513161754e-199,3.30939288716958e-134
"408",0.21,59,"rake",1.55473832682574e-175,1.43342978363188e-167
"409",0.21,59,"strat",0,0
"410",0.21,59,"calib",8.49346735848701e-274,3.71562042955837e-216
"411",0.21,59,"lasso",1.541741492487e-180,3.52193772269298e-162
"412",0.21,59,"logit",8.2191638706418e-234,6.99362083248271e-209
"413",0.21,59,"bart",0,0
"414",0.21,60,"none",3.28154561872238e-187,1.737533917767e-122
"415",0.21,60,"rake",8.34487646050471e-115,1.01226485438634e-95
"416",0.21,60,"strat",8.33606293855556e-273,5.17924655258477e-246
"417",0.21,60,"calib",2.24691858849062e-158,4.07899350849848e-104
"418",0.21,60,"lasso",9.63562090661402e-176,2.44748465766687e-145
"419",0.21,60,"logit",5.01301449938348e-185,6.30028011449671e-149
"420",0.21,60,"bart",0,0
"421",0.21,61,"none",2.29025473324344e-201,6.70102926686342e-134
"422",0.21,61,"rake",4.50013258611243e-151,4.86551729827722e-140
"423",0.21,61,"strat",7.54444580001609e-244,5.27091983316695e-221
"424",0.21,61,"calib",1.55462245523822e-217,2.48749147330297e-186
"425",0.21,61,"lasso",1.32102026604982e-182,4.39808837967542e-159
"426",0.21,61,"logit",1.40607147927418e-208,4.47020325603855e-177
"427",0.21,61,"bart",0,2.74801051048502e-296
"428",0.21,62,"none",3.71358057058596e-234,1.05467091094595e-162
"429",0.21,62,"rake",3.27862918260464e-203,2.52507534981799e-208
"430",0.21,62,"strat",1.2305701821383e-270,2.1369543058913e-253
"431",0.21,62,"calib",1.62844036869275e-320,5.80740866024463e-268
"432",0.21,62,"lasso",1.55000245356156e-247,7.04600854661487e-233
"433",0.21,62,"logit",1.16168186746217e-279,1.87523242684426e-256
"434",0.21,62,"bart",0,0
"435",0.21,63,"none",4.89675934142554e-190,2.75948834698943e-124
