"","prop_sampled","sim_num","method","(Intercept)","age_sq"
"36",0.037,6,"none",3.49015932523135e-41,4.1190985173291e-30
"37",0.037,6,"rake",1.50307953611237e-56,8.6953918666992e-56
"38",0.037,6,"strat",3.28408625982576e-42,9.16242939527557e-34
"39",0.037,6,"calib",2.88893095200142e-54,3.23572083040259e-46
"40",0.037,6,"lasso",6.91827205285268e-33,9.10383249846417e-33
"41",0.037,6,"logit",1.88628870118016e-43,3.50688010758772e-40
"42",0.037,6,"bart",0.0406639427409203,0.0390179995792968
"43",0.037,7,"none",1.82058636665068e-46,4.34585420114233e-33
"44",0.037,7,"rake",6.21423624709678e-66,3.61947570555755e-69
"45",0.037,7,"strat",2.72846873233451e-41,5.37748208845916e-40
"46",0.037,7,"calib",9.44329498794688e-75,5.22014839192513e-68
"47",0.037,7,"lasso",5.04671949918947e-63,3.06971619718849e-59
"48",0.037,7,"logit",4.41881051341484e-34,4.53621505517506e-30
"49",0.037,7,"bart",1.12440693904745e-41,2.715706054525e-27
"50",0.037,8,"none",1.49826446459096e-38,3.76892864322873e-27
"51",0.037,8,"rake",1.71625326315026e-15,2.68500631799131e-13
"52",0.037,8,"strat",3.38057023434549e-91,7.97550743891941e-98
"53",0.037,8,"calib",1.55434634111115e-33,5.35353497321837e-20
"54",0.037,8,"lasso",1.57650172235812e-42,1.69874143206083e-42
"55",0.037,8,"logit",4.47253551783551e-43,7.45003650881736e-41
"56",0.037,8,"bart",3.01532185625873e-30,4.96133055781737e-19
"57",0.037,9,"none",8.15131597937341e-31,9.86256785128685e-21
"58",0.037,9,"rake",1.29759012837679e-43,8.45703722900638e-44
"59",0.037,9,"strat",8.57593251156071e-37,1.03845100819144e-31
"60",0.037,9,"calib",1.31371569378388e-39,1.86606518761262e-30
"61",0.037,9,"lasso",4.7847549911616e-31,2.4504616277651e-28
"62",0.037,9,"logit",7.95052423398276e-30,3.10639620405236e-26
"63",0.037,9,"bart",2.41258679770627e-27,6.96702229297791e-17
"64",0.037,10,"none",2.09844837318911e-31,1.62653223609509e-19
"65",0.037,10,"rake",3.07440849431722e-12,4.45806514499456e-09
"66",0.037,10,"strat",4.0120207927688e-58,6.59270968212715e-51
"67",0.037,10,"calib",1.60897785271162e-26,1.48827434760928e-19
"68",0.037,10,"lasso",2.69911398875855e-54,1.3616099943742e-49
"69",0.037,10,"logit",5.52807068785369e-39,5.7929904062539e-32
"70",0.037,10,"bart",1.0160940386723e-25,2.94457461920772e-15
"71",0.037,11,"none",6.50314061757449e-29,1.53073281683873e-17
"72",0.037,11,"rake",3.47419787153142e-10,1.0711066749782e-06
"73",0.037,11,"strat",8.48825259636132e-54,1.15835954725375e-48
"74",0.037,11,"calib",5.63038283565997e-24,1.2359340816705e-15
"75",0.037,11,"lasso",1.7760322468306e-39,3.14305083958431e-33
"76",0.037,11,"logit",6.5140966730417e-41,1.6701767155117e-35
"77",0.037,11,"bart",1.42101171238694e-19,5.08722674621632e-10
"78",0.037,12,"none",4.54060677854761e-29,3.27875974718528e-18
"79",0.037,12,"rake",6.85597748308638e-22,3.17771568286304e-16
"80",0.037,12,"strat",5.38241038670241e-30,2.11312043184835e-20
"81",0.037,12,"calib",2.179239868005e-49,5.27430292715969e-37
"82",0.037,12,"lasso",2.11563211050401e-37,3.78389885989465e-30
"83",0.037,12,"logit",2.61728279760607e-34,6.12939848250489e-28
"84",0.037,12,"bart",5.57851795804905e-23,2.94922590290812e-13
"85",0.037,13,"none",4.69967582261711e-31,1.69457474005953e-20
"86",0.037,13,"rake",2.80453423726487e-18,3.08447509416088e-16
"87",0.037,13,"strat",8.2419615532049e-27,3.66005111102954e-19
"88",0.037,13,"calib",2.63477091131351e-26,1.04984881542287e-15
"89",0.037,13,"lasso",1.77221922613015e-17,1.60024228896609e-12
"90",0.037,13,"logit",2.97504820499081e-21,4.92397239403115e-17
"91",0.037,13,"bart",2.8492922764616e-29,8.70891754087855e-19
"92",0.037,14,"none",1.2979600388843e-35,1.66684063953237e-23
"93",0.037,14,"rake",3.26999780499021e-38,3.08309876549663e-34
"94",0.037,14,"strat",4.61093345131344e-54,3.14180909461512e-47
"95",0.037,14,"calib",1.11928745327892e-73,5.74654997806646e-63
"96",0.037,14,"lasso",1.0674357175692e-41,1.05468429416154e-32
"97",0.037,14,"logit",1.97507955155171e-41,4.41320008258453e-34
"98",0.037,14,"bart",4.39183241968353e-29,1.56734000401686e-17
"99",0.037,15,"none",1.84027430143323e-41,1.52011689021532e-28
"100",0.037,15,"rake",9.58841937273829e-22,4.80521110719011e-27
"101",0.037,15,"strat",1.51573906792621e-74,3.23071947010971e-76
"102",0.037,15,"calib",4.27538397547964e-18,7.93616262089347e-18
"103",0.037,15,"lasso",4.98174254777659e-29,1.05096325497813e-26
"104",0.037,15,"logit",3.31984789905007e-45,3.2525309287598e-42
"105",0.037,15,"bart",4.12002917261585e-34,1.12982641012444e-20
"106",0.037,16,"none",6.53997040281281e-30,4.83803930169308e-19
"107",0.037,16,"rake",2.60463162337887e-18,5.92060780701592e-16
"108",0.037,16,"strat",1.43571968633917e-61,5.4661315318181e-58
"109",0.037,16,"calib",1.25047025190292e-11,1.55843594575879e-06
"110",0.037,16,"lasso",5.60016393055173e-41,2.63627763267907e-35
"111",0.037,16,"logit",8.39341968584494e-35,2.39088656265747e-29
"112",0.037,16,"bart",1.09550607315486e-57,4.36506154165267e-55
"113",0.037,17,"none",2.8394337909708e-39,1.71002256568972e-26
"114",0.037,17,"rake",6.74174717958112e-19,9.0508620213442e-17
"115",0.037,17,"strat",2.52214565773972e-45,3.9618507609712e-44
"116",0.037,17,"calib",5.16528521080419e-50,5.43281711277064e-37
"117",0.037,17,"lasso",4.25551829212848e-48,8.77922549686152e-46
"118",0.037,17,"logit",2.43445340693521e-16,2.47421825221753e-13
"119",0.037,17,"bart",1.89666123252948e-35,5.06826181041668e-22
"120",0.037,18,"none",1.74212525875182e-42,3.95975370058882e-29
"121",0.037,18,"rake",2.39305875958006e-34,5.0672121523363e-33
"122",0.037,18,"strat",6.20817843729357e-46,3.2732346445934e-41
"123",0.037,18,"calib",3.45649352021915e-33,1.8560845520818e-24
"124",0.037,18,"lasso",1.05516400177069e-42,5.26061494052776e-41
"125",0.037,18,"logit",1.3149537012147e-39,1.3741787285764e-36
"126",0.037,18,"bart",1.61761968849065e-37,1.10409011545912e-23
"127",0.037,19,"none",1.41196071134385e-39,1.27195788011088e-26
"128",0.037,19,"rake",2.68471737968167e-30,2.32913779437644e-26
"129",0.037,19,"strat",1.51048377070944e-60,1.28677005812726e-55
"130",0.037,19,"calib",3.26423999442639e-28,4.02422316973584e-21
"131",0.037,19,"lasso",3.00728439337073e-38,2.64236325522888e-33
"132",0.037,19,"logit",8.75155103378308e-32,5.49558246483199e-26
"133",0.037,19,"bart",3.0338583501982e-35,3.27043635526573e-22
"134",0.037,20,"none",5.22238288893661e-38,1.26042460913266e-24
"135",0.037,20,"rake",3.11435885222112e-49,4.72279178844569e-45
"136",0.037,20,"strat",2.5577927242584e-33,6.5745271628712e-24
"137",0.037,20,"calib",1.62124667974985e-59,7.59463075874004e-47
"138",0.037,20,"lasso",9.0581715054877e-33,2.28404809601127e-24
"139",0.037,20,"logit",1.59132989145996e-31,7.03754150382691e-25
"140",0.037,20,"bart",3.41998307566113e-29,3.02918030649567e-17
"141",0.037,21,"none",2.32502564857625e-28,3.14765967891541e-18
"142",0.037,21,"rake",1.52405610299795e-33,1.89399700337423e-35
"143",0.037,21,"strat",1.04996507790724e-27,4.89827812683016e-20
"144",0.037,21,"calib",5.30092831954664e-25,2.77219593583838e-17
"145",0.037,21,"lasso",3.19567927722464e-20,2.95197715589409e-16
"146",0.037,21,"logit",5.14776434988384e-22,3.93872377212034e-18
"147",0.037,21,"bart",6.10102751892849e-22,1.70182668746269e-12
"148",0.037,22,"none",4.65680601784462e-40,2.98885134932255e-25
"149",0.037,22,"rake",4.19399966844105e-49,2.76808397702686e-36
"150",0.037,22,"strat",1.58375166178424e-65,5.54607108872535e-60
"151",0.037,22,"calib",1.63687996812375e-57,3.1239758270164e-40
"152",0.037,22,"lasso",1.05629649643851e-50,4.06551967517649e-46
"153",0.037,22,"logit",2.21374025283319e-52,4.37286334809364e-46
"154",0.037,22,"bart",2.69858570111696e-31,8.24323058345259e-18
"155",0.037,23,"none",5.25236784982634e-35,4.92908769462082e-24
"156",0.037,23,"rake",1.53475394923656e-40,5.67412677184508e-36
"157",0.037,23,"strat",1.08166516012533e-60,3.35949311627045e-60
"158",0.037,23,"calib",7.35649413012806e-36,5.93168268880526e-32
"159",0.037,23,"lasso",1.06817639129953e-39,9.17923839183954e-42
"160",0.037,23,"logit",1.1231205479117e-36,7.89543283034769e-35
"161",0.037,23,"bart",1.54449073017929e-27,4.27478769348139e-17
"162",0.037,24,"none",8.72677831574587e-37,1.96754860075939e-25
"163",0.037,24,"rake",1.85930616825302e-39,9.71016532855975e-37
"164",0.037,24,"strat",2.01593519569786e-44,9.79806351034253e-37
"165",0.037,24,"calib",1.80411165952163e-54,3.09879359970115e-44
"166",0.037,24,"lasso",1.72204822604799e-54,1.56104669176402e-52
"167",0.037,24,"logit",1.17222606609135e-50,3.92274531017106e-48
"168",0.037,24,"bart",0.89647884414775,0.787575389838819
"169",0.037,25,"none",1.04036578591991e-38,2.85645722005574e-26
"170",0.037,25,"rake",6.5764272600634e-19,2.28061066023209e-19
"171",0.037,25,"strat",8.61237268382543e-33,2.51592600158913e-24
"172",0.037,25,"calib",1.38248310337007e-38,3.05583044445358e-35
"173",0.037,25,"lasso",8.37082589469146e-52,4.11497981561256e-44
"174",0.037,25,"logit",9.9789852046043e-53,3.81234789027772e-47
"175",0.037,25,"bart",4.27694694214445e-34,4.70873495359821e-22
"176",0.037,26,"none",9.83260527277931e-34,3.71088252787417e-21
"177",0.037,26,"rake",6.38177890347886e-46,5.06729934624034e-36
"178",0.037,26,"strat",1.31052086004022e-33,2.1792377948143e-24
"179",0.037,26,"calib",6.33899845096638e-46,4.41978587231862e-29
"180",0.037,26,"lasso",1.37886172810243e-39,3.87881331065411e-27
"181",0.037,26,"logit",7.63419693029404e-40,1.12261217153634e-32
"182",0.037,26,"bart",1.44437670390768e-25,7.20331764140887e-14
"183",0.037,27,"none",7.77112132814835e-45,2.50381485271477e-32
"184",0.037,27,"rake",4.14420701939016e-42,1.46403547924444e-42
"185",0.037,27,"strat",1.48081147153492e-77,3.74665668041324e-81
"186",0.037,27,"calib",6.4197680520616e-39,3.48192464713254e-31
"187",0.037,27,"lasso",7.15168808820171e-51,1.91719396596904e-47
"188",0.037,27,"logit",4.25745152742877e-53,4.15036397264623e-52
"189",0.037,27,"bart",4.01409457767129e-36,1.54317510765643e-23
"190",0.037,28,"none",3.39041143948213e-42,1.15302041844365e-27
"191",0.037,28,"rake",4.01849965150305e-42,3.36505395619238e-40
"192",0.037,28,"strat",1.62510276056378e-74,8.50807130819144e-73
"193",0.037,28,"calib",6.71640043393804e-36,2.11432514063033e-28
"194",0.037,28,"lasso",1.11811907375966e-47,1.70181017930366e-42
"195",0.037,28,"logit",1.55018981945747e-39,2.6497329496033e-34
"196",0.037,28,"bart",3.81617037452327e-37,6.87534109300153e-21
"197",0.037,29,"none",4.5393031099439e-48,3.90431627909597e-34
"198",0.037,29,"rake",2.50218106838302e-24,1.22908848538649e-27
"199",0.037,29,"strat",9.70877536384567e-54,9.17036059660024e-46
"200",0.037,29,"calib",6.23924003854593e-55,1.12717079083649e-53
"201",0.037,29,"lasso",2.77572218093494e-43,2.62296073539265e-45
"202",0.037,29,"logit",1.96070605131448e-47,5.7799889008866e-45
"203",0.037,29,"bart",1.43573326748273e-35,1.68911159990137e-21
"204",0.037,30,"none",2.05926762425378e-45,2.64828060327769e-31
"205",0.037,30,"rake",1.52349324355468e-51,2.08129006929017e-50
"206",0.037,30,"strat",1.72734385238223e-46,1.21632098624759e-35
"207",0.037,30,"calib",6.0219713757977e-99,8.01396682645603e-92
"208",0.037,30,"lasso",1.76210549020697e-64,1.21468991339362e-59
"209",0.037,30,"logit",2.8132718627569e-49,2.35412232332524e-44
"210",0.037,30,"bart",1.12486184501489e-37,2.76247047237424e-24
"211",0.037,31,"none",1.09431381713635e-45,2.5766170038598e-31
"212",0.037,31,"rake",5.76605026847318e-55,7.68280480658605e-60
"213",0.037,31,"strat",5.73723279179793e-67,2.56040766884967e-61
"214",0.037,31,"calib",2.49427839669526e-42,5.47502460712121e-33
"215",0.037,31,"lasso",4.80752165864778e-45,1.08046257297821e-43
"216",0.037,31,"logit",1.77951492305318e-43,2.56534030710179e-38
"217",0.037,31,"bart",1.43359282422502e-37,3.97738763967975e-23
"218",0.037,32,"none",3.81232565420582e-24,4.86885170504489e-14
"219",0.037,32,"rake",1.27019181838599e-06,0.00185901360235699
"220",0.037,32,"strat",2.75825393438128e-18,7.41625331509784e-12
"221",0.037,32,"calib",2.30380494205626e-26,4.05196508921701e-17
"222",0.037,32,"lasso",1.64112665064776e-19,5.19248637269863e-13
"223",0.037,32,"logit",1.25421481961426e-26,1.19252078417227e-20
"224",0.037,32,"bart",0.160689583790882,0.299730691642465
"225",0.037,33,"none",1.63360273855825e-34,3.57396800802915e-22
"226",0.037,33,"rake",4.82726042705186e-25,1.77081569582695e-23
"227",0.037,33,"strat",6.9525293652723e-89,4.90618339476209e-90
"228",0.037,33,"calib",3.77157879564983e-30,8.22677254955481e-18
"229",0.037,33,"lasso",6.71486772916583e-48,3.89800570851915e-39
"230",0.037,33,"logit",3.48273910534836e-49,2.62010033341391e-44
"231",0.037,33,"bart",1.87437329142915e-28,1.61458189631016e-26
"232",0.037,34,"none",1.04384115862587e-36,2.65563854574079e-24
"233",0.037,34,"rake",4.6224061682525e-16,5.940281310624e-13
"234",0.037,34,"strat",1.52820239390103e-30,3.23640307469108e-21
"235",0.037,34,"calib",7.24017177521808e-42,6.66871027926446e-32
"236",0.037,34,"lasso",2.97767791734265e-50,3.45444978028951e-47
"237",0.037,34,"logit",8.06602731556614e-44,1.7248599376163e-39
"238",0.037,34,"bart",1.41938274875e-31,1.66126037487075e-19
"239",0.037,35,"none",9.6003757372911e-38,1.63070349269046e-26
"240",0.037,35,"rake",5.59025553068817e-30,2.32813587820784e-30
"241",0.037,35,"strat",5.18113848792384e-43,5.05463444151533e-39
"242",0.037,35,"calib",5.37486053936384e-38,1.76752373652039e-36
"243",0.037,35,"lasso",6.86631394654094e-18,8.78882191805503e-14
"244",0.037,35,"logit",1.6310120997743e-39,1.48684351014113e-36
"245",0.037,35,"bart",5.65539757061054e-45,7.75033034411813e-30
"246",0.037,36,"none",7.81629412642073e-36,1.27662013579083e-25
"247",0.037,36,"rake",3.35851423651835e-29,5.57449699202298e-29
"248",0.037,36,"strat",9.46642187947338e-36,6.14030157462861e-32
"249",0.037,36,"calib",1.9304717333748e-30,9.50135418667896e-24
"250",0.037,36,"lasso",5.71274131725932e-38,2.29696281674489e-33
"251",0.037,36,"logit",1.2929815892931e-29,8.64862004075938e-26
"252",0.037,36,"bart",6.52331018813845e-29,7.49785466649853e-20
"253",0.037,37,"none",6.09501702294507e-33,4.99645685632e-23
"254",0.037,37,"rake",4.10202641440901e-38,4.91824358410389e-39
"255",0.037,37,"strat",2.12849050950614e-25,5.42859718916745e-19
"256",0.037,37,"calib",1.73415552913757e-34,5.96140786739466e-30
"257",0.037,37,"lasso",9.17733763236696e-41,2.94691642983375e-36
"258",0.037,37,"logit",1.51785225289646e-38,6.41607696594928e-34
"259",0.037,37,"bart",0.977419554310788,0.900698632175005
"260",0.037,38,"none",1.40251002196165e-31,2.21994316423252e-19
"261",0.037,38,"rake",1.25219590668065e-14,1.32654264716734e-08
"262",0.037,38,"strat",3.69517587879494e-71,7.31930200194541e-69
"263",0.037,38,"calib",3.27035175202106e-16,5.80302688239247e-07
"264",0.037,38,"lasso",4.28890005492206e-34,1.32978015104346e-27
"265",0.037,38,"logit",6.62740575812257e-50,8.21078080821609e-44
"266",0.037,38,"bart",1.02865773000829e-24,1.50460438695951e-13
"267",0.037,39,"none",1.0393435703589e-36,1.0728056162188e-24
"268",0.037,39,"rake",2.40408469971807e-29,3.94058258655102e-24
"269",0.037,39,"strat",7.36302916594873e-79,1.50731510574641e-80
"270",0.037,39,"calib",5.85769295583321e-28,1.67457473537578e-21
"271",0.037,39,"lasso",2.27944122725739e-56,3.41681785030672e-57
"272",0.037,39,"logit",4.48715210600701e-59,4.26367669738879e-54
"273",0.037,39,"bart",8.49336978289601e-28,2.39904240360697e-16
"274",0.037,40,"none",3.72024853298082e-36,1.38578104021811e-24
"275",0.037,40,"rake",4.02533024948334e-33,1.19376921784465e-25
"276",0.037,40,"strat",1.07793498571352e-54,5.01856792328369e-49
"277",0.037,40,"calib",2.3912285557045e-36,1.11578768793538e-25
"278",0.037,40,"lasso",2.29832101296703e-39,9.2453659104841e-32
"279",0.037,40,"logit",3.32738689316577e-36,2.31170420920945e-31
"280",0.037,40,"bart",6.30466641686545e-26,1.64967261302846e-15
"281",0.037,41,"none",8.47052790525873e-34,3.37255960258643e-22
"282",0.037,41,"rake",2.17289014052356e-33,1.49381032549987e-30
"283",0.037,41,"strat",7.50919066975858e-63,1.94927031312642e-59
"284",0.037,41,"calib",3.25466567239107e-28,2.54858814384811e-22
"285",0.037,41,"lasso",5.3268602125325e-43,1.18411181718112e-35
"286",0.037,41,"logit",4.19372404694579e-42,1.50312789939171e-36
"287",0.037,41,"bart",5.72857573580117e-25,6.88814187510894e-15
"288",0.037,42,"none",5.59176825810987e-38,8.27985506048679e-25
"289",0.037,42,"rake",5.81903017862951e-52,6.57824870984394e-48
"290",0.037,42,"strat",1.55196151455191e-47,1.83756805567131e-42
"291",0.037,42,"calib",9.88959954312323e-52,1.54891943464305e-40
"292",0.037,42,"lasso",7.74402466184178e-35,2.7045515349783e-32
"293",0.037,42,"logit",6.41109063136416e-38,1.48522440676205e-32
"294",0.037,42,"bart",3.11218652521799e-32,1.83431553530337e-19
"295",0.037,43,"none",2.14387996397823e-37,2.27007272433015e-25
"296",0.037,43,"rake",3.74895260964158e-23,1.86114235462969e-18
"297",0.037,43,"strat",2.22902297007106e-31,1.14061404848576e-21
"298",0.037,43,"calib",4.3417020722327e-36,1.55063946675393e-25
"299",0.037,43,"lasso",2.02584499134516e-57,3.27182850358596e-50
"300",0.037,43,"logit",2.18487331689829e-31,1.11211864857373e-24
"301",0.037,43,"bart",0.606051967228758,0.663059033576975
"302",0.037,44,"none",8.46573035622479e-28,2.05050277723861e-18
"303",0.037,44,"rake",1.36887249331016e-22,5.51701035248905e-19
"304",0.037,44,"strat",1.12508668780247e-23,8.90012155298523e-17
"305",0.037,44,"calib",3.84604206297533e-45,2.54355201156957e-38
"306",0.037,44,"lasso",1.8996295831507e-16,1.27449245949611e-11
"307",0.037,44,"logit",4.51990509782538e-28,3.94047869723989e-22
"308",0.037,44,"bart",1.69727244467545e-25,4.12618746497172e-16
"309",0.037,45,"none",6.86240085931822e-27,4.72044780369646e-15
"310",0.037,45,"rake",4.34402654004614e-51,1.87062463768448e-47
"311",0.037,45,"strat",4.62171547159917e-65,4.16866162647371e-61
"312",0.037,45,"calib",7.45182271806866e-41,4.71764790304075e-24
"313",0.037,45,"lasso",3.42530906097151e-51,1.29291046713672e-44
"314",0.037,45,"logit",2.44583049815139e-69,1.16470019560943e-67
"315",0.037,45,"bart",4.95415596654535e-18,2.40904559003978e-08
"316",0.037,46,"none",2.27320944070412e-33,2.41509613431991e-22
"317",0.037,46,"rake",2.89878928864465e-19,2.3674146831022e-15
"318",0.037,46,"strat",7.65724325560101e-22,2.16660311884528e-14
"319",0.037,46,"calib",5.61379238653344e-26,2.0054505500371e-15
"320",0.037,46,"lasso",1.98299628549056e-77,1.63025824792914e-80
"321",0.037,46,"logit",3.3211392082911e-44,5.95816802172394e-40
"322",0.037,46,"bart",1.02670598913847e-26,2.12663977657558e-16
"323",0.037,47,"none",6.22705336696379e-39,1.32870016330374e-26
"324",0.037,47,"rake",4.6912248685306e-40,1.36765543739611e-39
"325",0.037,47,"strat",6.07031512634336e-43,2.35355330126586e-35
"326",0.037,47,"calib",8.8030839757497e-32,3.46895085901909e-24
"327",0.037,47,"lasso",1.17514218193951e-46,1.45735562355068e-46
"328",0.037,47,"logit",3.31408140370954e-46,5.06768282364198e-41
"329",0.037,47,"bart",5.28008070088817e-29,2.78876714850034e-17
"330",0.037,48,"none",1.31190483530613e-39,1.81923852207137e-26
"331",0.037,48,"rake",1.27337609056441e-21,5.00742810807892e-18
"332",0.037,48,"strat",9.29857159756831e-59,3.42751108557961e-50
"333",0.037,48,"calib",6.60212573249576e-33,1.33415085051564e-20
"334",0.037,48,"lasso",8.51635150668858e-24,4.56394339580835e-17
"335",0.037,48,"logit",7.06021919252844e-39,3.27270478785982e-32
"336",0.037,48,"bart",1.52210678071358e-22,3.48765392081186e-21
"337",0.037,49,"none",3.92059168866093e-31,3.49795750566713e-19
"338",0.037,49,"rake",1.03995956040806e-10,4.04918614643419e-08
"339",0.037,49,"strat",3.07288031187352e-50,2.45932081336414e-45
"340",0.037,49,"calib",1.13998318226005e-19,3.36303935697918e-19
"341",0.037,49,"lasso",1.30631971927996e-24,1.04046778625674e-20
"342",0.037,49,"logit",1.10417382030447e-35,2.5629788149457e-29
"343",0.037,49,"bart",0.0369584395925407,0.0485138078383997
"344",0.037,50,"none",1.86702683579498e-31,3.93056608841723e-20
"345",0.037,50,"rake",1.92964447272189e-18,9.53134222925286e-13
"346",0.037,50,"strat",4.73767530163181e-31,2.15624186033551e-22
"347",0.037,50,"calib",2.15248254612967e-21,4.55501298016006e-13
"348",0.037,50,"lasso",4.96375878286376e-23,2.61430710641581e-16
"349",0.037,50,"logit",3.84888656680858e-24,1.17748935038034e-19
"350",0.037,50,"bart",1.3989065822717e-27,1.43579433561148e-16
"351",0.037,51,"none",2.46901208961919e-32,2.34757649678879e-21
"352",0.037,51,"rake",1.69530857463853e-31,8.98114113975053e-27
"353",0.037,51,"strat",5.1865204656455e-50,2.37133009591121e-44
"354",0.037,51,"calib",2.10062017088509e-35,1.26213878112955e-23
"355",0.037,51,"lasso",1.4334628094899e-31,1.7851749117304e-23
"356",0.037,51,"logit",4.26704317564508e-35,1.28053590869172e-29
"357",0.037,51,"bart",2.63454223308894e-27,1.04110138378783e-16
"358",0.037,52,"none",4.34256368611707e-32,2.0669535050417e-21
"359",0.037,52,"rake",3.0324633985692e-27,2.00565553193017e-21
"360",0.037,52,"strat",2.18098722678726e-71,2.17257643344016e-67
"361",0.037,52,"calib",1.06600481021447e-36,2.89817376463697e-27
"362",0.037,52,"lasso",1.73652731623257e-24,8.95986583261961e-22
"363",0.037,52,"logit",1.24604939300107e-32,8.43709622132234e-27
"364",0.037,52,"bart",3.34614397043566e-30,3.98769286495303e-19
"365",0.037,53,"none",3.69958969848939e-43,3.51082058705531e-29
"366",0.037,53,"rake",9.75173610133416e-49,4.97849361102454e-48
"367",0.037,53,"strat",1.57658750409559e-63,4.84360656932962e-58
"368",0.037,53,"calib",5.58517502924429e-51,5.10155164362996e-40
"369",0.037,53,"lasso",4.28097345262199e-41,6.42813011509148e-41
"370",0.037,53,"logit",1.58107782708885e-52,1.06628637269999e-46
"371",0.037,53,"bart",1.91303294885002e-34,6.68743956019597e-21
"372",0.037,54,"none",5.20790725606605e-35,1.16498796960801e-22
"373",0.037,54,"rake",2.02282253319545e-40,2.64111667860678e-37
"374",0.037,54,"strat",1.01743105567593e-49,1.17273874939604e-46
"375",0.037,54,"calib",2.30497076549452e-39,2.18138187665272e-30
"376",0.037,54,"lasso",5.29283636959838e-26,1.17712302939331e-22
"377",0.037,54,"logit",9.18063384416077e-34,1.05981951590525e-28
"378",0.037,54,"bart",2.02858231802312e-29,2.05420255209304e-17
"379",0.037,55,"none",2.76266372418072e-37,2.58261552399135e-25
"380",0.037,55,"rake",8.40143973327813e-53,6.42023000301468e-49
"381",0.037,55,"strat",8.02983322960488e-47,1.03353368516872e-44
"382",0.037,55,"calib",1.14796828669557e-68,6.44876685592271e-56
"383",0.037,55,"lasso",1.42956339282281e-21,1.02594055544213e-14
"384",0.037,55,"logit",2.76473595658695e-24,4.64140208649692e-19
"385",0.037,55,"bart",1.97585913023753e-31,7.03588869461976e-20
"386",0.037,56,"none",2.59529423723978e-39,6.39209281700946e-27
"387",0.037,56,"rake",1.16974014028735e-08,1.03994739582787e-06
"388",0.037,56,"strat",2.77457581698625e-47,7.11434167145962e-42
"389",0.037,56,"calib",1.03374356775711e-34,1.54567547451707e-26
"390",0.037,56,"lasso",5.85199451032326e-49,2.76875708990328e-48
"391",0.037,56,"logit",1.29352873303545e-40,7.45063323193016e-39
"392",0.037,56,"bart",2.67745334146471e-32,4.67521083144101e-20
"393",0.037,57,"none",2.3196271054374e-27,3.98153654795955e-17
"394",0.037,57,"rake",1.4129318949218e-39,9.36062316655584e-35
"395",0.037,57,"strat",2.97803081829273e-61,1.27265274987796e-59
"396",0.037,57,"calib",2.42815743464942e-28,5.74758824441617e-21
"397",0.037,57,"lasso",5.4120352072448e-70,3.66654009470842e-68
"398",0.037,57,"logit",1.93448692161212e-43,2.66847353873951e-39
"399",0.037,57,"bart",1.18612856152399e-20,1.37274647424037e-11
