"","prop_sampled","sim_num","method","(Intercept)","age_sq","Error age squared","Error Intercept"
"1",0.136,1,"none",2.04426457083877,-0.000497466813268698,9.41576003868807e-05,-0.30618902673523
"2",0.136,1,"rake",1.69773738132482,-0.000408716710340279,0.0001829077033153,-0.652716216249174
"3",0.136,1,"strat",2.6670054898978,-0.000682530912554321,-9.09064988987427e-05,0.316551892323806
"4",0.136,1,"calib",1.69887320631445,-0.000383776074589229,0.000207848339066349,-0.651580391259551
"5",0.136,1,"lasso",2.18413803469928,-0.000551713565787571,3.99108478680078e-05,-0.16631556287472
"6",0.136,1,"logit",2.25903403520106,-0.000569227139484638,2.23972741709399e-05,-0.0914195623729381
"7",0.136,1,"bart",2.52107096638858,-0.000650630790748917,-5.90063770933389e-05,0.170617368814581
"8",0.136,2,"none",2.18126453784362,-0.00052748843795704,6.4135975698538e-05,-0.169189059730373
"9",0.136,2,"rake",2.12168130498106,-0.000505710099564093,8.59143140914858e-05,-0.228772292592938
"10",0.136,2,"strat",2.31805707465569,-0.000568648907629287,2.29755060262909e-05,-0.0323965229183041
"11",0.136,2,"calib",2.07597363127923,-0.000488283275803321,0.000103341137852258,-0.274479966294769
"12",0.136,2,"lasso",2.31064267539872,-0.000559362434358502,3.22619792970761e-05,-0.0398109221752736
"13",0.136,2,"logit",2.3024384198222,-0.000570970494982485,2.06539186730935e-05,-0.0480151777517976
"14",0.136,2,"bart",2.25272708251818,-0.000542946548902113,4.86778647534653e-05,-0.0977265150558151
"15",0.136,3,"none",2.14655319728914,-0.000511212824566997,8.04115890885813e-05,-0.203900400284854
"16",0.136,3,"rake",2.09347888280934,-0.000499008678200735,9.26157354548429e-05,-0.25697471476466
"17",0.136,3,"strat",2.37291120111951,-0.00058168412282743,9.94029082814873e-06,0.0224576035455097
"18",0.136,3,"calib",1.91691618481956,-0.000426331337861192,0.000165293075794386,-0.433537412754435
"19",0.136,3,"lasso",2.3508853134388,-0.000573308814039052,1.83155996165261e-05,0.000431715864799731
"20",0.136,3,"logit",2.37058267117428,-0.000586334676188108,5.28973746747002e-06,0.0201290736002817
"21",0.136,3,"bart",2.33030327886458,-0.000581710813500202,9.91360015537652e-06,-0.0201503187094136
"22",0.136,4,"none",2.14533144162233,-0.000512881449713083,7.8742963942495e-05,-0.205122155951662
"23",0.136,4,"rake",1.99278117735304,-0.000488744684840231,0.000102879728815348,-0.357672420220959
"24",0.136,4,"strat",1.88297595397241,-0.000431332621382035,0.000160291792273543,-0.467477643601583
"25",0.136,4,"calib",2.05782049518084,-0.000495948951676549,9.56754619790291e-05,-0.29263310239316
